participant_id,TRIAL_INDEX,image_id,voice_id,aoi_type,CURRENT_FIX_X,CURRENT_FIX_Y,distance_from_center,CURRENT_FIX_START,CURRENT_FIX_DURATION,CURRENT_FIX_INTEREST_AREA_LABEL
edf44,28,IMG_05,PWA,object,1111.8,467.8,173.57260728582716,6428,844,o_box_man_pushed_box
edf44,29,IMG_04,PWA,object,719.2,589.5,239.6661845150458,5844,168,o_shrub_man_cut_shrub
edf44,30,IMG_02,PWA,subject,841.0,471.2,103.7123425634577,6358,122,s_girl_girl_opened_window
edf44,31,IMG_13,PNA,subject,864.6,608.1,133.43657669469792,5620,148,s_dog_dog_dug_hole
edf44,32,IMG_18,PNA,object,859.0,815.6,327.33715035113266,6114,134,o_veg_boy_cut_vegetables
edf44,33,IMG_15,PNA,object,889.8,642.3,152.4545834010903,5800,232,o_cake_girl_baked_cake
edf44,34,IMG_06,ACT,object,849.7,701.2,222.13045716425296,6148,212,o_clothes_woman_folded_clothes
edf44,35,IMG_17,ACT,subject,961.3,391.8,108.81038553373476,5968,672,s_woman_woman_read_letter
edf44,36,IMG_01,ACT,object,686.7,618.8,281.2338884274084,5936,180,o_lamp_girl_light_lamp
edf46,19,IMG_11,ACT,subject,996.3,273.0,232.37594539882994,5992,152,s_child_child_play_tabla
edf46,20,IMG_10,ACT,object,921.2,400.0,100.66642935954367,6194,230,o_door_boy_opened_door
edf46,21,IMG_09,ACT,subject,1052.6,360.6,177.55610380947192,6140,224,s_boy_boy_filled_bucket
edf46,22,IMG_16,PWA,object,954.2,743.4,245.0557691628581,6454,162,o_dog_girl_fed_dog
edf46,23,IMG_14,PWA,subject,736.3,239.5,330.2828030642831,6322,126,s_driver_driver_wash_scooter
edf46,24,IMG_07,PWA,object,911.5,313.6,187.4360157493751,5514,122,o_picture_artiste_drew_picture
edf46,25,IMG_03,PNA,object,683.4,746.0,357.0924950205479,5876,220,o_tree_girl_plant_tree
edf46,26,IMG_12,PNA,subject,1079.0,325.3,221.61128130129114,6288,246,s_child_child_throw_frisbee
edf46,27,IMG_08,PNA,object,903.7,401.1,104.48468787339124,6314,238,o_vase_boy_broke_vase
edf46,28,IMG_05,ACT,subject,987.4,340.3,165.0561116711526,6292,112,.
edf46,29,IMG_04,ACT,object,742.2,455.3,203.48218595248082,6176,190,o_shrub_man_cut_shrub
edf46,30,IMG_02,ACT,subject,711.9,497.0,229.10630720257356,5942,172,s_girl_girl_opened_window
edf46,31,IMG_13,PWA,object,1060.0,754.4,282.0345546205287,6146,230,o_hole_dog_dug_hole
edf46,32,IMG_18,PWA,subject,688.6,510.6,252.68037122024336,5900,40,.
edf46,33,IMG_15,PWA,subject,892.9,357.9,148.789280527866,6510,230,s_girl_girl_baked_cake
edf46,34,IMG_06,PNA,object,926.0,629.5,131.65728236599753,5798,196,o_clothes_woman_folded_clothes
edf46,35,IMG_17,PNA,object,1097.1,656.9,222.24862204297233,5920,164,o_letter_woman_read_letter
edf46,36,IMG_01,PNA,subject,989.6,396.2,113.43813291834454,6158,176,s_girl_girl_lit_lamp
edf47,19,IMG_11,PWA,object,749.4,592.9,213.50456669589065,5956,212,o_tabla_child_play_tabla
edf47,20,IMG_10,PWA,object,922.9,352.6,147.2169147890282,5662,464,o_door_boy_opened_door
edf47,21,IMG_09,PWA,subject,1030.6,350.1,173.52267863308234,5926,890,s_boy_boy_filled_bucket
edf47,22,IMG_16,PNA,object,1019.1,641.3,162.5865000545863,5962,476,o_dog_girl_fed_dog
edf47,23,IMG_14,PNA,object,1079.9,387.0,178.24168984836297,6024,852,o_scooter_driver_wash_scooter
edf47,24,IMG_07,PNA,object,1106.4,398.5,193.38355669497867,6298,262,o_picture_artiste_drew_picture
edf47,25,IMG_03,ACT,object,703.8,618.2,265.60137424343276,6148,164,o_tree_girl_plant_tree
edf47,26,IMG_12,ACT,subject,1055.7,304.6,225.45709126128634,5644,194,s_child_child_throw_frisbee
edf47,27,IMG_08,ACT,object,968.1,365.9,135.5368953458799,5818,332,o_vase_boy_broke_vase
edf47,28,IMG_05,PWA,object,1222.6,365.9,311.3428977831355,6096,356,o_box_man_pushed_box
edf47,29,IMG_04,PWA,object,849.0,433.9,112.53017373131529,5784,326,o_shrub_man_cut_shrub
edf47,30,IMG_02,PWA,subject,925.9,359.3,140.2154413750497,5646,222,s_girl_girl_opened_window
edf47,31,IMG_13,PNA,object,1101.6,697.3,255.41010160132657,6034,114,o_hole_dog_dug_hole
edf47,32,IMG_18,PNA,subject,1048.3,495.9,107.33652686760453,5810,240,s_boy_boy_cut_vegetables
edf47,33,IMG_15,PNA,subject,1061.3,444.2,132.0694514261341,5454,410,.
edf47,34,IMG_06,ACT,object,964.2,631.8,135.10680959892434,5856,194,o_clothes_woman_folded_clothes
edf47,35,IMG_17,ACT,subject,1011.5,378.9,139.00464021031817,6198,254,s_woman_woman_read_letter
edf47,36,IMG_01,ACT,object,694.2,536.7,249.70830983369373,6456,226,o_lamp_girl_light_lamp
edf48,19,IMG_11,PNA,object,757.2,609.2,214.4590636928176,6344,246,o_tabla_child_play_tabla
edf48,20,IMG_10,PNA,subject,830.9,454.7,118.5664792426595,7762,588,s_boy_boy_opened_door
edf48,21,IMG_09,PNA,object,862.6,579.1,112.29746212626536,6256,180,o_bucket_boy_filled_bucket
edf48,22,IMG_16,ACT,subject,914.5,595.9,100.74765505955956,6009,217,.
edf48,23,IMG_14,ACT,subject,737.7,219.2,345.6170424038722,6374,246,s_driver_driver_wash_scooter
edf48,24,IMG_07,ACT,subject,904.2,314.4,187.93810151217343,6404,448,.
edf48,25,IMG_03,PWA,object,694.8,683.1,307.6000650194991,6184,190,o_tree_girl_plant_tree
edf48,26,IMG_12,PWA,object,735.5,311.7,277.84753013118547,6152,988,o_frisbee_child_throw_frisbee
edf48,27,IMG_08,PWA,subject,690.6,386.1,274.55221725566156,6790,156,s_boy_boy_broke_vase
edf48,28,IMG_05,PNA,subject,888.6,413.2,100.27965895434626,5796,192,s_man_man_pushed_box
edf48,29,IMG_04,PNA,object,815.1,528.7,129.4249203206245,5910,162,o_shrub_man_cut_shrub
edf48,30,IMG_02,PNA,subject,842.9,439.1,114.78575695616595,6006,128,s_girl_girl_opened_window
edf48,31,IMG_13,ACT,subject,858.0,592.5,125.24951097708926,5650,292,s_dog_dog_dug_hole
edf48,32,IMG_18,ACT,object,857.4,811.9,324.16538988608886,6092,216,o_veg_boy_cut_vegetables
edf48,33,IMG_15,ACT,subject,826.7,441.4,127.8584373438061,6054,126,s_girl_girl_baked_cake
edf48,34,IMG_06,PWA,object,861.3,696.5,213.2532063064938,6618,244,o_clothes_woman_folded_clothes
edf48,35,IMG_17,PWA,subject,949.1,360.1,138.8364865588293,7172,236,s_woman_woman_read_letter
edf48,36,IMG_01,PWA,object,729.5,580.1,226.62349834030894,6146,156,o_lamp_girl_light_lamp
edf49,19,IMG_17,ACT,subject,999.2,349.8,159.8701035215778,5906,188,s_woman_woman_read_letter
edf49,20,IMG_09,ACT,subject,1086.9,307.1,240.82643127364574,6652,214,s_boy_boy_filled_bucket
edf49,21,IMG_06,ACT,subject,998.7,333.8,174.7034630452413,5672,146,s_woman_woman_folded_clothes
edf49,22,IMG_10,PWA,subject,775.6,520.6,166.84354947075417,5426,164,s_boy_boy_opened_door
edf49,23,IMG_01,PWA,subject,576.4,578.5,373.2307597184348,5380,142,.
edf49,24,IMG_14,PWA,subject,835.0,479.3,107.76066072551708,6314,138,s_driver_driver_wash_scooter
edf49,25,IMG_05,PNA,subject,1001.7,350.1,160.51931347971805,6384,170,.
edf49,26,IMG_03,PNA,object,710.9,565.2,239.5167217544529,6398,144,o_tree_girl_plant_tree
edf49,27,IMG_04,PNA,object,793.7,465.1,151.08358613694602,6574,344,o_shrub_man_cut_shrub
edf49,28,IMG_13,ACT,object,984.2,750.1,255.08469181822736,6232,238,o_hole_dog_dug_hole
edf49,29,IMG_12,ACT,subject,1074.1,410.5,159.67106813696705,6284,170,s_child_child_throw_frisbee
edf49,30,IMG_11,ACT,object,810.2,580.2,154.11323758846933,5492,126,o_tabla_child_play_tabla
edf49,31,IMG_07,PWA,object,1080.3,467.1,142.83924530744338,6418,144,o_picture_artiste_drew_picture
edf49,32,IMG_15,PWA,subject,919.1,363.4,137.06093535358644,6504,702,s_girl_girl_baked_cake
edf49,33,IMG_02,PWA,subject,837.4,492.9,103.76222819504217,5683,345,s_girl_girl_opened_window
edf49,34,IMG_16,PNA,subject,910.0,636.4,141.14634249600658,5748,150,.
edf49,35,IMG_18,PNA,object,978.5,743.0,247.1613642946648,6204,148,o_veg_boy_cut_vegetables
edf49,36,IMG_08,PNA,subject,801.5,358.3,197.92021119633029,6520,158,s_boy_boy_broke_vase
edf50,19,IMG_17,PWA,object,993.8,649.2,159.4932286963933,6498,266,o_letter_woman_read_letter
edf50,20,IMG_09,PWA,object,709.4,525.7,233.1685227469609,6116,166,o_bucket_boy_filled_bucket
edf50,21,IMG_06,PWA,subject,147.1,1116.9,1006.2049741479118,6055,203,.
edf50,22,IMG_10,PNA,subject,809.0,660.7,208.96889720721603,7480,168,s_boy_boy_opened_door
edf50,23,IMG_01,PNA,object,787.8,481.0,154.21909739069287,6382,162,o_lamp_girl_light_lamp
edf50,24,IMG_14,PNA,object,993.6,797.8,303.6899241002243,6714,222,o_scooter_driver_wash_scooter
edf50,25,IMG_05,ACT,object,1071.6,434.0,145.74789878416763,6468,32,o_box_man_pushed_box
edf50,26,IMG_03,ACT,object,788.9,601.9,183.80601187121167,5194,188,o_tree_girl_plant_tree
edf50,27,IMG_04,ACT,object,769.1,506.1,172.05920492667633,5734,174,o_shrub_man_cut_shrub
edf50,28,IMG_13,PWA,subject,838.4,700.6,226.47377331602885,5880,224,.
edf50,29,IMG_12,PWA,object,840.5,349.5,179.89132830684196,5936,230,o_frisbee_child_throw_frisbee
edf50,30,IMG_11,PWA,object,792.4,593.2,176.10283927296578,5918,206,o_tabla_child_play_tabla
edf50,31,IMG_07,PNA,object,1048.8,484.3,108.75752847504393,6560,224,o_picture_artiste_drew_picture
edf50,32,IMG_15,PNA,subject,859.6,606.0,134.6820329516896,5816,348,.
edf50,33,IMG_02,PNA,object,1156.1,496.0,215.11694493925847,6374,150,o_window_girl_opened_window
edf50,34,IMG_16,ACT,object,955.2,685.8,187.63808248860354,5832,194,o_dog_girl_fed_dog
edf50,35,IMG_18,ACT,object,904.5,826.2,329.52769231128366,6534,156,o_veg_boy_cut_vegetables
edf50,36,IMG_08,ACT,object,1008.2,597.5,119.48757257556122,7174,196,o_vase_boy_broke_vase
