participant_id,trial_id,TRIAL_INDEX,saccade_transition,sentence,voice_id,mean_amplitude,mean_duration,n_transitions
edf41,edf41_9,9,object_to_subject,UNDEFINED,UNDEFINED,4.44,112.0,3
edf41,edf41_9,9,subject_to_object,UNDEFINED,UNDEFINED,3.568,38.0,5
edf41,edf41_9,9,subject_to_subject,UNDEFINED,UNDEFINED,0.885,90.5,4
edf42,edf42_1,1,object_to_object,UNDEFINED,UNDEFINED,1.52,24.0,1
edf42,edf42_1,1,object_to_subject,UNDEFINED,UNDEFINED,6.31,48.0,1
edf42,edf42_1,1,subject_to_object,UNDEFINED,UNDEFINED,5.055,46.0,2
edf42,edf42_1,1,subject_to_subject,UNDEFINED,UNDEFINED,3.655,31.0,2
edf42,edf42_10,10,object_to_object,UNDEFINED,UNDEFINED,2.5775,30.5,4
edf42,edf42_10,10,object_to_subject,UNDEFINED,UNDEFINED,11.89,58.0,1
edf42,edf42_10,10,subject_to_object,UNDEFINED,UNDEFINED,12.24,60.0,1
edf42,edf42_10,10,subject_to_subject,UNDEFINED,UNDEFINED,2.955,33.0,2
edf42,edf42_11,11,object_to_object,UNDEFINED,UNDEFINED,1.33,66.0,4
edf42,edf42_11,11,object_to_subject,UNDEFINED,UNDEFINED,6.045,50.0,2
edf42,edf42_11,11,subject_to_subject,UNDEFINED,UNDEFINED,1.13,22.0,1
edf42,edf42_12,12,object_to_object,UNDEFINED,UNDEFINED,3.23625,32.75,8
edf42,edf42_12,12,object_to_subject,UNDEFINED,UNDEFINED,10.91,58.0,1
edf42,edf42_12,12,subject_to_object,UNDEFINED,UNDEFINED,3.79,36.0,2
edf42,edf42_13,13,object_to_object,UNDEFINED,UNDEFINED,2.1,28.0,2
edf42,edf42_13,13,object_to_subject,UNDEFINED,UNDEFINED,7.18,52.0,1
edf42,edf42_13,13,subject_to_object,UNDEFINED,UNDEFINED,5.449999999999999,42.0,2
edf42,edf42_13,13,subject_to_subject,UNDEFINED,UNDEFINED,2.6371428571428575,29.428571428571427,7
edf42,edf42_14,14,object_to_object,UNDEFINED,UNDEFINED,1.152,23.2,5
edf42,edf42_14,14,object_to_subject,UNDEFINED,UNDEFINED,4.375,40.0,2
edf42,edf42_14,14,subject_to_object,UNDEFINED,UNDEFINED,5.0649999999999995,42.0,2
edf42,edf42_14,14,subject_to_subject,UNDEFINED,UNDEFINED,2.69,27.5,4
edf42,edf42_15,15,object_to_object,UNDEFINED,UNDEFINED,2.92,32.4,5
edf42,edf42_15,15,object_to_subject,UNDEFINED,UNDEFINED,9.75,56.0,1
edf42,edf42_15,15,subject_to_object,UNDEFINED,UNDEFINED,4.01,42.0,1
edf42,edf42_15,15,subject_to_subject,UNDEFINED,UNDEFINED,1.12,22.0,1
edf42,edf42_16,16,object_to_object,UNDEFINED,UNDEFINED,3.6500000000000004,37.5,4
edf42,edf42_16,16,object_to_subject,UNDEFINED,UNDEFINED,3.7133333333333334,34.666666666666664,3
edf42,edf42_16,16,subject_to_object,UNDEFINED,UNDEFINED,1.98,28.0,2
edf42,edf42_16,16,subject_to_subject,UNDEFINED,UNDEFINED,3.3466666666666662,32.666666666666664,3
edf42,edf42_17,17,subject_to_object,UNDEFINED,UNDEFINED,6.25,44.0,1
edf42,edf42_17,17,subject_to_subject,UNDEFINED,UNDEFINED,0.9766666666666666,20.666666666666668,3
edf42,edf42_18,18,object_to_object,UNDEFINED,UNDEFINED,1.436,66.0,5
edf42,edf42_18,18,object_to_subject,UNDEFINED,UNDEFINED,4.105,112.0,2
edf42,edf42_18,18,subject_to_object,UNDEFINED,UNDEFINED,4.84,36.0,1
edf42,edf42_18,18,subject_to_subject,UNDEFINED,UNDEFINED,1.63,24.0,1
edf42,edf42_19,19,object_to_object,exp_images/sentences/noagent_child_tabla.jpg,PNA,1.69,24.0,1
edf42,edf42_19,19,object_to_subject,exp_images/sentences/noagent_child_tabla.jpg,PNA,5.68,50.0,1
edf42,edf42_19,19,subject_to_object,exp_images/sentences/noagent_child_tabla.jpg,PNA,6.98,48.0,1
edf42,edf42_19,19,subject_to_subject,exp_images/sentences/noagent_child_tabla.jpg,PNA,1.2433333333333334,21.333333333333332,3
edf42,edf42_2,2,object_to_object,UNDEFINED,UNDEFINED,2.6325,30.5,4
edf42,edf42_2,2,object_to_subject,UNDEFINED,UNDEFINED,4.355,38.0,2
edf42,edf42_2,2,subject_to_object,UNDEFINED,UNDEFINED,3.56,34.0,1
edf42,edf42_2,2,subject_to_subject,UNDEFINED,UNDEFINED,4.19,38.0,3
edf42,edf42_20,20,object_to_object,exp_images/sentences/noagent_boy_door.jpg,PNA,3.013333333333333,32.0,3
edf42,edf42_20,20,object_to_subject,exp_images/sentences/noagent_boy_door.jpg,PNA,2.9725,31.0,4
edf42,edf42_20,20,subject_to_object,exp_images/sentences/noagent_boy_door.jpg,PNA,3.9566666666666666,36.0,3
edf42,edf42_20,20,subject_to_subject,exp_images/sentences/noagent_boy_door.jpg,PNA,0.64,92.0,2
edf42,edf42_21,21,object_to_object,exp_images/sentences/noagent_boy_bucket.jpg,PNA,1.325,22.5,4
edf42,edf42_21,21,object_to_subject,exp_images/sentences/noagent_boy_bucket.jpg,PNA,2.96,30.0,1
edf42,edf42_21,21,subject_to_object,exp_images/sentences/noagent_boy_bucket.jpg,PNA,3.13,30.0,1
edf42,edf42_21,21,subject_to_subject,exp_images/sentences/noagent_boy_bucket.jpg,PNA,3.4033333333333338,96.66666666666667,3
edf42,edf42_22,22,object_to_subject,exp_images/sentences/Fed-dog.jpg,ACT,1.545,26.0,2
edf42,edf42_22,22,subject_to_object,exp_images/sentences/Fed-dog.jpg,ACT,4.58,39.0,2
edf42,edf42_22,22,subject_to_subject,exp_images/sentences/Fed-dog.jpg,ACT,2.415,28.0,2
edf42,edf42_23,23,object_to_object,exp_images/sentences/Washed-scooter.jpg,ACT,3.936,36.0,5
edf42,edf42_23,23,object_to_subject,exp_images/sentences/Washed-scooter.jpg,ACT,3.36,34.0,1
edf42,edf42_23,23,subject_to_object,exp_images/sentences/Washed-scooter.jpg,ACT,12.89,66.0,1
edf42,edf42_23,23,subject_to_subject,exp_images/sentences/Washed-scooter.jpg,ACT,4.14,38.0,1
edf42,edf42_24,24,object_to_object,exp_images/sentences/Painting.jpg,ACT,1.5333333333333332,84.0,3
edf42,edf42_24,24,object_to_subject,exp_images/sentences/Painting.jpg,ACT,4.2700000000000005,38.0,2
edf42,edf42_24,24,subject_to_object,exp_images/sentences/Painting.jpg,ACT,5.180000000000001,40.0,2
edf42,edf42_24,24,subject_to_subject,exp_images/sentences/Painting.jpg,ACT,2.95,34.0,2
edf42,edf42_25,25,object_to_object,exp_images/sentences/Sapling-passive.jpg,PWA,1.5059999999999998,23.2,5
edf42,edf42_25,25,object_to_subject,exp_images/sentences/Sapling-passive.jpg,PWA,5.1899999999999995,38.0,2
edf42,edf42_25,25,subject_to_object,exp_images/sentences/Sapling-passive.jpg,PWA,4.67,40.0,2
edf42,edf42_25,25,subject_to_subject,exp_images/sentences/Sapling-passive.jpg,PWA,3.533333333333333,36.0,3
edf42,edf42_26,26,object_to_object,exp_images/sentences/Frisbee-passive.jpg,PWA,1.29,22.0,1
edf42,edf42_26,26,object_to_subject,exp_images/sentences/Frisbee-passive.jpg,PWA,7.445,47.0,2
edf42,edf42_26,26,subject_to_object,exp_images/sentences/Frisbee-passive.jpg,PWA,7.63,48.0,1
edf42,edf42_26,26,subject_to_subject,exp_images/sentences/Frisbee-passive.jpg,PWA,2.9766666666666666,75.33333333333333,3
edf42,edf42_27,27,object_to_object,exp_images/sentences/Vase-passive.jpg,PWA,1.165,22.0,2
edf42,edf42_27,27,object_to_subject,exp_images/sentences/Vase-passive.jpg,PWA,2.92,32.0,2
edf42,edf42_27,27,subject_to_object,exp_images/sentences/Vase-passive.jpg,PWA,3.2600000000000002,32.0,2
edf42,edf42_27,27,subject_to_subject,exp_images/sentences/Vase-passive.jpg,PWA,0.76,18.0,1
edf42,edf42_28,28,object_to_object,exp_images/sentences/Pushed-box-woa.jpg,PNA,4.13,34.0,3
edf42,edf42_28,28,object_to_subject,exp_images/sentences/Pushed-box-woa.jpg,PNA,6.37,48.0,1
edf42,edf42_28,28,subject_to_object,exp_images/sentences/Pushed-box-woa.jpg,PNA,10.81,58.0,1
edf42,edf42_28,28,subject_to_subject,exp_images/sentences/Pushed-box-woa.jpg,PNA,2.948,30.4,5
edf42,edf42_29,29,object_to_object,exp_images/sentences/Shrub-woa.jpg,PNA,0.63,16.0,1
edf42,edf42_29,29,subject_to_object,exp_images/sentences/Shrub-woa.jpg,PNA,2.38,28.0,1
edf42,edf42_3,3,object_to_subject,UNDEFINED,UNDEFINED,3.9699999999999998,40.0,2
edf42,edf42_3,3,subject_to_object,UNDEFINED,UNDEFINED,5.23,42.0,1
edf42,edf42_30,30,object_to_object,exp_images/sentences/Window-woa.jpg,PNA,1.765,27.0,2
edf42,edf42_30,30,object_to_subject,exp_images/sentences/Window-woa.jpg,PNA,4.94,36.0,1
edf42,edf42_30,30,subject_to_subject,exp_images/sentences/Window-woa.jpg,PNA,4.695,37.0,2
edf42,edf42_31,31,object_to_object,exp_images/sentences/active_dog_hole.jpg,ACT,2.47,28.0,1
edf42,edf42_31,31,object_to_subject,exp_images/sentences/active_dog_hole.jpg,ACT,6.99,46.0,1
edf42,edf42_31,31,subject_to_object,exp_images/sentences/active_dog_hole.jpg,ACT,4.71,36.0,1
edf42,edf42_31,31,subject_to_subject,exp_images/sentences/active_dog_hole.jpg,ACT,1.855,28.0,4
edf42,edf42_32,32,object_to_object,exp_images/sentences/active_boy_vegetables.jpg,ACT,1.19,24.0,1
edf42,edf42_32,32,subject_to_object,exp_images/sentences/active_boy_vegetables.jpg,ACT,4.36,40.0,1
edf42,edf42_32,32,subject_to_subject,exp_images/sentences/active_boy_vegetables.jpg,ACT,0.755,18.0,2
edf42,edf42_33,33,object_to_subject,exp_images/sentences/active_girl_cake.jpg,ACT,5.16,44.0,1
edf42,edf42_33,33,subject_to_object,exp_images/sentences/active_girl_cake.jpg,ACT,4.8149999999999995,40.0,2
edf42,edf42_33,33,subject_to_subject,exp_images/sentences/active_girl_cake.jpg,ACT,0.57,16.0,1
edf42,edf42_34,34,object_to_object,exp_images/sentences/passive_woman_clothes.jpg,PWA,1.74,26.0,8
edf42,edf42_34,34,object_to_subject,exp_images/sentences/passive_woman_clothes.jpg,PWA,7.8,50.0,1
edf42,edf42_34,34,subject_to_object,exp_images/sentences/passive_woman_clothes.jpg,PWA,7.49,52.0,1
edf42,edf42_34,34,subject_to_subject,exp_images/sentences/passive_woman_clothes.jpg,PWA,0.55,16.0,1
edf42,edf42_35,35,object_to_object,exp_images/sentences/passive_women_letter.jpg,PWA,1.7066666666666668,26.0,3
edf42,edf42_35,35,object_to_subject,exp_images/sentences/passive_women_letter.jpg,PWA,4.255,42.0,2
edf42,edf42_35,35,subject_to_object,exp_images/sentences/passive_women_letter.jpg,PWA,7.255000000000001,51.0,2
edf42,edf42_35,35,subject_to_subject,exp_images/sentences/passive_women_letter.jpg,PWA,2.1399999999999997,27.0,2
edf42,edf42_36,36,object_to_object,exp_images/sentences/passive_girl_lamp.jpg,PWA,1.4849999999999999,26.0,4
edf42,edf42_36,36,object_to_subject,exp_images/sentences/passive_girl_lamp.jpg,PWA,6.22,48.0,1
edf42,edf42_36,36,subject_to_object,exp_images/sentences/passive_girl_lamp.jpg,PWA,3.49,34.0,1
edf42,edf42_36,36,subject_to_subject,exp_images/sentences/passive_girl_lamp.jpg,PWA,3.808,35.2,5
edf42,edf42_4,4,object_to_object,UNDEFINED,UNDEFINED,2.3166666666666664,29.333333333333332,3
edf42,edf42_4,4,object_to_subject,UNDEFINED,UNDEFINED,6.39,48.0,1
edf42,edf42_4,4,subject_to_object,UNDEFINED,UNDEFINED,3.43,32.0,1
edf42,edf42_4,4,subject_to_subject,UNDEFINED,UNDEFINED,2.8000000000000003,33.0,2
edf42,edf42_5,5,object_to_object,UNDEFINED,UNDEFINED,0.8766666666666666,19.333333333333332,3
edf42,edf42_5,5,object_to_subject,UNDEFINED,UNDEFINED,5.0,40.0,2
edf42,edf42_5,5,subject_to_object,UNDEFINED,UNDEFINED,5.5,41.0,2
edf42,edf42_6,6,object_to_object,UNDEFINED,UNDEFINED,3.305,33.0,6
edf42,edf42_6,6,object_to_subject,UNDEFINED,UNDEFINED,5.75,46.0,2
edf42,edf42_6,6,subject_to_object,UNDEFINED,UNDEFINED,7.829999999999999,52.0,3
edf42,edf42_6,6,subject_to_subject,UNDEFINED,UNDEFINED,1.76,26.0,1
edf42,edf42_7,7,object_to_object,UNDEFINED,UNDEFINED,2.473333333333333,28.666666666666668,3
edf42,edf42_7,7,object_to_subject,UNDEFINED,UNDEFINED,5.76,52.0,1
edf42,edf42_7,7,subject_to_object,UNDEFINED,UNDEFINED,7.71,49.0,2
edf42,edf42_7,7,subject_to_subject,UNDEFINED,UNDEFINED,1.995,29.0,2
edf42,edf42_8,8,object_to_object,UNDEFINED,UNDEFINED,2.25,29.0,6
edf42,edf42_8,8,object_to_subject,UNDEFINED,UNDEFINED,6.109999999999999,48.0,2
edf42,edf42_8,8,subject_to_object,UNDEFINED,UNDEFINED,4.859999999999999,41.0,2
edf42,edf42_8,8,subject_to_subject,UNDEFINED,UNDEFINED,5.255,42.0,2
edf42,edf42_9,9,object_to_object,UNDEFINED,UNDEFINED,2.6659999999999995,28.4,5
edf42,edf42_9,9,object_to_subject,UNDEFINED,UNDEFINED,8.105,48.0,2
edf42,edf42_9,9,subject_to_object,UNDEFINED,UNDEFINED,6.54,48.0,1
edf42,edf42_9,9,subject_to_subject,UNDEFINED,UNDEFINED,1.6866666666666668,26.0,3
edf43,edf43_1,1,object_to_object,UNDEFINED,UNDEFINED,1.3225,22.5,8
edf43,edf43_1,1,object_to_subject,UNDEFINED,UNDEFINED,2.81,31.0,2
edf43,edf43_1,1,subject_to_object,UNDEFINED,UNDEFINED,4.55,40.666666666666664,3
edf43,edf43_10,10,object_to_subject,UNDEFINED,UNDEFINED,4.595000000000001,41.0,2
edf43,edf43_10,10,subject_to_subject,UNDEFINED,UNDEFINED,0.8,20.0,1
edf43,edf43_11,11,object_to_object,UNDEFINED,UNDEFINED,3.143333333333333,31.0,6
edf43,edf43_11,11,object_to_subject,UNDEFINED,UNDEFINED,5.7299999999999995,46.0,2
edf43,edf43_11,11,subject_to_object,UNDEFINED,UNDEFINED,6.01,50.0,1
edf43,edf43_11,11,subject_to_subject,UNDEFINED,UNDEFINED,4.236666666666667,39.333333333333336,3
edf43,edf43_12,12,object_to_subject,UNDEFINED,UNDEFINED,6.223333333333334,52.666666666666664,3
edf43,edf43_12,12,subject_to_object,UNDEFINED,UNDEFINED,6.05,48.666666666666664,3
edf43,edf43_12,12,subject_to_subject,UNDEFINED,UNDEFINED,2.366,29.6,5
edf43,edf43_13,13,object_to_object,UNDEFINED,UNDEFINED,1.387142857142857,22.857142857142858,7
edf43,edf43_13,13,object_to_subject,UNDEFINED,UNDEFINED,7.99,60.0,1
edf43,edf43_13,13,subject_to_subject,UNDEFINED,UNDEFINED,1.78,24.0,2
edf43,edf43_14,14,object_to_object,UNDEFINED,UNDEFINED,1.9249999999999998,26.0,2
edf43,edf43_14,14,object_to_subject,UNDEFINED,UNDEFINED,5.84,49.0,2
edf43,edf43_14,14,subject_to_object,UNDEFINED,UNDEFINED,3.6049999999999995,39.0,2
edf43,edf43_14,14,subject_to_subject,UNDEFINED,UNDEFINED,1.47,24.4,5
edf43,edf43_15,15,object_to_object,UNDEFINED,UNDEFINED,1.721111111111111,26.0,9
edf43,edf43_15,15,object_to_subject,UNDEFINED,UNDEFINED,5.695,47.0,2
edf43,edf43_15,15,subject_to_object,UNDEFINED,UNDEFINED,6.15,48.0,1
edf43,edf43_15,15,subject_to_subject,UNDEFINED,UNDEFINED,1.2366666666666666,22.0,3
edf43,edf43_16,16,object_to_object,UNDEFINED,UNDEFINED,2.8533333333333335,51.77777777777778,9
edf43,edf43_16,16,object_to_subject,UNDEFINED,UNDEFINED,5.255,51.0,2
edf43,edf43_16,16,subject_to_object,UNDEFINED,UNDEFINED,7.71,56.0,1
edf43,edf43_16,16,subject_to_subject,UNDEFINED,UNDEFINED,1.79,28.0,1
edf43,edf43_17,17,object_to_object,UNDEFINED,UNDEFINED,1.5175,71.5,4
edf43,edf43_17,17,object_to_subject,UNDEFINED,UNDEFINED,4.24,39.0,4
edf43,edf43_17,17,subject_to_object,UNDEFINED,UNDEFINED,4.205,40.0,2
edf43,edf43_17,17,subject_to_subject,UNDEFINED,UNDEFINED,4.43,40.0,4
edf43,edf43_18,18,object_to_object,UNDEFINED,UNDEFINED,2.02,27.0,4
edf43,edf43_18,18,object_to_subject,UNDEFINED,UNDEFINED,7.18,52.0,1
edf43,edf43_18,18,subject_to_object,UNDEFINED,UNDEFINED,5.36,46.0,1
edf43,edf43_18,18,subject_to_subject,UNDEFINED,UNDEFINED,1.565,25.0,2
edf43,edf43_19,19,object_to_object,exp_images/sentences/Tabla.jpg,ACT,1.325,23.333333333333332,6
edf43,edf43_19,19,object_to_subject,exp_images/sentences/Tabla.jpg,ACT,6.68,48.0,1
edf43,edf43_19,19,subject_to_object,exp_images/sentences/Tabla.jpg,ACT,5.81,48.0,1
edf43,edf43_19,19,subject_to_subject,exp_images/sentences/Tabla.jpg,ACT,0.8133333333333334,20.0,3
edf43,edf43_2,2,object_to_object,UNDEFINED,UNDEFINED,2.2,30.0,2
edf43,edf43_2,2,object_to_subject,UNDEFINED,UNDEFINED,5.574999999999999,46.0,2
edf43,edf43_2,2,subject_to_object,UNDEFINED,UNDEFINED,6.02,46.0,1
edf43,edf43_2,2,subject_to_subject,UNDEFINED,UNDEFINED,2.38625,29.0,8
edf43,edf43_20,20,object_to_object,exp_images/sentences/Closed-door.jpg,ACT,0.8899999999999999,20.0,2
edf43,edf43_20,20,object_to_subject,exp_images/sentences/Closed-door.jpg,ACT,2.27,28.5,4
edf43,edf43_20,20,subject_to_object,exp_images/sentences/Closed-door.jpg,ACT,1.9600000000000002,26.4,5
edf43,edf43_20,20,subject_to_subject,exp_images/sentences/Closed-door.jpg,ACT,1.105,21.0,2
edf43,edf43_21,21,object_to_object,exp_images/sentences/Bucket.jpg,ACT,1.35125,53.0,8
edf43,edf43_21,21,object_to_subject,exp_images/sentences/Bucket.jpg,ACT,3.135,32.0,2
edf43,edf43_21,21,subject_to_object,exp_images/sentences/Bucket.jpg,ACT,2.77,30.0,1
edf43,edf43_22,22,object_to_subject,exp_images/sentences/Fed-dog-passive.jpg,PWA,2.85,32.0,1
edf43,edf43_22,22,subject_to_subject,exp_images/sentences/Fed-dog-passive.jpg,PWA,2.78,30.0,1
edf43,edf43_23,23,object_to_object,exp_images/sentences/Washed-scooter-passive.jpg,PWA,0.8,20.0,1
edf43,edf43_23,23,object_to_subject,exp_images/sentences/Washed-scooter-passive.jpg,PWA,5.13,40.0,2
edf43,edf43_23,23,subject_to_object,exp_images/sentences/Washed-scooter-passive.jpg,PWA,8.825,57.0,2
edf43,edf43_23,23,subject_to_subject,exp_images/sentences/Washed-scooter-passive.jpg,PWA,1.95,28.0,2
edf43,edf43_24,24,object_to_object,exp_images/sentences/Painting-passive.jpg,PWA,2.0366666666666666,28.0,3
edf43,edf43_24,24,object_to_subject,exp_images/sentences/Painting-passive.jpg,PWA,4.795,42.0,2
edf43,edf43_24,24,subject_to_object,exp_images/sentences/Painting-passive.jpg,PWA,6.869999999999999,167.0,2
edf43,edf43_24,24,subject_to_subject,exp_images/sentences/Painting-passive.jpg,PWA,2.936666666666667,33.333333333333336,3
edf43,edf43_25,25,object_to_object,exp_images/sentences/Sapling-woa.jpg,PNA,1.885,27.0,2
edf43,edf43_26,26,subject_to_subject,exp_images/sentences/Frisbee-woa.jpg,PNA,1.9275,28.5,8
edf43,edf43_27,27,object_to_object,exp_images/sentences/Vase-woa.jpg,PNA,0.7,18.0,1
edf43,edf43_27,27,object_to_subject,exp_images/sentences/Vase-woa.jpg,PNA,4.33,38.0,1
edf43,edf43_27,27,subject_to_object,exp_images/sentences/Vase-woa.jpg,PNA,2.84,32.0,1
edf43,edf43_28,28,object_to_object,exp_images/sentences/active_man_box.jpg,ACT,1.63,26.0,1
edf43,edf43_28,28,object_to_subject,exp_images/sentences/active_man_box.jpg,ACT,4.283333333333334,56.0,3
edf43,edf43_28,28,subject_to_object,exp_images/sentences/active_man_box.jpg,ACT,4.623333333333334,42.666666666666664,3
edf43,edf43_29,29,object_to_object,exp_images/sentences/active_man_shrub.jpg,ACT,2.0149999999999997,28.5,4
edf43,edf43_29,29,object_to_subject,exp_images/sentences/active_man_shrub.jpg,ACT,5.06,42.666666666666664,3
edf43,edf43_29,29,subject_to_object,exp_images/sentences/active_man_shrub.jpg,ACT,4.345,33.5,4
edf43,edf43_29,29,subject_to_subject,exp_images/sentences/active_man_shrub.jpg,ACT,2.8699999999999997,30.0,3
edf43,edf43_3,3,object_to_object,UNDEFINED,UNDEFINED,2.0700000000000003,27.0,2
edf43,edf43_3,3,object_to_subject,UNDEFINED,UNDEFINED,3.18,34.0,1
edf43,edf43_3,3,subject_to_object,UNDEFINED,UNDEFINED,4.3100000000000005,40.0,2
edf43,edf43_3,3,subject_to_subject,UNDEFINED,UNDEFINED,2.4625,30.0,4
edf43,edf43_30,30,object_to_object,exp_images/sentences/active_girl_window.jpg,ACT,2.824444444444444,32.44444444444444,9
edf43,edf43_30,30,object_to_subject,exp_images/sentences/active_girl_window.jpg,ACT,6.86,50.0,1
edf43,edf43_30,30,subject_to_object,exp_images/sentences/active_girl_window.jpg,ACT,5.11,44.0,1
edf43,edf43_30,30,subject_to_subject,exp_images/sentences/active_girl_window.jpg,ACT,2.44,28.0,2
edf43,edf43_31,31,subject_to_object,exp_images/sentences/passive_dog_hole.jpg,PWA,4.05,252.0,1
edf43,edf43_32,32,object_to_object,exp_images/sentences/passive_boy_vegetables.jpg,PWA,1.27,22.571428571428573,7
edf43,edf43_32,32,object_to_subject,exp_images/sentences/passive_boy_vegetables.jpg,PWA,4.93,38.0,1
edf43,edf43_32,32,subject_to_object,exp_images/sentences/passive_boy_vegetables.jpg,PWA,7.52,50.0,1
edf43,edf43_32,32,subject_to_subject,exp_images/sentences/passive_boy_vegetables.jpg,PWA,1.93,240.0,1
edf43,edf43_33,33,object_to_object,exp_images/sentences/passive_girl_cake.jpg,PWA,1.31,24.0,1
edf43,edf43_34,34,object_to_object,exp_images/sentences/noagent_woman_clothes.jpg,PNA,1.2833333333333334,24.0,3
edf43,edf43_35,35,object_to_object,exp_images/sentences/noagent_women_letter.jpg,PNA,1.7700000000000002,26.666666666666668,3
edf43,edf43_35,35,object_to_subject,exp_images/sentences/noagent_women_letter.jpg,PNA,4.05,35.333333333333336,3
edf43,edf43_35,35,subject_to_object,exp_images/sentences/noagent_women_letter.jpg,PNA,3.01,36.0,2
edf43,edf43_35,35,subject_to_subject,exp_images/sentences/noagent_women_letter.jpg,PNA,1.024,21.6,5
edf43,edf43_36,36,object_to_object,exp_images/sentences/noagent_girl_lamp.jpg,PNA,0.995,21.333333333333332,6
edf43,edf43_36,36,object_to_subject,exp_images/sentences/noagent_girl_lamp.jpg,PNA,5.23,47.0,2
edf43,edf43_36,36,subject_to_object,exp_images/sentences/noagent_girl_lamp.jpg,PNA,3.745,38.5,4
edf43,edf43_36,36,subject_to_subject,exp_images/sentences/noagent_girl_lamp.jpg,PNA,2.31,32.0,1
edf43,edf43_4,4,object_to_object,UNDEFINED,UNDEFINED,2.482,71.6,5
edf43,edf43_4,4,object_to_subject,UNDEFINED,UNDEFINED,6.32,48.0,1
edf43,edf43_4,4,subject_to_subject,UNDEFINED,UNDEFINED,1.57,24.0,1
edf43,edf43_5,5,object_to_object,UNDEFINED,UNDEFINED,2.3125,28.0,4
edf43,edf43_5,5,object_to_subject,UNDEFINED,UNDEFINED,5.47,44.0,2
edf43,edf43_5,5,subject_to_object,UNDEFINED,UNDEFINED,6.07,46.0,2
edf43,edf43_5,5,subject_to_subject,UNDEFINED,UNDEFINED,1.4833333333333334,24.666666666666668,3
edf43,edf43_6,6,object_to_object,UNDEFINED,UNDEFINED,1.9033333333333333,50.333333333333336,6
edf43,edf43_6,6,object_to_subject,UNDEFINED,UNDEFINED,4.9,40.0,1
edf43,edf43_6,6,subject_to_object,UNDEFINED,UNDEFINED,5.035,40.0,2
edf43,edf43_6,6,subject_to_subject,UNDEFINED,UNDEFINED,1.22,23.0,2
edf43,edf43_7,7,object_to_object,UNDEFINED,UNDEFINED,2.638,28.4,5
edf43,edf43_7,7,object_to_subject,UNDEFINED,UNDEFINED,2.995,33.0,2
edf43,edf43_7,7,subject_to_object,UNDEFINED,UNDEFINED,2.7433333333333336,31.333333333333332,3
edf43,edf43_8,8,object_to_object,UNDEFINED,UNDEFINED,2.628571428571429,29.714285714285715,14
edf43,edf43_8,8,object_to_subject,UNDEFINED,UNDEFINED,5.56,50.0,1
edf43,edf43_8,8,subject_to_object,UNDEFINED,UNDEFINED,8.55,54.0,1
edf43,edf43_8,8,subject_to_subject,UNDEFINED,UNDEFINED,0.9,20.0,1
edf43,edf43_9,9,object_to_object,UNDEFINED,UNDEFINED,2.497777777777778,29.77777777777778,9
edf43,edf43_9,9,object_to_subject,UNDEFINED,UNDEFINED,3.75,34.0,2
edf43,edf43_9,9,subject_to_object,UNDEFINED,UNDEFINED,4.526666666666666,40.666666666666664,3
edf43,edf43_9,9,subject_to_subject,UNDEFINED,UNDEFINED,4.53,36.666666666666664,3
edf44,edf44_1,1,object_to_subject,UNDEFINED,UNDEFINED,6.245,49.0,2
edf44,edf44_1,1,subject_to_object,UNDEFINED,UNDEFINED,5.025,44.0,2
edf44,edf44_1,1,subject_to_subject,UNDEFINED,UNDEFINED,0.9500000000000001,21.0,2
edf44,edf44_10,10,object_to_object,UNDEFINED,UNDEFINED,3.865,37.0,4
edf44,edf44_10,10,object_to_subject,UNDEFINED,UNDEFINED,3.425,38.0,2
edf44,edf44_10,10,subject_to_object,UNDEFINED,UNDEFINED,3.4,32.0,1
edf44,edf44_10,10,subject_to_subject,UNDEFINED,UNDEFINED,1.9277777777777776,26.444444444444443,9
edf44,edf44_11,11,object_to_object,UNDEFINED,UNDEFINED,3.2933333333333334,33.333333333333336,3
edf44,edf44_11,11,object_to_subject,UNDEFINED,UNDEFINED,6.029999999999999,45.0,2
edf44,edf44_11,11,subject_to_object,UNDEFINED,UNDEFINED,6.38,49.0,2
edf44,edf44_11,11,subject_to_subject,UNDEFINED,UNDEFINED,1.6600000000000001,25.2,10
edf44,edf44_12,12,object_to_object,UNDEFINED,UNDEFINED,1.06,27.2,10
edf44,edf44_12,12,object_to_subject,UNDEFINED,UNDEFINED,4.35,40.0,1
edf44,edf44_12,12,subject_to_object,UNDEFINED,UNDEFINED,3.95,40.0,1
edf44,edf44_12,12,subject_to_subject,UNDEFINED,UNDEFINED,2.225,29.5,4
edf44,edf44_13,13,object_to_object,UNDEFINED,UNDEFINED,1.55,23.5,4
edf44,edf44_13,13,object_to_subject,UNDEFINED,UNDEFINED,4.355,40.0,2
edf44,edf44_13,13,subject_to_subject,UNDEFINED,UNDEFINED,0.9500000000000001,20.666666666666668,3
edf44,edf44_14,14,object_to_object,UNDEFINED,UNDEFINED,4.013333333333333,38.666666666666664,3
edf44,edf44_14,14,object_to_subject,UNDEFINED,UNDEFINED,9.43,58.0,1
edf44,edf44_14,14,subject_to_object,UNDEFINED,UNDEFINED,6.13,50.0,2
edf44,edf44_14,14,subject_to_subject,UNDEFINED,UNDEFINED,3.1875,32.5,4
edf44,edf44_15,15,object_to_object,UNDEFINED,UNDEFINED,1.5816666666666668,24.333333333333332,6
