participant_id,trial_id,language,session_type,sentence_type,trial_length_ms,total_fixation_duration,mean_fixation_duration,fixation_count,mean_fixation_x,mean_fixation_y
edf25,28,English,sentence_audio,active,10475,3194,199.625,16,1000.40625,666.6999999999999
edf25,29,English,sentence_audio,active,11114,3756,250.4,15,909.9400000000002,428.85333333333335
edf25,3,,free_viewing,,5997,3625,241.66666666666666,15,824.9400000000002,603.7133333333334
edf25,30,English,sentence_audio,active,10525,3807,237.9375,16,835.46875,568.5875
edf25,31,English,sentence_audio,passive,10498,3546,221.625,16,845.26875,488.55625
edf25,32,English,sentence_audio,passive,10697,3791,236.9375,16,895.2124999999999,592.4062499999999
edf25,33,English,sentence_audio,passive,10749,3641,280.0769230769231,13,978.923076923077,502.3230769230769
edf25,34,English,sentence_audio,passive_dropped_agent,10523,3683,245.53333333333333,15,832.3333333333333,671.9000000000001
edf25,35,English,sentence_audio,passive_dropped_agent,10581,3654,261.0,14,911.1285714285715,623.6642857142857
edf25,36,English,sentence_audio,passive_dropped_agent,11094,3644,520.5714285714286,7,860.642857142857,521.9571428571428
edf25,4,,free_viewing,,6079,4049,269.93333333333334,15,1042.3533333333337,558.9266666666666
edf25,5,,free_viewing,,5644,3350,186.11111111111111,18,900.2666666666667,703.2777777777777
edf25,6,,free_viewing,,5969,3445,246.07142857142858,14,889.1857142857143,547.5357142857142
edf25,7,,free_viewing,,5905,3575,238.33333333333334,15,788.7600000000001,588.3333333333334
edf25,8,,free_viewing,,5663,3193,187.8235294117647,17,923.8294117647059,522.035294117647
edf25,9,,free_viewing,,6010,3776,269.7142857142857,14,772.7428571428571,587.3642857142858
edf26,1,,free_viewing,,5820,4388,313.42857142857144,14,885.1357142857144,477.61428571428576
edf26,10,,free_viewing,,5780,4370,336.15384615384613,13,853.7153846153847,481.6923076923076
edf26,11,,free_viewing,,5722,4278,237.66666666666666,18,1107.4833333333333,410.2444444444444
edf26,12,,free_viewing,,5889,3994,249.625,16,831.13125,529.7375
edf26,13,,free_viewing,,5949,4447,444.7,10,972.35,504.2500000000001
edf26,14,,free_viewing,,6087,4161,346.75,12,819.725,508.0333333333333
edf26,15,,free_viewing,,5847,4099,341.5833333333333,12,832.125,460.66666666666674
edf26,16,,free_viewing,,5766,3872,242.0,16,948.2374999999998,459.94374999999997
edf26,17,,free_viewing,,5714,4722,1180.5,4,904.25,484.54999999999995
edf26,18,,free_viewing,,6070,4236,282.4,15,951.44,358.7466666666666
edf26,19,Punjabi,sentence_audio,passive,10982,4448,494.22222222222223,9,1002.2666666666667,559.4222222222222
edf26,2,,free_viewing,,5862,4306,307.57142857142856,14,976.3642857142858,719.0214285714285
edf26,20,Punjabi,sentence_audio,passive,10401,4287,285.8,15,962.8733333333333,502.75333333333333
edf26,21,Punjabi,sentence_audio,passive,10428,4326,309.0,14,944.1214285714287,535.6428571428572
edf26,22,Punjabi,sentence_audio,passive_dropped_agent,10540,4560,570.0,8,906.8874999999999,493.94999999999993
edf26,23,Punjabi,sentence_audio,passive_dropped_agent,10440,4340,289.3333333333333,15,742.7666666666668,490.5
edf26,24,Punjabi,sentence_audio,passive_dropped_agent,11175,4199,299.92857142857144,14,1036.9857142857145,485.8357142857143
edf26,25,English,sentence_audio,active,10208,4310,239.44444444444446,18,1047.9722222222224,405.6500000000001
edf26,26,English,sentence_audio,active,10675,2298,74.12903225806451,31,960.8,196.65806451612903
edf26,27,English,sentence_audio,active,10435,3564,137.07692307692307,26,955.5538461538464,345.8115384615384
edf26,29,English,sentence_audio,passive,10741,3985,306.53846153846155,13,943.4692307692308,416.04615384615386
edf26,3,,free_viewing,,5645,4181,298.64285714285717,14,873.5571428571427,565.1857142857142
edf26,30,English,sentence_audio,passive,10550,4166,277.73333333333335,15,890.2666666666667,486.41999999999996
edf26,31,English,sentence_audio,passive_dropped_agent,10918,4086,227.0,18,992.25,383.6277777777778
edf26,32,English,sentence_audio,passive_dropped_agent,10660,4554,325.2857142857143,14,906.0142857142856,563.4642857142857
edf26,33,English,sentence_audio,passive_dropped_agent,11044,4242,282.8,15,1081.3666666666666,436.3933333333333
edf26,34,Punjabi,sentence_audio,active,10237,4311,287.4,15,927.8733333333333,661.7066666666667
edf26,35,Punjabi,sentence_audio,active,10892,4468,558.5,8,979.1125000000001,642.95
edf26,36,Punjabi,sentence_audio,active,10653,4433,341.0,13,955.0692307692308,514.176923076923
edf26,4,,free_viewing,,6102,4118,228.77777777777777,18,1155.6888888888889,554.0499999999998
edf26,5,,free_viewing,,5713,4202,247.1764705882353,17,863.7764705882354,671.1882352941177
edf26,6,,free_viewing,,5935,4323,270.1875,16,824.575,552.3499999999999
edf26,7,,free_viewing,,5797,4371,291.4,15,946.8733333333334,718.6866666666668
edf26,8,,free_viewing,,5932,4330,309.2857142857143,14,960.7642857142857,501.19999999999993
edf26,9,,free_viewing,,6089,4323,332.53846153846155,13,957.6076923076921,521.876923076923
edf27,1,,free_viewing,,5741,4621,577.625,8,923.7875,723.9499999999999
edf27,10,,free_viewing,,5801,4333,481.44444444444446,9,909.3555555555556,488.44444444444446
edf27,11,,free_viewing,,5736,3954,494.25,8,934.2625,365.48749999999995
edf27,12,,free_viewing,,5813,4451,635.8571428571429,7,884.8714285714286,461.22857142857134
edf27,13,,free_viewing,,5800,4540,648.5714285714286,7,736.1857142857143,521.2142857142857
edf27,14,,free_viewing,,6014,4618,769.6666666666666,6,927.0333333333333,440.1666666666666
edf27,15,,free_viewing,,6057,4455,405.0,11,888.6909090909089,310.46363636363634
edf27,16,,free_viewing,,5839,4553,1517.6666666666667,3,927.7666666666668,423.7
edf27,17,,free_viewing,,5997,4191,598.7142857142857,7,875.0571428571429,463.84285714285716
edf27,18,,free_viewing,,6060,4188,523.5,8,916.4625000000001,493.42500000000007
edf27,19,Punjabi,sentence_audio,passive_dropped_agent,10886,4358,335.2307692307692,13,973.2076923076924,518.3846153846154
edf27,2,,free_viewing,,5799,4369,397.1818181818182,11,879.7363636363636,637.0363636363636
edf27,20,Punjabi,sentence_audio,passive_dropped_agent,10344,4134,1033.5,4,918.9750000000001,443.4
edf27,21,Punjabi,sentence_audio,passive_dropped_agent,10630,4368,436.8,10,912.5799999999999,576.05
edf27,22,English,sentence_audio,active,10461,4601,657.2857142857143,7,917.9142857142858,445.0285714285714
edf27,23,English,sentence_audio,active,10532,4564,760.6666666666666,6,829.3833333333333,403.8333333333333
edf27,24,English,sentence_audio,active,10615,4063,338.5833333333333,12,877.5666666666667,363.8333333333333
edf27,25,English,sentence_audio,passive,11113,4531,647.2857142857143,7,1034.5285714285715,414.2285714285714
edf27,26,English,sentence_audio,passive,10529,4097,341.4166666666667,12,788.2333333333332,623.3916666666667
edf27,27,English,sentence_audio,passive,10333,4049,578.4285714285714,7,899.5142857142856,316.5857142857143
edf27,28,English,sentence_audio,passive_dropped_agent,10799,4177,379.72727272727275,11,1000.3272727272728,721.3909090909091
edf27,29,English,sentence_audio,passive_dropped_agent,10642,4404,489.3333333333333,9,921.6111111111111,338.93333333333334
edf27,3,,free_viewing,,5752,4384,438.4,10,1007.1199999999999,454.16999999999996
edf27,30,English,sentence_audio,passive_dropped_agent,10992,4358,396.1818181818182,11,849.3090909090909,488.59090909090907
edf27,31,Punjabi,sentence_audio,active,10859,4577,762.8333333333334,6,898.8666666666667,331.5833333333333
edf27,32,Punjabi,sentence_audio,active,10697,4156,519.5,8,882.3375,362.75
edf27,33,Punjabi,sentence_audio,active,10548,4102,372.90909090909093,11,1074.8090909090909,385.99090909090904
edf27,34,Punjabi,sentence_audio,passive,10388,4372,624.5714285714286,7,917.3285714285714,651.6142857142858
edf27,35,Punjabi,sentence_audio,passive,10823,3809,190.45,20,1008.8100000000001,713.4849999999999
edf27,36,Punjabi,sentence_audio,passive,10427,3421,488.7142857142857,7,877.2571428571429,392.1714285714285
edf27,4,,free_viewing,,6124,4452,556.5,8,877.4375,617.6625
edf27,5,,free_viewing,,5919,4519,564.875,8,945.5125,561.4
edf27,6,,free_viewing,,5901,4586,917.2,5,725.72,652.4200000000001
edf27,7,,free_viewing,,5878,4542,567.75,8,942.725,682.325
edf27,8,,free_viewing,,6090,4218,421.8,10,853.8099999999998,335.12
edf27,9,,free_viewing,,6133,4033,504.125,8,954.025,451.6625
edf28,1,,free_viewing,,5847,4281,285.4,15,987.0666666666667,370.7066666666667
edf28,10,,free_viewing,,5816,4414,367.8333333333333,12,811.7083333333334,573.4833333333333
edf28,11,,free_viewing,,5747,3583,298.5833333333333,12,1023.6416666666668,439.23333333333335
edf28,12,,free_viewing,,5710,4106,342.1666666666667,12,967.3333333333334,509.27500000000003
edf28,13,,free_viewing,,5911,3612,225.75,16,942.9000000000001,420.43750000000006
edf28,14,,free_viewing,,5737,3818,347.09090909090907,11,961.1181818181819,450.6363636363636
edf28,15,,free_viewing,,5867,4490,561.25,8,928.3125,426.26250000000005
edf28,16,,free_viewing,,5889,3831,255.4,15,1030.0,357.41333333333336
edf28,17,,free_viewing,,5850,3838,348.90909090909093,11,846.5272727272728,463.5
edf28,18,,free_viewing,,5787,3049,179.35294117647058,17,941.7352941176471,538.6235294117648
edf28,19,English,sentence_audio,active,10931,3861,351.0,11,969.2272727272727,534.8909090909091
edf28,2,,free_viewing,,5675,4099,455.44444444444446,9,917.8777777777777,484.5666666666667
edf28,20,English,sentence_audio,active,10569,4163,346.9166666666667,12,958.3583333333335,564.6499999999999
edf28,21,English,sentence_audio,active,10286,4432,443.2,10,947.9100000000001,557.1200000000001
edf28,22,English,sentence_audio,passive,10573,4343,620.4285714285714,7,999.1,491.58571428571435
edf28,23,English,sentence_audio,passive,10539,4580,572.5,8,700.8625,559.575
edf28,24,English,sentence_audio,passive,10346,3932,280.85714285714283,14,1014.9214285714287,393.38571428571424
edf28,25,English,sentence_audio,passive_dropped_agent,11141,4443,370.25,12,991.5333333333334,371.3833333333334
edf28,26,English,sentence_audio,passive_dropped_agent,10197,4434,443.4,10,668.6400000000001,697.2499999999999
edf28,27,English,sentence_audio,passive_dropped_agent,10169,4369,364.0833333333333,12,976.3083333333333,436.10833333333335
edf28,28,Punjabi,sentence_audio,active,11133,2968,156.21052631578948,19,938.1210526315789,615.742105263158
edf28,29,Punjabi,sentence_audio,active,10897,4162,260.125,16,952.7937499999999,442.27500000000003
edf28,3,,free_viewing,,5674,3866,297.38461538461536,13,864.1769230769229,517.4538461538461
edf28,30,Punjabi,sentence_audio,active,11172,4422,402.0,11,863.5454545454547,535.7727272727271
edf28,31,Punjabi,sentence_audio,passive,10175,3901,216.72222222222223,18,1004.4222222222221,431.6555555555555
edf28,32,Punjabi,sentence_audio,passive,10571,4133,375.72727272727275,11,963.9636363636364,457.80909090909097
edf28,33,Punjabi,sentence_audio,passive,11091,3816,272.57142857142856,14,1216.5714285714287,386.6357142857143
edf28,34,Punjabi,sentence_audio,passive_dropped_agent,10452,4536,504.0,9,931.3555555555556,691.2444444444444
edf28,35,Punjabi,sentence_audio,passive_dropped_agent,10535,3425,137.0,25,842.4680000000002,582.9519999999999
edf28,36,Punjabi,sentence_audio,passive_dropped_agent,10536,4312,253.64705882352942,17,847.6176470588238,531.9
edf28,4,,free_viewing,,5814,3360,140.0,24,1036.445833333333,664.7291666666666
edf28,5,,free_viewing,,6051,4355,362.9166666666667,12,926.4083333333332,681.3916666666668
edf28,6,,free_viewing,,5657,4259,425.9,10,1052.6799999999998,373.98999999999995
edf28,7,,free_viewing,,5697,3739,311.5833333333333,12,961.5583333333333,403.3166666666666
edf28,8,,free_viewing,,5645,3831,225.35294117647058,17,889.0294117647057,431.929411764706
edf28,9,,free_viewing,,6013,4067,369.72727272727275,11,1020.6272727272727,364.20909090909083
edf29,1,,free_viewing,,5734,4352,395.6363636363636,11,893.2272727272729,489.1454545454546
edf29,10,,free_viewing,,5884,4458,445.8,10,934.7,530.43
edf29,11,,free_viewing,,5916,4374,364.5,12,974.8666666666668,526.8583333333333
edf29,12,,free_viewing,,5994,4434,403.09090909090907,11,892.5363636363636,422.7181818181818
edf29,13,,free_viewing,,5876,4446,404.1818181818182,11,1004.9181818181819,706.1727272727272
edf29,14,,free_viewing,,5781,4165,277.6666666666667,15,942.5600000000002,557.4599999999999
edf29,15,,free_viewing,,5776,4354,483.77777777777777,9,920.5111111111112,485.4333333333333
edf29,16,,free_viewing,,5679,4507,450.7,10,1008.1999999999998,597.13
edf29,17,,free_viewing,,5760,4410,441.0,10,985.49,536.72
edf29,18,,free_viewing,,5912,4328,288.53333333333336,15,1117.8133333333337,517.2066666666667
edf29,19,English,sentence_audio,passive,10694,4244,424.4,10,1047.28,506.08000000000004
edf29,2,,free_viewing,,5849,4539,567.375,8,889.8499999999999,543.9875000000001
edf29,20,English,sentence_audio,passive,10774,4456,342.7692307692308,13,1012.6461538461538,490.4846153846153
edf29,21,English,sentence_audio,passive,10847,4600,1150.0,4,983.55,522.7
edf29,22,English,sentence_audio,passive_dropped_agent,10652,4284,476.0,9,964.311111111111,412.61111111111114
edf29,23,English,sentence_audio,passive_dropped_agent,10929,4493,408.45454545454544,11,935.6636363636363,383.29999999999995
edf29,24,English,sentence_audio,passive_dropped_agent,10241,4265,355.4166666666667,12,919.0499999999998,552.7583333333333
edf29,25,Punjabi,sentence_audio,active,10379,4443,370.25,12,930.7083333333334,457.84999999999997
edf29,26,Punjabi,sentence_audio,active,10322,4466,496.22222222222223,9,826.0,560.8111111111111
edf29,27,Punjabi,sentence_audio,active,10836,4312,308.0,14,908.5285714285714,489.6214285714286
edf29,28,Punjabi,sentence_audio,passive,10906,4514,376.1666666666667,12,940.7333333333332,711.0666666666666
edf29,29,Punjabi,sentence_audio,passive,10832,4444,404.0,11,977.3090909090909,449.0727272727272
edf29,3,,free_viewing,,6072,4476,639.4285714285714,7,986.9142857142857,515.8285714285714
edf29,30,Punjabi,sentence_audio,passive,10432,4410,551.25,8,915.0875,599.725
edf29,31,Punjabi,sentence_audio,passive_dropped_agent,10933,4113,274.2,15,928.3066666666667,455.58
edf29,32,Punjabi,sentence_audio,passive_dropped_agent,10749,3680,368.0,10,936.5899999999999,493.2799999999999
edf29,33,Punjabi,sentence_audio,passive_dropped_agent,10557,4615,659.2857142857143,7,1098.3142857142857,390.31428571428575
edf29,34,English,sentence_audio,active,10699,4483,560.375,8,908.1875000000001,662.2
edf29,35,English,sentence_audio,active,10377,4427,442.7,10,968.5900000000001,588.3299999999999
edf29,36,English,sentence_audio,active,10698,4308,359.0,12,879.5999999999999,419.9333333333334
edf29,4,,free_viewing,,5761,4365,436.5,10,1061.23,544.3999999999999
edf29,5,,free_viewing,,6083,4497,449.7,10,949.68,651.6300000000001
edf29,6,,free_viewing,,6092,4510,501.1111111111111,9,1055.8555555555556,428.1333333333333
edf29,7,,free_viewing,,5768,4396,399.6363636363636,11,1012.9545454545455,516.6636363636363
edf29,8,,free_viewing,,5875,4359,363.25,12,942.6916666666666,622.2
edf29,9,,free_viewing,,5676,4340,310.0,14,939.3857142857142,486.0357142857142
edf30,1,,free_viewing,,5822,4530,503.3333333333333,9,863.1333333333332,467.5888888888889
edf30,10,,free_viewing,,5815,3959,263.93333333333334,15,988.1533333333333,463.43333333333334
edf30,11,,free_viewing,,5778,4462,405.6363636363636,11,999.0363636363636,342.97272727272724
edf30,12,,free_viewing,,6020,3986,249.125,16,880.6125,492.46874999999994
edf30,13,,free_viewing,,5955,4031,237.11764705882354,17,908.3176470588235,511.05294117647065
edf30,14,,free_viewing,,5952,4308,253.41176470588235,17,944.4941176470588,455.6941176470589
edf30,15,,free_viewing,,5725,4255,327.3076923076923,13,814.5461538461539,504.41538461538465
edf30,16,,free_viewing,,6040,4154,259.625,16,828.80625,550.73125
edf30,17,,free_viewing,,5733,4059,193.28571428571428,21,865.1380952380952,452.995238095238
edf30,18,,free_viewing,,6130,4332,541.5,8,958.8,539.9875
edf30,19,English,sentence_audio,passive_dropped_agent,10291,3933,327.75,12,986.2000000000002,460.40833333333336
edf30,2,,free_viewing,,5787,4087,255.4375,16,943.2375,520.58125
edf30,20,English,sentence_audio,passive_dropped_agent,10685,4365,436.5,10,916.2899999999997,451.53999999999996
edf30,21,English,sentence_audio,passive_dropped_agent,10292,3802,271.57142857142856,14,931.4999999999999,594.8500000000001
edf30,22,Punjabi,sentence_audio,active,10464,4010,267.3333333333333,15,894.4333333333333,428.06666666666666
edf30,23,Punjabi,sentence_audio,active,10234,3940,231.76470588235293,17,868.5235294117646,486.3411764705882
edf30,24,Punjabi,sentence_audio,active,10546,4090,255.625,16,896.9124999999999,510.54375
edf30,25,Punjabi,sentence_audio,passive,10870,4208,420.8,10,1037.0700000000002,379.61
edf30,26,Punjabi,sentence_audio,passive,10875,4043,237.8235294117647,17,764.5470588235294,545.1058823529411
edf30,27,Punjabi,sentence_audio,passive,10649,4103,273.53333333333336,15,722.5799999999999,699.3533333333332
edf30,28,Punjabi,sentence_audio,passive_dropped_agent,11088,4302,286.8,15,877.7199999999999,530.7266666666667
edf30,29,Punjabi,sentence_audio,passive_dropped_agent,10873,4284,357.0,12,929.6916666666667,317.6833333333333
edf30,3,,free_viewing,,6130,4136,827.2,5,970.2,388.62
edf30,30,Punjabi,sentence_audio,passive_dropped_agent,10522,3848,427.55555555555554,9,896.0,502.78888888888883
edf30,31,English,sentence_audio,active,11032,4096,315.0769230769231,13,945.353846153846,403.78461538461545
edf30,32,English,sentence_audio,active,10775,4045,337.0833333333333,12,960.5083333333332,558.3333333333334
edf30,33,English,sentence_audio,active,10835,4229,264.3125,16,973.125,455.9
edf30,34,English,sentence_audio,passive,10856,4214,301.0,14,818.6000000000001,643.1
edf30,35,English,sentence_audio,passive,11101,4143,318.6923076923077,13,959.853846153846,639.2153846153846
edf30,36,English,sentence_audio,passive,10671,4411,441.1,10,945.0,541.9000000000002
edf30,4,,free_viewing,,5683,3973,397.3,10,959.15,618.99
edf30,5,,free_viewing,,6118,4382,486.8888888888889,9,906.4666666666667,428.3111111111111
edf30,6,,free_viewing,,6046,3972,496.5,8,967.6375,415.92499999999995
edf30,7,,free_viewing,,5850,4456,495.1111111111111,9,933.3444444444444,412.7333333333333
edf30,8,,free_viewing,,5892,4322,360.1666666666667,12,910.2166666666667,308.5166666666667
edf30,9,,free_viewing,,5868,4162,320.15384615384613,13,895.0923076923077,673.2230769230769
edf31,1,,free_viewing,,5897,4413,441.3,10,962.7000000000002,680.4599999999999
edf31,10,,free_viewing,,6117,4130,206.5,20,846.665,661.445
edf31,11,,free_viewing,,6007,3755,187.75,20,1063.665,500.9549999999999
edf31,12,,free_viewing,,5940,4180,380.0,11,969.9636363636364,595.7818181818183
edf31,13,,free_viewing,,5975,4373,312.35714285714283,14,1049.1142857142856,746.5571428571429
edf31,14,,free_viewing,,5911,4229,302.07142857142856,14,1019.8071428571428,331.2357142857142
edf31,15,,free_viewing,,6070,4198,299.85714285714283,14,952.6142857142856,490.9714285714286
edf31,16,,free_viewing,,6082,4238,223.05263157894737,19,833.0894736842106,586.4842105263158
edf31,17,,free_viewing,,5678,4326,309.0,14,989.0142857142855,600.9357142857143
edf31,18,,free_viewing,,6026,4194,299.57142857142856,14,940.0500000000001,493.70714285714274
edf31,19,Punjabi,sentence_audio,active,10581,4431,738.5,6,955.75,436.68333333333334
edf31,2,,free_viewing,,5955,4311,431.1,10,1025.56,376.49
edf31,20,Punjabi,sentence_audio,active,10257,4057,312.0769230769231,13,935.7923076923078,500.3307692307693
edf31,21,Punjabi,sentence_audio,active,10417,3503,318.45454545454544,11,925.4636363636364,544.3363636363637
edf31,22,Punjabi,sentence_audio,passive,10830,4404,1468.0,3,882.0,440.3333333333333
edf31,23,Punjabi,sentence_audio,passive,10738,4056,213.47368421052633,19,788.9999999999999,455.0736842105263
edf31,24,Punjabi,sentence_audio,passive,10221,4213,702.1666666666666,6,915.0166666666668,473.4666666666667
edf31,25,Punjabi,sentence_audio,passive_dropped_agent,11162,4476,497.3333333333333,9,1027.0555555555554,386.33333333333337
edf31,26,Punjabi,sentence_audio,passive_dropped_agent,10514,4302,268.875,16,1003.5875000000001,646.8249999999999
edf31,27,Punjabi,sentence_audio,passive_dropped_agent,10682,4148,377.09090909090907,11,828.6181818181817,405.2454545454546
edf31,28,English,sentence_audio,active,10526,4404,338.7692307692308,13,1011.676923076923,708.2076923076924
edf31,29,English,sentence_audio,active,10802,4148,592.5714285714286,7,972.1714285714286,333.15714285714284
edf31,3,,free_viewing,,5710,4282,329.38461538461536,13,893.0076923076923,666.6461538461537
edf31,30,English,sentence_audio,active,10463,3809,317.4166666666667,12,1029.2333333333333,513.1833333333333
edf31,31,English,sentence_audio,passive,10355,3823,1911.5,2,817.75,283.6
edf31,32,English,sentence_audio,passive,10344,4216,421.6,10,888.54,511.98
edf31,33,English,sentence_audio,passive,10724,3852,385.2,10,1051.12,457.43999999999994
edf31,34,English,sentence_audio,passive_dropped_agent,10712,3466,247.57142857142858,14,817.7785714285716,690.7285714285715
edf31,35,English,sentence_audio,passive_dropped_agent,10332,4150,319.2307692307692,13,925.9923076923077,703.8076923076923
edf31,36,English,sentence_audio,passive_dropped_agent,11055,4173,321.0,13,848.4615384615383,435.0153846153845
edf31,4,,free_viewing,,5807,4261,236.72222222222223,18,810.661111111111,674.5111111111112
edf31,5,,free_viewing,,5769,4011,364.6363636363636,11,928.5,698.490909090909
edf31,6,,free_viewing,,6024,4166,297.57142857142856,14,952.1000000000001,615.0
edf31,7,,free_viewing,,6006,4120,242.35294117647058,17,814.135294117647,533.5176470588236
edf31,8,,free_viewing,,5720,4186,261.625,16,914.8375,515.90625
edf31,9,,free_viewing,,5780,4116,294.0,14,908.2571428571429,489.9
edf32,1,,free_viewing,,5693,4441,403.72727272727275,11,871.5363636363637,372.46363636363634
edf32,10,,free_viewing,,6048,4396,338.15384615384613,13,974.3923076923077,716.4846153846155
edf32,11,,free_viewing,,6067,4272,388.3636363636364,11,1114.7363636363634,529.3272727272727
edf32,12,,free_viewing,,5995,4421,368.4166666666667,12,882.0166666666668,546.7916666666666
edf32,13,,free_viewing,,5677,4359,544.875,8,894.875,475.5625
edf32,14,,free_viewing,,6042,4092,186.0,22,1041.4136363636364,487.4727272727272
edf32,15,,free_viewing,,5907,4359,272.4375,16,922.4312500000001,488.91875000000005
edf32,16,,free_viewing,,5799,4441,403.72727272727275,11,934.6999999999999,585.0909090909091
edf32,17,,free_viewing,,5910,4204,221.26315789473685,19,866.3894736842104,526.0631578947368
edf32,18,,free_viewing,,5765,4167,277.8,15,935.8333333333333,583.2666666666667
edf32,19,Punjabi,sentence_audio,passive,10850,4272,854.4,5,1017.4799999999999,495.28000000000003
edf32,2,,free_viewing,,5930,4320,332.3076923076923,13,980.9692307692306,674.8000000000001
edf32,20,Punjabi,sentence_audio,passive,10261,4563,570.375,8,967.1250000000001,459.63750000000005
edf32,21,Punjabi,sentence_audio,passive,10448,4476,406.90909090909093,11,937.1818181818181,652.8909090909092
edf32,22,Punjabi,sentence_audio,passive_dropped_agent,10434,4070,254.375,16,982.9374999999999,500.125
edf32,23,Punjabi,sentence_audio,passive_dropped_agent,10511,4159,259.9375,16,812.9375,635.2937499999999
edf32,24,Punjabi,sentence_audio,passive_dropped_agent,10516,4234,222.8421052631579,19,1046.1473684210525,663.7736842105263
edf32,25,English,sentence_audio,active,10778,4096,273.06666666666666,15,1029.0466666666666,469.1933333333334
edf32,26,English,sentence_audio,active,10499,4083,255.1875,16,827.19375,679.2062500000001
edf32,27,English,sentence_audio,active,10718,4264,328.0,13,832.1461538461538,510.80000000000007
edf32,28,English,sentence_audio,passive,10374,4298,286.53333333333336,15,939.1399999999999,718.76
edf32,29,English,sentence_audio,passive,10851,4299,537.375,8,913.4749999999999,479.9125
edf32,3,,free_viewing,,5935,4321,270.0625,16,963.71875,496.94374999999997
edf32,30,English,sentence_audio,passive,10758,4426,368.8333333333333,12,790.1250000000001,553.0083333333333
edf32,31,English,sentence_audio,passive_dropped_agent,10375,4281,251.8235294117647,17,912.164705882353,425.65882352941173
edf32,32,English,sentence_audio,passive_dropped_agent,10265,4127,375.1818181818182,11,949.2909090909089,599.6363636363636
edf32,33,English,sentence_audio,passive_dropped_agent,10642,4202,420.2,10,1107.07,406.14
edf32,34,Punjabi,sentence_audio,active,10350,4052,368.3636363636364,11,833.9545454545455,692.0636363636363
edf32,35,Punjabi,sentence_audio,active,11090,3948,564.0,7,940.3857142857142,843.1285714285714
edf32,36,Punjabi,sentence_audio,active,10979,4163,320.2307692307692,13,813.2846153846154,468.86153846153843
edf32,4,,free_viewing,,5874,4268,284.53333333333336,15,919.3933333333333,589.2733333333332
edf32,5,,free_viewing,,5704,4444,404.0,11,966.3454545454547,758.4818181818181
edf32,6,,free_viewing,,6060,4216,301.14285714285717,14,914.1714285714287,681.6357142857142
edf32,7,,free_viewing,,6007,4361,363.4166666666667,12,972.5666666666666,458.10833333333335
edf32,8,,free_viewing,,5706,4112,216.42105263157896,19,988.0578947368421,653.9263157894738
edf32,9,,free_viewing,,6050,4500,642.8571428571429,7,935.2714285714285,605.9285714285714
edf33,1,,free_viewing,,6025,4259,283.93333333333334,15,1004.2599999999999,441.92
edf33,10,,free_viewing,,6080,4210,382.72727272727275,11,935.8909090909091,446.77272727272725
edf33,11,,free_viewing,,6125,3753,312.75,12,871.0083333333332,554.8166666666667
edf33,12,,free_viewing,,5943,4155,296.7857142857143,14,851.6428571428571,382.95714285714286
edf33,13,,free_viewing,,5908,4100,512.5,8,877.1,434.4
edf33,14,,free_viewing,,5938,4400,366.6666666666667,12,1134.3916666666667,474.23333333333335
edf33,15,,free_viewing,,5676,3918,391.8,10,981.0799999999999,504.12
edf33,16,,free_viewing,,6084,3806,292.7692307692308,13,903.0153846153846,540.623076923077
edf33,17,,free_viewing,,5771,4377,364.75,12,978.0583333333333,564.6666666666666
edf33,18,,free_viewing,,5639,3753,312.75,12,947.4916666666668,637.975
edf33,19,Punjabi,sentence_audio,passive_dropped_agent,10383,4242,471.3333333333333,9,1002.1555555555556,581.8555555555555
edf33,2,,free_viewing,,5665,4403,366.9166666666667,12,986.5416666666666,435.04999999999995
edf33,20,Punjabi,sentence_audio,passive_dropped_agent,10546,4434,739.0,6,958.9833333333335,504.54999999999995
edf33,21,Punjabi,sentence_audio,passive_dropped_agent,11128,4218,468.6666666666667,9,949.3666666666668,562.3444444444444
edf33,22,English,sentence_audio,active,10887,4361,484.55555555555554,9,935.6333333333334,452.34444444444455
edf33,23,English,sentence_audio,active,10708,4592,918.4,5,912.0,424.73999999999995
edf33,24,English,sentence_audio,active,10273,4146,296.14285714285717,14,947.6142857142858,475.67857142857144
edf33,25,English,sentence_audio,passive,10324,4214,301.0,14,973.3785714285715,425.55000000000007
edf33,26,English,sentence_audio,passive,10566,4188,465.3333333333333,9,837.5555555555555,538.9555555555555
edf33,27,English,sentence_audio,passive,10787,4047,269.8,15,838.9333333333332,415.54
edf33,28,English,sentence_audio,passive_dropped_agent,11116,4338,271.125,16,978.6875000000001,694.425
edf33,29,English,sentence_audio,passive_dropped_agent,10694,4000,307.6923076923077,13,986.0615384615386,327.83846153846156
edf33,3,,free_viewing,,5804,4196,466.22222222222223,9,904.6333333333333,426.62222222222215
edf33,30,English,sentence_audio,passive_dropped_agent,10871,4595,919.0,5,894.1,446.16
edf33,31,Punjabi,sentence_audio,active,10628,4084,371.27272727272725,11,909.6999999999999,380.58181818181816
edf33,32,Punjabi,sentence_audio,active,11112,3914,326.1666666666667,12,909.0416666666669,480.71666666666664
edf33,33,Punjabi,sentence_audio,active,10919,3983,234.2941176470588,17,1063.2941176470588,449.5705882352942
edf33,34,Punjabi,sentence_audio,passive,10993,4521,502.3333333333333,9,880.8333333333333,616.9333333333334
edf33,35,Punjabi,sentence_audio,passive,10179,3965,305.0,13,957.7769230769231,634.4000000000001
