participant_id,trial_id,TRIAL_INDEX,aoi_type,sentence,voice_id,image_id,stim_id,total_fixation_duration,mean_fixation_duration,median_fixation_duration,n_fixations,first_fixation_time,last_fixation_time,time_to_first_fixation
edf39,edf39_12,12,object,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,456,228.0,228.0,2,2276,2750,1281
edf39,edf39_12,12,other,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,987,246.75,257.0,4,995,3656,0
edf39,edf39_12,12,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,2898,362.25,271.0,8,1576,5988,581
edf39,edf39_13,13,object,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,2090,348.3333333333333,378.0,6,1282,5934,252
edf39,edf39_13,13,other,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,612,306.0,306.0,2,1030,4984,0
edf39,edf39_13,13,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,1660,332.0,324.0,5,1578,5748,548
edf39,edf39_14,14,object,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,2295,459.0,434.0,5,1007,5924,0
edf39,edf39_14,14,other,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,468,468.0,468.0,1,3466,3932,2459
edf39,edf39_14,14,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,1633,408.25,326.0,4,1502,5999,495
edf39,edf39_15,15,object,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,1754,350.8,412.0,5,1422,5428,363
edf39,edf39_15,15,other,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,528,264.0,264.0,2,3166,3716,2107
edf39,edf39_15,15,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,2277,455.4,331.0,5,1059,6052,0
edf39,edf39_16,16,object,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,2616,654.0,639.0,4,1074,5674,299
edf39,edf39_16,16,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,2053,342.1666666666667,352.0,6,775,5738,0
edf39,edf39_17,17,object,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,3034,606.8,642.0,5,700,5204,0
edf39,edf39_17,17,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,1553,388.25,432.5,4,2426,5693,1726
edf39,edf39_18,18,object,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,1826,304.3333333333333,248.0,6,1154,5542,243
edf39,edf39_18,18,other,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,538,269.0,269.0,2,3974,5894,3063
edf39,edf39_18,18,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,1711,244.42857142857142,211.0,7,911,4610,0
edf39,edf39_19,19,object,exp_images/sentences/Tabla-woa.jpg,PNA,IMG_11,STIM_47,2119,353.1666666666667,361.0,6,6514,10623,881
edf39,edf39_19,19,other,exp_images/sentences/Tabla-woa.jpg,PNA,IMG_11,STIM_47,1631,233.0,230.0,7,5633,9670,0
edf39,edf39_19,19,subject,exp_images/sentences/Tabla-woa.jpg,PNA,IMG_11,STIM_47,656,328.0,328.0,2,6170,9308,537
edf39,edf39_2,2,object,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,2334,333.42857142857144,348.0,7,1222,5378,357
edf39,edf39_2,2,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,2024,404.8,419.0,5,865,5857,0
edf39,edf39_20,20,object,exp_images/sentences/Closed-door-woa.jpg,PNA,IMG_10,STIM_46,2396,342.2857142857143,340.0,7,5334,10036,0
edf39,edf39_20,20,subject,exp_images/sentences/Closed-door-woa.jpg,PNA,IMG_10,STIM_46,2157,359.5,278.5,6,5890,10327,556
edf39,edf39_21,21,object,exp_images/sentences/Bucket-woa.jpg,PNA,IMG_09,STIM_45,3001,333.44444444444446,344.0,9,5181,9768,0
edf39,edf39_21,21,other,exp_images/sentences/Bucket-woa.jpg,PNA,IMG_09,STIM_45,260,260.0,260.0,1,9366,9624,4185
edf39,edf39_21,21,subject,exp_images/sentences/Bucket-woa.jpg,PNA,IMG_09,STIM_45,1266,316.5,325.0,4,5634,10136,453
edf39,edf39_22,22,object,exp_images/sentences/active_girl_dog.jpg,ACT,IMG_16,STIM_70,1780,254.28571428571428,272.0,7,5258,9008,0
edf39,edf39_22,22,other,exp_images/sentences/active_girl_dog.jpg,ACT,IMG_16,STIM_70,452,226.0,226.0,2,7270,9532,2012
edf39,edf39_22,22,subject,exp_images/sentences/active_girl_dog.jpg,ACT,IMG_16,STIM_70,2071,295.85714285714283,346.0,7,6000,10251,742
edf39,edf39_23,23,object,exp_images/sentences/active_driver_scooter.jpg,ACT,IMG_14,STIM_68,4157,346.4166666666667,302.0,12,5680,10673,0
edf39,edf39_23,23,subject,exp_images/sentences/active_driver_scooter.jpg,ACT,IMG_14,STIM_68,232,232.0,232.0,1,6252,6482,572
edf39,edf39_24,24,object,exp_images/sentences/active_artist_picture.jpg,ACT,IMG_07,STIM_61,3407,309.72727272727275,264.0,11,5810,10803,0
edf39,edf39_24,24,other,exp_images/sentences/active_artist_picture.jpg,ACT,IMG_07,STIM_61,156,156.0,156.0,1,9024,9178,3214
edf39,edf39_24,24,subject,exp_images/sentences/active_artist_picture.jpg,ACT,IMG_07,STIM_61,708,236.0,198.0,3,6556,9572,746
edf39,edf39_25,25,object,exp_images/sentences/passive_girl_sapling.jpg,PWA,IMG_03,STIM_75,1210,242.0,246.0,5,5504,8674,255
edf39,edf39_25,25,other,exp_images/sentences/passive_girl_sapling.jpg,PWA,IMG_03,STIM_75,947,189.4,166.0,5,6414,10241,1165
edf39,edf39_25,25,subject,exp_images/sentences/passive_girl_sapling.jpg,PWA,IMG_03,STIM_75,1873,374.6,346.0,5,5249,9930,0
edf39,edf39_26,26,object,exp_images/sentences/passive_child_frisbee.jpg,PWA,IMG_12,STIM_84,208,208.0,208.0,1,6168,6374,825
edf39,edf39_26,26,other,exp_images/sentences/passive_child_frisbee.jpg,PWA,IMG_12,STIM_84,790,395.0,395.0,2,6408,8628,1065
edf39,edf39_26,26,subject,exp_images/sentences/passive_child_frisbee.jpg,PWA,IMG_12,STIM_84,3396,283.0,272.5,12,5343,10335,0
edf39,edf39_27,27,object,exp_images/sentences/passive_boy_vase.jpg,PWA,IMG_08,STIM_80,3196,456.57142857142856,398.0,7,6140,11046,0
edf39,edf39_27,27,other,exp_images/sentences/passive_boy_vase.jpg,PWA,IMG_08,STIM_80,692,173.0,174.0,4,7556,10634,1416
edf39,edf39_27,27,subject,exp_images/sentences/passive_boy_vase.jpg,PWA,IMG_08,STIM_80,358,179.0,179.0,2,6542,6918,402
edf39,edf39_28,28,object,exp_images/sentences/noagent_man_box.jpg,PNA,IMG_05,STIM_95,1398,349.5,291.0,4,6234,10210,233
edf39,edf39_28,28,other,exp_images/sentences/noagent_man_box.jpg,PNA,IMG_05,STIM_95,548,182.66666666666666,162.0,3,7186,7796,1185
edf39,edf39_28,28,subject,exp_images/sentences/noagent_man_box.jpg,PNA,IMG_05,STIM_95,2202,367.0,303.0,6,6001,10993,0
edf39,edf39_29,29,object,exp_images/sentences/noagent_man_shrub.jpg,PNA,IMG_04,STIM_94,3094,1031.3333333333333,274.0,3,6058,10752,298
edf39,edf39_29,29,subject,exp_images/sentences/noagent_man_shrub.jpg,PNA,IMG_04,STIM_94,1720,573.3333333333334,420.0,3,5760,8130,0
edf39,edf39_3,3,object,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,1801,450.25,459.0,4,916,5671,238
edf39,edf39_3,3,other,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,828,207.0,224.0,4,678,2510,0
edf39,edf39_3,3,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,1754,584.6666666666666,476.0,3,1478,5392,800
edf39,edf39_30,30,object,exp_images/sentences/noagent_girl_window.jpg,PNA,IMG_02,STIM_92,3406,1703.0,1703.0,2,5912,10498,269
edf39,edf39_30,30,other,exp_images/sentences/noagent_girl_window.jpg,PNA,IMG_02,STIM_92,423,211.5,211.5,2,5643,7666,0
edf39,edf39_30,30,subject,exp_images/sentences/noagent_girl_window.jpg,PNA,IMG_02,STIM_92,929,464.5,464.5,2,6566,10635,923
edf39,edf39_31,31,object,exp_images/sentences/Dog-dug.jpg,ACT,IMG_13,STIM_13,165,165.0,165.0,1,10134,10299,4820
edf39,edf39_31,31,other,exp_images/sentences/Dog-dug.jpg,ACT,IMG_13,STIM_13,1308,327.0,267.0,4,5734,10108,420
edf39,edf39_31,31,subject,exp_images/sentences/Dog-dug.jpg,ACT,IMG_13,STIM_13,2688,268.8,185.0,10,5314,9266,0
edf39,edf39_32,32,object,exp_images/sentences/Veg.jpg,ACT,IMG_18,STIM_18,602,301.0,301.0,2,5886,6516,242
edf39,edf39_32,32,other,exp_images/sentences/Veg.jpg,ACT,IMG_18,STIM_18,462,462.0,462.0,1,7004,7464,1360
edf39,edf39_32,32,subject,exp_images/sentences/Veg.jpg,ACT,IMG_18,STIM_18,3338,303.45454545454544,320.0,11,5644,10636,0
edf39,edf39_33,33,object,exp_images/sentences/Cake.jpg,ACT,IMG_15,STIM_15,462,231.0,231.0,2,5746,7638,333
edf39,edf39_33,33,other,exp_images/sentences/Cake.jpg,ACT,IMG_15,STIM_15,1301,325.25,290.5,4,5413,10004,0
edf39,edf39_33,33,subject,exp_images/sentences/Cake.jpg,ACT,IMG_15,STIM_15,2886,481.0,329.0,6,6002,10362,589
edf39,edf39_34,34,object,exp_images/sentences/Folded-clothes-passive.jpg,PWA,IMG_06,STIM_24,1310,327.5,317.0,4,6390,11092,291
edf39,edf39_34,34,other,exp_images/sentences/Folded-clothes-passive.jpg,PWA,IMG_06,STIM_24,394,394.0,394.0,1,8172,8564,2073
edf39,edf39_34,34,subject,exp_images/sentences/Folded-clothes-passive.jpg,PWA,IMG_06,STIM_24,2651,331.375,315.5,8,6099,10790,0
edf39,edf39_35,35,object,exp_images/sentences/Letter-passive.jpg,PWA,IMG_17,STIM_35,236,236.0,236.0,1,5670,5904,238
edf39,edf39_35,35,subject,exp_images/sentences/Letter-passive.jpg,PWA,IMG_17,STIM_35,4211,701.8333333333334,429.0,6,5432,10425,0
edf39,edf39_36,36,object,exp_images/sentences/Lamp-passive.jpg,PWA,IMG_01,STIM_19,1406,281.2,222.0,5,5710,8974,233
edf39,edf39_36,36,other,exp_images/sentences/Lamp-passive.jpg,PWA,IMG_01,STIM_19,578,192.66666666666666,172.0,3,7240,9514,1763
edf39,edf39_36,36,subject,exp_images/sentences/Lamp-passive.jpg,PWA,IMG_01,STIM_19,2340,334.2857142857143,204.0,7,5477,10469,0
edf39,edf39_4,4,object,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,2155,269.375,284.5,8,765,4584,0
edf39,edf39_4,4,other,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,593,296.5,296.5,2,3212,5757,2447
edf39,edf39_4,4,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,1736,434.0,422.0,4,1616,5528,851
edf39,edf39_5,5,object,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,1094,1094.0,1094.0,1,1252,2344,463
edf39,edf39_5,5,other,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,2170,1085.0,1085.0,2,3190,5690,2401
edf39,edf39_5,5,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,1401,350.25,242.0,4,789,5356,0
edf39,edf39_6,6,object,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,1599,266.5,236.0,6,849,5194,0
edf39,edf39_6,6,other,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,1267,253.4,222.0,5,1340,5841,491
edf39,edf39_6,6,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,1420,473.3333333333333,350.0,3,1834,5528,985
edf39,edf39_7,7,object,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,2033,254.125,270.0,8,1184,6081,95
edf39,edf39_7,7,other,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,57,57.0,57.0,1,1089,1144,0
edf39,edf39_7,7,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,2140,356.6666666666667,322.0,6,1448,6026,359
edf39,edf39_8,8,object,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,2753,550.6,432.0,5,1059,6052,0
edf39,edf39_8,8,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,1576,225.14285714285714,228.0,7,1540,5374,481
edf39,edf39_9,9,object,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,3344,334.4,301.0,10,1033,6025,0
edf39,edf39_9,9,other,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,400,400.0,400.0,1,2428,2826,1395
edf39,edf39_9,9,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,904,452.0,452.0,2,1624,3692,591
edf40,edf40_1,1,object,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,1318,188.28571428571428,190.0,7,1484,5436,671
edf40,edf40_1,1,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,3194,354.8888888888889,294.0,9,813,5809,0
edf40,edf40_10,10,object,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,664,166.0,181.0,4,1142,2122,274
edf40,edf40_10,10,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,3844,384.4,237.0,10,868,5860,0
edf40,edf40_11,11,object,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,3302,471.7142857142857,328.0,7,986,5970,0
edf40,edf40_11,11,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,1420,473.3333333333333,480.0,3,1340,3954,354
edf40,edf40_12,12,object,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,2532,361.7142857142857,318.0,7,1266,5982,243
edf40,edf40_12,12,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,2119,529.75,353.5,4,1023,5026,0
edf40,edf40_13,13,object,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,2783,278.3,261.5,10,1019,5780,0
edf40,edf40_13,13,other,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,104,104.0,104.0,1,2734,2836,1715
edf40,edf40_13,13,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,1623,270.5,239.0,6,1316,6011,297
edf40,edf40_14,14,object,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,3603,225.1875,199.0,16,959,5952,0
edf40,edf40_14,14,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,810,405.0,405.0,2,1306,2164,347
edf40,edf40_15,15,object,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,3549,236.6,179.0,15,827,5668,0
edf40,edf40_15,15,other,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,250,250.0,250.0,1,5196,5444,4369
edf40,edf40_15,15,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,592,197.33333333333334,188.0,3,1236,5820,409
edf40,edf40_16,16,object,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,1290,258.0,262.0,5,1006,4244,218
edf40,edf40_16,16,other,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,332,166.0,166.0,2,788,2106,0
edf40,edf40_16,16,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,3001,500.1666666666667,486.0,6,2138,5781,1350
edf40,edf40_17,17,object,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,860,286.6666666666667,232.0,3,1480,5570,473
edf40,edf40_17,17,other,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,446,148.66666666666666,128.0,3,2018,3546,1011
edf40,edf40_17,17,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,2910,223.84615384615384,226.0,13,1007,5999,0
edf40,edf40_18,18,object,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,2939,587.8,374.0,5,1318,6105,206
edf40,edf40_18,18,other,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,702,234.0,182.0,3,1112,4390,0
edf40,edf40_18,18,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,1086,543.0,543.0,2,1506,2610,394
edf40,edf40_19,19,object,exp_images/sentences/active_child_tabla.jpg,ACT,IMG_11,STIM_65,810,202.5,218.0,4,5648,10174,207
edf40,edf40_19,19,other,exp_images/sentences/active_child_tabla.jpg,ACT,IMG_11,STIM_65,1435,287.0,274.0,5,5441,9562,0
edf40,edf40_19,19,subject,exp_images/sentences/active_child_tabla.jpg,ACT,IMG_11,STIM_65,2195,313.57142857142856,310.0,7,5848,10433,407
edf40,edf40_2,2,object,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,1074,537.0,537.0,2,2148,3262,1320
edf40,edf40_2,2,other,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,404,202.0,202.0,2,1890,3474,1062
edf40,edf40_2,2,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,3128,391.0,236.0,8,828,5820,0
edf40,edf40_20,20,object,exp_images/sentences/active_boy_door.jpg,ACT,IMG_10,STIM_64,1644,182.66666666666666,174.0,9,5996,10822,0
edf40,edf40_20,20,other,exp_images/sentences/active_boy_door.jpg,ACT,IMG_10,STIM_64,146,146.0,146.0,1,10086,10230,4090
edf40,edf40_20,20,subject,exp_images/sentences/active_boy_door.jpg,ACT,IMG_10,STIM_64,2131,355.1666666666667,315.0,6,6388,10989,392
edf40,edf40_21,21,object,exp_images/sentences/active_boy_bucket.jpg,ACT,IMG_09,STIM_63,2836,472.6666666666667,233.0,6,5568,10382,0
edf40,edf40_21,21,other,exp_images/sentences/active_boy_bucket.jpg,ACT,IMG_09,STIM_63,246,246.0,246.0,1,6072,6316,504
edf40,edf40_21,21,subject,exp_images/sentences/active_boy_bucket.jpg,ACT,IMG_09,STIM_63,1466,244.33333333333334,191.0,6,5830,10560,262
edf40,edf40_22,22,object,exp_images/sentences/passive_girl_dog.jpg,PWA,IMG_16,STIM_88,1344,224.0,225.0,6,5978,9892,0
edf40,edf40_22,22,other,exp_images/sentences/passive_girl_dog.jpg,PWA,IMG_16,STIM_88,784,392.0,392.0,2,7832,10322,1854
edf40,edf40_22,22,subject,exp_images/sentences/passive_girl_dog.jpg,PWA,IMG_16,STIM_88,1792,448.0,402.0,4,6370,10908,392
edf40,edf40_23,23,object,exp_images/sentences/passive_driver_scooter.jpg,PWA,IMG_14,STIM_86,3695,307.9166666666667,211.5,12,5799,10792,0
edf40,edf40_23,23,subject,exp_images/sentences/passive_driver_scooter.jpg,PWA,IMG_14,STIM_86,830,276.6666666666667,346.0,3,6218,9152,419
edf40,edf40_24,24,object,exp_images/sentences/passive_artist_picture.jpg,PWA,IMG_07,STIM_79,3972,331.0,264.0,12,5789,10781,0
edf40,edf40_24,24,subject,exp_images/sentences/passive_artist_picture.jpg,PWA,IMG_07,STIM_79,314,157.0,157.0,2,6144,6478,355
edf40,edf40_25,25,object,exp_images/sentences/noagent_girl_sapling.jpg,PNA,IMG_03,STIM_93,604,201.33333333333334,186.0,3,5670,6766,206
edf40,edf40_25,25,subject,exp_images/sentences/noagent_girl_sapling.jpg,PNA,IMG_03,STIM_93,3718,531.1428571428571,596.0,7,5464,10456,0
edf40,edf40_26,26,other,exp_images/sentences/noagent_child_frisbee.jpg,PNA,IMG_12,STIM_102,343,171.5,171.5,2,5541,7736,0
edf40,edf40_26,26,subject,exp_images/sentences/noagent_child_frisbee.jpg,PNA,IMG_12,STIM_102,4225,603.5714285714286,212.0,7,5782,10533,241
edf40,edf40_27,27,object,exp_images/sentences/noagent_boy_vase.jpg,PNA,IMG_08,STIM_98,3481,348.1,273.5,10,5921,10898,0
edf40,edf40_27,27,subject,exp_images/sentences/noagent_boy_vase.jpg,PNA,IMG_08,STIM_98,770,256.6666666666667,240.0,3,6324,7904,403
edf40,edf40_28,28,object,exp_images/sentences/Pushed-box.jpg,ACT,IMG_05,STIM_05,1384,346.0,351.0,4,6790,10502,736
edf40,edf40_28,28,other,exp_images/sentences/Pushed-box.jpg,ACT,IMG_05,STIM_05,896,298.6666666666667,322.0,3,6054,9094,0
edf40,edf40_28,28,subject,exp_images/sentences/Pushed-box.jpg,ACT,IMG_05,STIM_05,1970,281.42857142857144,278.0,7,6216,11046,162
edf40,edf40_29,29,object,exp_images/sentences/Shrub.jpg,ACT,IMG_04,STIM_04,1944,243.0,264.0,8,5912,9514,202
edf40,edf40_29,29,other,exp_images/sentences/Shrub.jpg,ACT,IMG_04,STIM_04,28,28.0,28.0,1,8348,8374,2638
edf40,edf40_29,29,subject,exp_images/sentences/Shrub.jpg,ACT,IMG_04,STIM_04,2201,200.0909090909091,182.0,11,5710,10703,0
edf40,edf40_3,3,object,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,2871,957.0,363.0,3,897,5420,0
edf40,edf40_3,3,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,1912,637.3333333333334,432.0,3,1296,5890,399
edf40,edf40_30,30,object,exp_images/sentences/Window.jpg,ACT,IMG_02,STIM_02,1355,225.83333333333334,187.0,6,5989,8740,0
edf40,edf40_30,30,other,exp_images/sentences/Window.jpg,ACT,IMG_02,STIM_02,222,222.0,222.0,1,10748,10968,4759
edf40,edf40_30,30,subject,exp_images/sentences/Window.jpg,ACT,IMG_02,STIM_02,2410,219.0909090909091,204.0,11,6190,10694,201
edf40,edf40_31,31,object,exp_images/sentences/Dog-dug-passive.jpg,PWA,IMG_13,STIM_31,1570,261.6666666666667,275.0,6,6246,10416,309
edf40,edf40_31,31,other,exp_images/sentences/Dog-dug-passive.jpg,PWA,IMG_13,STIM_31,830,207.5,196.0,4,6942,9052,1005
edf40,edf40_31,31,subject,exp_images/sentences/Dog-dug-passive.jpg,PWA,IMG_13,STIM_31,1777,253.85714285714286,278.0,7,5937,10930,0
edf40,edf40_32,32,object,exp_images/sentences/Veg-passive.jpg,PWA,IMG_18,STIM_36,708,141.6,150.0,5,6368,7416,193
edf40,edf40_32,32,other,exp_images/sentences/Veg-passive.jpg,PWA,IMG_18,STIM_36,155,155.0,155.0,1,6175,6328,0
edf40,edf40_32,32,subject,exp_images/sentences/Veg-passive.jpg,PWA,IMG_18,STIM_36,3483,696.6,550.0,5,7472,11167,1297
edf40,edf40_33,33,object,exp_images/sentences/Cake-passive.jpg,PWA,IMG_15,STIM_33,1170,292.5,113.5,4,5203,10195,0
edf40,edf40_33,33,other,exp_images/sentences/Cake-passive.jpg,PWA,IMG_15,STIM_33,696,348.0,348.0,2,8202,10076,2999
edf40,edf40_33,33,subject,exp_images/sentences/Cake-passive.jpg,PWA,IMG_15,STIM_33,2648,882.6666666666666,1112.0,3,5692,9682,489
edf40,edf40_34,34,object,exp_images/sentences/Folded-clothes-woa.jpg,PNA,IMG_06,STIM_42,1515,252.5,269.0,6,6226,10951,264
edf40,edf40_34,34,other,exp_images/sentences/Folded-clothes-woa.jpg,PNA,IMG_06,STIM_42,232,232.0,232.0,1,5962,6192,0
edf40,edf40_34,34,subject,exp_images/sentences/Folded-clothes-woa.jpg,PNA,IMG_06,STIM_42,2756,689.0,468.0,4,6918,10138,956
edf40,edf40_35,35,object,exp_images/sentences/Letter-woa.jpg,PNA,IMG_17,STIM_53,1342,335.5,287.0,4,6114,7526,672
edf40,edf40_35,35,other,exp_images/sentences/Letter-woa.jpg,PNA,IMG_17,STIM_53,244,244.0,244.0,1,5442,5684,0
edf40,edf40_35,35,subject,exp_images/sentences/Letter-woa.jpg,PNA,IMG_17,STIM_53,2812,401.7142857142857,350.0,7,5764,10434,322
edf40,edf40_36,36,object,exp_images/sentences/Lamp-woa.jpg,PNA,IMG_01,STIM_37,1726,345.2,300.0,5,6158,9020,807
edf40,edf40_36,36,other,exp_images/sentences/Lamp-woa.jpg,PNA,IMG_01,STIM_37,134,134.0,134.0,1,5648,5780,297
edf40,edf40_36,36,subject,exp_images/sentences/Lamp-woa.jpg,PNA,IMG_01,STIM_37,2323,232.3,206.5,10,5351,10344,0
edf40,edf40_4,4,object,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,1772,443.0,353.0,4,1416,6010,387
edf40,edf40_4,4,other,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,347,347.0,347.0,1,1029,1374,0
edf40,edf40_4,4,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,2570,514.0,340.0,5,2104,4786,1075
edf40,edf40_5,5,object,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,2366,236.6,215.0,10,2000,4606,928
edf40,edf40_5,5,other,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,230,230.0,230.0,1,1072,1300,0
edf40,edf40_5,5,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,1979,494.75,378.5,4,1334,6065,262
edf40,edf40_6,6,object,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,914,304.6666666666667,152.0,3,2104,3078,1258
edf40,edf40_6,6,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,3600,514.2857142857143,274.0,7,846,5838,0
edf40,edf40_7,7,object,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,1615,323.0,234.0,5,877,3770,0
edf40,edf40_7,7,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,3017,754.25,420.0,4,1106,5869,229
edf40,edf40_8,8,object,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,1410,705.0,705.0,2,2122,3558,1401
edf40,edf40_8,8,other,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,152,152.0,152.0,1,1942,2092,1221
edf40,edf40_8,8,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,3164,527.3333333333334,292.5,6,721,5713,0
edf40,edf40_9,9,object,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,1380,276.0,274.0,5,736,3692,0
edf40,edf40_9,9,other,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,708,708.0,708.0,1,3716,4422,2980
edf40,edf40_9,9,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,2627,525.4,422.0,5,1048,5729,312
