participant_id,trial_id,language,session_type,sentence_type,ia_label,trial_length_ms,dwell_time,entry_count,time_to_first_fixation,mean_time_to_first_fixation,dwell_time_normalized_by_trial_length
edf42,24,Punjabi,sentence_audio,active,s_artiste_artiste_drew_picture,4516.0,2176,3,5523.0,5523.0,0.4818423383525244
edf42,25,Punjabi,sentence_audio,passive,o_tree_girl_plant_tree,4613.0,3268,2,6704.0,6704.0,0.708432690223282
edf42,25,Punjabi,sentence_audio,passive,s_girl_girl_plant_tree,4613.0,1345,3,6124.0,6124.0,0.29156730977671796
edf42,26,Punjabi,sentence_audio,passive,o_frisbee_child_throw_frisbee,4496.0,560,2,5796.0,5796.0,0.12455516014234876
edf42,26,Punjabi,sentence_audio,passive,s_child_child_throw_frisbee,4496.0,3362,3,5976.0,5976.0,0.7477758007117438
edf42,27,Punjabi,sentence_audio,passive,o_vase_boy_broke_vase,4542.0,1397,3,5833.0,5833.0,0.3075737560546015
edf42,27,Punjabi,sentence_audio,passive,s_boy_boy_broke_vase,4542.0,2415,3,6008.0,6008.0,0.5317040951122853
edf42,28,Punjabi,sentence_audio,passive_dropped_agent,o_box_man_pushed_box,4633.0,1412,1,6386.0,6386.0,0.3047701273472912
edf42,28,Punjabi,sentence_audio,passive_dropped_agent,s_man_man_pushed_box,4633.0,3221,2,5322.0,5322.0,0.6952298726527089
edf42,29,Punjabi,sentence_audio,passive_dropped_agent,o_shrub_man_cut_shrub,4948.0,4700,1,5942.0,5942.0,0.9498787388843978
edf42,29,Punjabi,sentence_audio,passive_dropped_agent,s_man_man_cut_shrub,4948.0,248,1,5666.0,5666.0,0.050121261115602264
edf42,3,,free_viewing,,o_cake_girl_baked_cake,4782.0,1210,3,1043.0,1043.0,0.2530322040987035
edf42,3,,free_viewing,,s_girl_girl_baked_cake,4782.0,3164,2,1260.0,1260.0,0.6616478460895023
edf42,30,Punjabi,sentence_audio,passive_dropped_agent,o_window_girl_opened_window,4570.0,1218,3,6856.0,6856.0,0.26652078774617066
edf42,30,Punjabi,sentence_audio,passive_dropped_agent,s_girl_girl_opened_window,4570.0,2182,2,5596.0,5596.0,0.4774617067833698
edf42,31,English,sentence_audio,active,o_hole_dog_dug_hole,4706.0,1020,2,6148.0,6148.0,0.21674458138546537
edf42,31,English,sentence_audio,active,s_dog_dog_dug_hole,4706.0,3408,2,5736.0,5736.0,0.7241818954526137
edf42,32,English,sentence_audio,active,o_veg_boy_cut_vegetables,4802.0,686,1,5992.0,5992.0,0.14285714285714285
edf42,32,English,sentence_audio,active,s_boy_boy_cut_vegetables,4802.0,3970,2,5700.0,5700.0,0.8267388588088297
edf42,33,English,sentence_audio,active,o_cake_girl_baked_cake,4770.0,2198,3,6038.0,6038.0,0.4607966457023061
edf42,33,English,sentence_audio,active,s_girl_girl_baked_cake,4770.0,2402,2,6602.0,6602.0,0.5035639412997903
edf42,34,English,sentence_audio,passive,o_clothes_woman_folded_clothes,4666.0,3948,2,5746.0,5746.0,0.8461208744106301
edf42,34,English,sentence_audio,passive,s_woman_woman_folded_clothes,4666.0,718,1,6282.0,6282.0,0.15387912558936992
edf42,35,English,sentence_audio,passive,o_letter_woman_read_letter,4674.0,1460,2,6458.0,6458.0,0.3123662815575524
edf42,35,English,sentence_audio,passive,s_woman_woman_read_letter,4674.0,3214,3,5246.0,5246.0,0.6876337184424476
edf42,36,English,sentence_audio,passive,o_lamp_girl_light_lamp,4599.0,2678,2,5980.0,5980.0,0.5823005001087193
edf42,36,English,sentence_audio,passive,s_girl_girl_lit_lamp,4599.0,1683,2,5785.0,5785.0,0.3659491193737769
edf42,4,,free_viewing,,o_picture_artiste_drew_picture,4648.0,3206,3,670.0,670.0,0.6897590361445783
edf42,4,,free_viewing,,s_artiste_artiste_drew_picture,4648.0,992,2,904.0,904.0,0.2134251290877797
edf42,5,,free_viewing,,o_clothes_woman_folded_clothes,4772.0,4008,3,894.0,894.0,0.8398994132439229
edf42,5,,free_viewing,,s_woman_woman_folded_clothes,4772.0,764,2,1172.0,1172.0,0.1601005867560771
edf42,6,,free_viewing,,o_scooter_driver_wash_scooter,4471.0,2355,3,1099.0,1099.0,0.5267278013867144
edf42,6,,free_viewing,,s_driver_driver_wash_scooter,4471.0,1876,3,1820.0,1820.0,0.4195929322299262
edf42,7,,free_viewing,,o_veg_boy_cut_vegetables,4612.0,2568,2,1400.0,1400.0,0.5568083261058109
edf42,7,,free_viewing,,s_boy_boy_cut_vegetables,4612.0,1836,3,956.0,956.0,0.39809193408499566
edf42,8,,free_viewing,,o_lamp_girl_light_lamp,4557.0,3216,2,1036.0,1036.0,0.7057274522712311
edf42,8,,free_viewing,,s_girl_girl_lit_lamp,4557.0,1341,3,792.0,792.0,0.29427254772876893
edf42,9,,free_viewing,,o_window_girl_opened_window,4539.0,1732,2,1834.0,1834.0,0.3815818462216347
edf42,9,,free_viewing,,s_girl_girl_opened_window,4539.0,2447,3,1002.0,1002.0,0.5391055298523904
edf43,1,,free_viewing,,o_bucket_boy_filled_bucket,4596.0,3996,4,917.0,917.0,0.8694516971279374
edf43,1,,free_viewing,,s_boy_boy_filled_bucket,4596.0,600,3,1640.0,1640.0,0.13054830287206268
edf43,10,,free_viewing,,o_dog_girl_fed_dog,4714.0,1834,3,974.0,974.0,0.3890538820534578
edf43,10,,free_viewing,,s_girl_girl_fed_dog,4714.0,1132,2,1520.0,1520.0,0.24013576580398813
edf43,11,,free_viewing,,o_window_girl_opened_window,4250.0,1986,2,1372.0,1372.0,0.4672941176470588
edf43,11,,free_viewing,,s_girl_girl_opened_window,4250.0,1834,2,2246.0,2246.0,0.4315294117647059
edf43,12,,free_viewing,,o_frisbee_child_throw_frisbee,4247.0,878,4,1308.0,1308.0,0.20673416529314811
edf43,12,,free_viewing,,s_child_child_throw_frisbee,4247.0,2312,6,934.0,934.0,0.5443842712502943
edf43,13,,free_viewing,,o_picture_artiste_drew_picture,4704.0,4118,2,832.0,832.0,0.8754251700680272
edf43,13,,free_viewing,,s_artiste_artiste_drew_picture,4704.0,420,1,1572.0,1572.0,0.08928571428571429
edf43,14,,free_viewing,,o_box_man_pushed_box,4455.0,1057,3,1174.0,1174.0,0.2372615039281706
edf43,14,,free_viewing,,s_man_man_pushed_box,4455.0,2320,4,910.0,910.0,0.5207631874298541
edf43,15,,free_viewing,,o_vase_boy_broke_vase,4464.0,2666,3,1097.0,1097.0,0.5972222222222222
edf43,15,,free_viewing,,s_boy_boy_broke_vase,4464.0,1486,2,2250.0,2250.0,0.3328853046594982
edf43,16,,free_viewing,,o_veg_boy_cut_vegetables,4309.0,3114,2,1116.0,1116.0,0.7226734741239267
edf43,16,,free_viewing,,s_boy_boy_cut_vegetables,4309.0,1022,2,1820.0,1820.0,0.2371779995358552
edf43,17,,free_viewing,,o_door_boy_opened_door,4235.0,2139,4,969.0,969.0,0.5050767414403778
edf43,17,,free_viewing,,s_boy_boy_opened_door,4235.0,1880,4,1470.0,1470.0,0.44391971664698937
edf43,18,,free_viewing,,o_tree_girl_plant_tree,4408.0,2320,2,1152.0,1152.0,0.5263157894736842
edf43,18,,free_viewing,,s_girl_girl_plant_tree,4408.0,1156,2,2570.0,2570.0,0.26225045372050815
edf43,19,Punjabi,sentence_audio,active,o_tabla_child_play_tabla,4482.0,2442,3,5516.0,5516.0,0.5448460508701473
edf43,19,Punjabi,sentence_audio,active,s_child_child_play_tabla,4482.0,1535,3,5906.0,5906.0,0.3424810352521196
edf43,2,,free_viewing,,o_letter_woman_read_letter,4532.0,1112,2,1818.0,1818.0,0.24536628420123566
edf43,2,,free_viewing,,s_woman_woman_read_letter,4532.0,3420,3,1049.0,1049.0,0.7546337157987644
edf43,20,Punjabi,sentence_audio,active,o_door_boy_opened_door,4440.0,2106,6,6164.0,6164.0,0.4743243243243243
edf43,20,Punjabi,sentence_audio,active,s_boy_boy_opened_door,4440.0,2136,6,6700.0,6700.0,0.4810810810810811
edf43,21,Punjabi,sentence_audio,active,o_bucket_boy_filled_bucket,4385.0,3359,3,5340.0,5340.0,0.7660205245153934
edf43,21,Punjabi,sentence_audio,active,s_boy_boy_filled_bucket,4385.0,1026,2,6070.0,6070.0,0.23397947548460662
edf43,22,Punjabi,sentence_audio,passive,o_dog_girl_fed_dog,4620.0,2194,5,5718.0,5718.0,0.47489177489177486
edf43,22,Punjabi,sentence_audio,passive,s_girl_girl_fed_dog,4620.0,874,1,7304.0,7304.0,0.18917748917748917
edf43,23,Punjabi,sentence_audio,passive,o_scooter_driver_wash_scooter,4560.0,2318,4,5339.0,5339.0,0.5083333333333333
edf43,23,Punjabi,sentence_audio,passive,s_driver_driver_wash_scooter,4560.0,1172,2,5580.0,5580.0,0.25701754385964914
edf43,24,Punjabi,sentence_audio,passive,o_picture_artiste_drew_picture,4391.0,2411,3,6121.0,6121.0,0.5490776588476429
edf43,24,Punjabi,sentence_audio,passive,s_artiste_artiste_drew_picture,4391.0,1980,2,6652.0,6652.0,0.4509223411523571
edf43,25,Punjabi,sentence_audio,passive_dropped_agent,o_tree_girl_plant_tree,4906.0,4683,1,5502.0,5502.0,0.9545454545454546
edf43,25,Punjabi,sentence_audio,passive_dropped_agent,s_girl_girl_plant_tree,4906.0,0,0,,,0.0
edf43,26,Punjabi,sentence_audio,passive_dropped_agent,o_frisbee_child_throw_frisbee,4383.0,222,1,7162.0,7162.0,0.05065023956194387
edf43,26,Punjabi,sentence_audio,passive_dropped_agent,s_child_child_throw_frisbee,4383.0,2352,5,5540.0,5540.0,0.5366187542778919
edf43,27,Punjabi,sentence_audio,passive_dropped_agent,o_vase_boy_broke_vase,4904.0,4666,2,5256.0,5256.0,0.9514681892332789
edf43,27,Punjabi,sentence_audio,passive_dropped_agent,s_boy_boy_broke_vase,4904.0,238,1,5780.0,5780.0,0.04853181076672104
edf43,28,English,sentence_audio,active,o_box_man_pushed_box,4616.0,3308,4,6022.0,6022.0,0.7166377816291161
edf43,28,English,sentence_audio,active,s_man_man_pushed_box,4616.0,1114,4,5766.0,5766.0,0.24133448873483535
edf43,29,English,sentence_audio,active,o_shrub_man_cut_shrub,4500.0,2904,4,5588.0,5588.0,0.6453333333333333
edf43,29,English,sentence_audio,active,s_man_man_cut_shrub,4500.0,1386,4,5266.0,5266.0,0.308
edf43,3,,free_viewing,,o_hole_dog_dug_hole,4383.0,1592,3,1580.0,1580.0,0.3632215377595254
edf43,3,,free_viewing,,s_dog_dog_dug_hole,4383.0,1636,3,990.0,990.0,0.3732603239790098
edf43,30,English,sentence_audio,active,o_window_girl_opened_window,4469.0,2924,2,5588.0,5588.0,0.6542850749608413
edf43,30,English,sentence_audio,active,s_girl_girl_opened_window,4469.0,638,1,6908.0,6908.0,0.14276124412620272
edf43,31,English,sentence_audio,passive,o_hole_dog_dug_hole,4645.0,1056,1,6320.0,6320.0,0.22734122712594187
edf43,31,English,sentence_audio,passive,s_dog_dog_dug_hole,4645.0,377,1,5691.0,5691.0,0.08116254036598493
edf43,32,English,sentence_audio,passive,o_veg_boy_cut_vegetables,4402.0,3211,3,6218.0,6218.0,0.7294411631076784
edf43,32,English,sentence_audio,passive,s_boy_boy_cut_vegetables,4402.0,730,2,7412.0,7412.0,0.16583371194911403
edf43,33,English,sentence_audio,passive,o_cake_girl_baked_cake,4968.0,4968,1,5902.0,5902.0,1.0
edf43,33,English,sentence_audio,passive,s_girl_girl_baked_cake,4968.0,0,0,,,0.0
edf43,34,English,sentence_audio,passive_dropped_agent,o_clothes_woman_folded_clothes,4875.0,1773,1,8872.0,8872.0,0.3636923076923077
edf43,34,English,sentence_audio,passive_dropped_agent,s_woman_woman_folded_clothes,4875.0,0,0,,,0.0
edf43,35,English,sentence_audio,passive_dropped_agent,o_letter_woman_read_letter,4591.0,1034,3,6198.0,6198.0,0.22522326290568503
edf43,35,English,sentence_audio,passive_dropped_agent,s_woman_woman_read_letter,4591.0,3423,4,5822.0,5822.0,0.7455891962535396
edf43,36,English,sentence_audio,passive_dropped_agent,o_lamp_girl_light_lamp,4558.0,2760,4,6382.0,6382.0,0.6055287406757349
edf43,36,English,sentence_audio,passive_dropped_agent,s_girl_girl_lit_lamp,4558.0,1354,4,6138.0,6138.0,0.29706011408512506
edf43,4,,free_viewing,,o_tabla_child_play_tabla,4249.0,2490,3,962.0,962.0,0.5860202400564839
edf43,4,,free_viewing,,s_child_child_play_tabla,4249.0,439,2,1362.0,1362.0,0.10331842786538009
edf43,5,,free_viewing,,o_clothes_woman_folded_clothes,4592.0,1853,3,949.0,949.0,0.40352787456445993
edf43,5,,free_viewing,,s_woman_woman_folded_clothes,4592.0,2585,3,1606.0,1606.0,0.5629355400696864
edf43,6,,free_viewing,,o_cake_girl_baked_cake,4494.0,2922,3,838.0,838.0,0.650200267022697
edf43,6,,free_viewing,,s_girl_girl_baked_cake,4494.0,1170,2,2484.0,2484.0,0.260347129506008
edf43,7,,free_viewing,,o_shrub_man_cut_shrub,4691.0,3883,3,1346.0,1346.0,0.8277552760605414
edf43,7,,free_viewing,,s_man_man_cut_shrub,4691.0,808,3,1048.0,1048.0,0.17224472393945853
edf43,8,,free_viewing,,o_scooter_driver_wash_scooter,4452.0,4108,2,1053.0,1053.0,0.9227313566936208
edf43,8,,free_viewing,,s_driver_driver_wash_scooter,4452.0,344,1,1696.0,1696.0,0.07726864330637916
edf43,9,,free_viewing,,o_lamp_girl_light_lamp,4394.0,2454,4,892.0,892.0,0.5584888484296768
edf43,9,,free_viewing,,s_girl_girl_lit_lamp,4394.0,1492,3,684.0,684.0,0.3395539371870733
edf44,1,,free_viewing,,o_frisbee_child_throw_frisbee,4394.0,1192,3,1176.0,1176.0,0.271279016841147
edf44,1,,free_viewing,,s_child_child_throw_frisbee,4394.0,1411,4,964.0,964.0,0.3211197086936732
edf44,10,,free_viewing,,o_door_boy_opened_door,4499.0,1241,2,805.0,805.0,0.2758390753500778
edf44,10,,free_viewing,,s_boy_boy_opened_door,4499.0,3258,2,1014.0,1014.0,0.7241609246499222
edf44,11,,free_viewing,,o_window_girl_opened_window,4274.0,1190,3,3224.0,3224.0,0.27842770238652315
edf44,11,,free_viewing,,s_girl_girl_opened_window,4274.0,2556,4,1318.0,1318.0,0.598034627983154
edf44,12,,free_viewing,,o_bucket_boy_filled_bucket,4523.0,3601,2,1110.0,1110.0,0.7961529957992483
edf44,12,,free_viewing,,s_boy_boy_filled_bucket,4523.0,922,1,4492.0,4492.0,0.20384700420075172
edf44,13,,free_viewing,,o_cake_girl_baked_cake,4401.0,1807,5,894.0,894.0,0.41058850261304247
edf44,13,,free_viewing,,s_girl_girl_baked_cake,4401.0,1040,2,1660.0,1660.0,0.2363099295614633
edf44,14,,free_viewing,,o_hole_dog_dug_hole,4328.0,1114,2,3166.0,3166.0,0.2573937153419593
edf44,14,,free_viewing,,s_dog_dog_dug_hole,4328.0,1840,4,1072.0,1072.0,0.42513863216266173
edf44,15,,free_viewing,,o_tabla_child_play_tabla,4434.0,1748,1,1148.0,1148.0,0.39422643211547137
edf44,15,,free_viewing,,s_child_child_play_tabla,4434.0,1291,2,3090.0,3090.0,0.2911592241768155
edf44,16,,free_viewing,,o_scooter_driver_wash_scooter,4134.0,2628,5,1062.0,1062.0,0.6357039187227866
edf44,16,,free_viewing,,s_driver_driver_wash_scooter,4134.0,1138,4,1426.0,1426.0,0.27527818093855827
edf44,17,,free_viewing,,o_picture_artiste_drew_picture,4312.0,2540,2,970.0,970.0,0.5890538033395176
edf44,17,,free_viewing,,s_artiste_artiste_drew_picture,4312.0,1540,1,2786.0,2786.0,0.35714285714285715
edf44,18,,free_viewing,,o_shrub_man_cut_shrub,4411.0,2759,2,1058.0,1058.0,0.6254817501700295
edf44,18,,free_viewing,,s_man_man_cut_shrub,4411.0,1652,2,792.0,792.0,0.3745182498299705
edf44,19,Punjabi,sentence_audio,passive,o_tabla_child_play_tabla,4386.0,2980,3,6282.0,6282.0,0.6794345645234838
edf44,19,Punjabi,sentence_audio,passive,s_child_child_play_tabla,4386.0,998,3,6816.0,6816.0,0.2275421796625627
edf44,2,,free_viewing,,o_lamp_girl_light_lamp,4591.0,3556,3,1088.0,1088.0,0.774558919625354
edf44,2,,free_viewing,,s_girl_girl_lit_lamp,4591.0,1035,4,845.0,845.0,0.22544108037464605
edf44,20,Punjabi,sentence_audio,passive,o_door_boy_opened_door,4588.0,683,2,5809.0,5809.0,0.1488666085440279
edf44,20,Punjabi,sentence_audio,passive,s_boy_boy_opened_door,4588.0,3905,2,6010.0,6010.0,0.8511333914559721
edf44,21,Punjabi,sentence_audio,passive,o_bucket_boy_filled_bucket,4656.0,3522,2,5568.0,5568.0,0.7564432989690721
edf44,21,Punjabi,sentence_audio,passive,s_boy_boy_filled_bucket,4656.0,1134,1,7438.0,7438.0,0.24355670103092783
edf44,22,Punjabi,sentence_audio,passive_dropped_agent,o_dog_girl_fed_dog,4485.0,919,4,6042.0,6042.0,0.20490523968784838
edf44,22,Punjabi,sentence_audio,passive_dropped_agent,s_girl_girl_fed_dog,4485.0,904,1,7678.0,7678.0,0.2015607580824972
edf44,23,Punjabi,sentence_audio,passive_dropped_agent,o_scooter_driver_wash_scooter,4253.0,2939,3,5669.0,5669.0,0.6910416176816365
edf44,23,Punjabi,sentence_audio,passive_dropped_agent,s_driver_driver_wash_scooter,4253.0,784,1,5856.0,5856.0,0.18434046555372677
edf44,24,Punjabi,sentence_audio,passive_dropped_agent,o_picture_artiste_drew_picture,4450.0,2620,3,6097.0,6097.0,0.5887640449438202
edf44,24,Punjabi,sentence_audio,passive_dropped_agent,s_artiste_artiste_drew_picture,4450.0,800,2,6332.0,6332.0,0.1797752808988764
edf44,25,English,sentence_audio,active,o_tree_girl_plant_tree,4230.0,1542,3,6288.0,6288.0,0.3645390070921986
edf44,25,English,sentence_audio,active,s_girl_girl_plant_tree,4230.0,1439,4,6005.0,6005.0,0.34018912529550827
edf44,26,English,sentence_audio,active,o_frisbee_child_throw_frisbee,4274.0,476,1,5912.0,5912.0,0.11137108095460926
edf44,26,English,sentence_audio,active,s_child_child_throw_frisbee,4274.0,2602,4,5682.0,5682.0,0.6087973795039775
edf44,27,English,sentence_audio,active,o_vase_boy_broke_vase,4490.0,1686,2,5628.0,5628.0,0.3755011135857461
edf44,27,English,sentence_audio,active,s_boy_boy_broke_vase,4490.0,2524,2,6190.0,6190.0,0.5621380846325167
edf44,28,English,sentence_audio,passive,o_box_man_pushed_box,4575.0,2020,1,6428.0,6428.0,0.44153005464480877
edf44,28,English,sentence_audio,passive,s_man_man_pushed_box,4575.0,2555,2,5815.0,5815.0,0.5584699453551912
edf44,29,English,sentence_audio,passive,o_shrub_man_cut_shrub,4193.0,2414,3,5660.0,5660.0,0.5757214404960649
edf44,29,English,sentence_audio,passive,s_man_man_cut_shrub,4193.0,1333,4,5375.0,5375.0,0.3179108037204865
edf44,3,,free_viewing,,o_vase_boy_broke_vase,4379.0,3533,3,711.0,711.0,0.8068052066681891
edf44,3,,free_viewing,,s_boy_boy_broke_vase,4379.0,704,1,1830.0,1830.0,0.16076729846997032
edf44,30,English,sentence_audio,passive,o_window_girl_opened_window,4654.0,2549,2,6702.0,6702.0,0.5477009024495058
edf44,30,English,sentence_audio,passive,s_girl_girl_opened_window,4654.0,1936,2,6358.0,6358.0,0.415986248388483
edf44,31,English,sentence_audio,passive_dropped_agent,o_hole_dog_dug_hole,4519.0,3668,2,6004.0,6004.0,0.8116840008851516
edf44,31,English,sentence_audio,passive_dropped_agent,s_dog_dog_dug_hole,4519.0,821,2,5426.0,5426.0,0.181677362248285
edf44,32,English,sentence_audio,passive_dropped_agent,o_veg_boy_cut_vegetables,4505.0,1486,3,6114.0,6114.0,0.3298557158712542
edf44,32,English,sentence_audio,passive_dropped_agent,s_boy_boy_cut_vegetables,4505.0,2104,2,7324.0,7324.0,0.46703662597114315
edf44,33,English,sentence_audio,passive_dropped_agent,o_cake_girl_baked_cake,4639.0,3567,2,5539.0,5539.0,0.7689157145936625
edf44,33,English,sentence_audio,passive_dropped_agent,s_girl_girl_baked_cake,4639.0,858,2,7664.0,7664.0,0.18495365380469928
edf44,34,Punjabi,sentence_audio,active,o_clothes_woman_folded_clothes,4676.0,1768,2,5932.0,5932.0,0.3781009409751925
edf44,34,Punjabi,sentence_audio,active,s_woman_woman_folded_clothes,4676.0,2908,2,7328.0,7328.0,0.6218990590248076
edf44,35,Punjabi,sentence_audio,active,o_letter_woman_read_letter,4549.0,359,2,9794.0,9794.0,0.07891844361398109
edf44,35,Punjabi,sentence_audio,active,s_woman_woman_read_letter,4549.0,3954,2,5968.0,5968.0,0.8692020224225104
edf44,36,Punjabi,sentence_audio,active,o_lamp_girl_light_lamp,4283.0,1922,3,5936.0,5936.0,0.44875087555451787
edf44,36,Punjabi,sentence_audio,active,s_girl_girl_lit_lamp,4283.0,2361,4,5745.0,5745.0,0.5512491244454821
edf44,4,,free_viewing,,o_veg_boy_cut_vegetables,4572.0,3384,2,1098.0,1098.0,0.7401574803149606
edf44,4,,free_viewing,,s_boy_boy_cut_vegetables,4572.0,770,2,1642.0,1642.0,0.168416447944007
edf44,5,,free_viewing,,o_box_man_pushed_box,4461.0,1736,3,912.0,912.0,0.38915041470522305
edf44,5,,free_viewing,,s_man_man_pushed_box,4461.0,2237,4,674.0,674.0,0.5014570724052902
edf44,6,,free_viewing,,o_clothes_woman_folded_clothes,4663.0,2245,4,648.0,648.0,0.48144971048681107
edf44,6,,free_viewing,,s_woman_woman_folded_clothes,4663.0,1988,2,1420.0,1420.0,0.42633497748230753
edf44,7,,free_viewing,,o_letter_woman_read_letter,4774.0,1906,2,1658.0,1658.0,0.39924591537494764
edf44,7,,free_viewing,,s_woman_woman_read_letter,4774.0,2478,2,1478.0,1478.0,0.5190615835777126
edf44,8,,free_viewing,,o_dog_girl_fed_dog,4665.0,1585,4,1095.0,1095.0,0.3397642015005359
edf44,8,,free_viewing,,s_girl_girl_fed_dog,4665.0,1906,1,3616.0,3616.0,0.4085744908896034
edf44,9,,free_viewing,,o_tree_girl_plant_tree,4339.0,1360,2,1408.0,1408.0,0.3134362756395483
edf44,9,,free_viewing,,s_girl_girl_plant_tree,4339.0,1993,3,908.0,908.0,0.45932242452177924
edf45,1,,free_viewing,,o_box_man_pushed_box,4428.0,2114,4,1340.0,1340.0,0.477416440831075
edf45,1,,free_viewing,,s_man_man_pushed_box,4428.0,1702,5,1056.0,1056.0,0.3843721770551039
edf45,10,,free_viewing,,o_bucket_boy_filled_bucket,4572.0,2714,3,1048.0,1048.0,0.5936132983377078
edf45,10,,free_viewing,,s_boy_boy_filled_bucket,4572.0,1858,2,2096.0,2096.0,0.40638670166229224
edf45,11,,free_viewing,,o_clothes_woman_folded_clothes,4561.0,2655,2,817.0,817.0,0.5821091865818899
edf45,11,,free_viewing,,s_woman_woman_folded_clothes,4561.0,1906,1,2006.0,2006.0,0.4178908134181101
edf45,12,,free_viewing,,o_tabla_child_play_tabla,4401.0,1461,2,1036.0,1036.0,0.3319700068166326
edf45,12,,free_viewing,,s_child_child_play_tabla,4401.0,928,2,3002.0,3002.0,0.21086116791638265
edf45,13,,free_viewing,,o_door_boy_opened_door,4341.0,1581,5,733.0,733.0,0.364201796821009
edf45,13,,free_viewing,,s_boy_boy_opened_door,4341.0,2760,4,1258.0,1258.0,0.635798203178991
edf45,14,,free_viewing,,o_vase_boy_broke_vase,4388.0,3080,4,691.0,691.0,0.7019143117593437
edf45,14,,free_viewing,,s_boy_boy_broke_vase,4388.0,454,1,1746.0,1746.0,0.10346399270738377
edf45,15,,free_viewing,,o_frisbee_child_throw_frisbee,4436.0,976,1,1202.0,1202.0,0.2200180342651037
edf45,15,,free_viewing,,s_child_child_throw_frisbee,4436.0,2642,3,1076.0,1076.0,0.5955816050495942
edf45,16,,free_viewing,,o_scooter_driver_wash_scooter,4370.0,3090,2,880.0,880.0,0.7070938215102975
edf45,16,,free_viewing,,s_driver_driver_wash_scooter,4370.0,1152,1,2164.0,2164.0,0.26361556064073227
edf45,17,,free_viewing,,o_veg_boy_cut_vegetables,4515.0,3114,2,1340.0,1340.0,0.6897009966777409
edf45,17,,free_viewing,,s_boy_boy_cut_vegetables,4515.0,1401,3,984.0,984.0,0.3102990033222591
edf45,18,,free_viewing,,o_letter_woman_read_letter,4331.0,1862,3,1838.0,1838.0,0.429923805125837
edf45,18,,free_viewing,,s_woman_woman_read_letter,4331.0,2469,3,1055.0,1055.0,0.5700761948741631
edf45,19,Punjabi,sentence_audio,passive_dropped_agent,o_tabla_child_play_tabla,4418.0,1807,4,5488.0,5488.0,0.40900860117700316
edf45,19,Punjabi,sentence_audio,passive_dropped_agent,s_child_child_play_tabla,4418.0,808,3,5844.0,5844.0,0.18288818469895882
edf45,2,,free_viewing,,o_window_girl_opened_window,4611.0,2377,3,1360.0,1360.0,0.515506397744524
edf45,2,,free_viewing,,s_girl_girl_opened_window,4611.0,1570,1,2022.0,2022.0,0.34049013229234437
edf45,20,Punjabi,sentence_audio,passive_dropped_agent,o_door_boy_opened_door,4334.0,2492,4,6036.0,6036.0,0.5749884633133364
edf45,20,Punjabi,sentence_audio,passive_dropped_agent,s_boy_boy_opened_door,4334.0,1656,5,6792.0,6792.0,0.38209506229810797
edf45,21,Punjabi,sentence_audio,passive_dropped_agent,o_bucket_boy_filled_bucket,4678.0,4678,1,5338.0,5338.0,1.0
edf45,21,Punjabi,sentence_audio,passive_dropped_agent,s_boy_boy_filled_bucket,4678.0,0,0,,,0.0
edf45,22,English,sentence_audio,active,o_dog_girl_fed_dog,4491.0,2955,4,5199.0,5199.0,0.6579826319305278
edf45,22,English,sentence_audio,active,s_girl_girl_fed_dog,4491.0,578,1,6950.0,6950.0,0.12870184814072588
edf45,23,English,sentence_audio,active,o_scooter_driver_wash_scooter,4467.0,3477,3,6045.0,6045.0,0.7783747481531229
edf45,23,English,sentence_audio,active,s_driver_driver_wash_scooter,4467.0,772,1,7970.0,7970.0,0.17282292366241325
edf45,24,English,sentence_audio,active,o_picture_artiste_drew_picture,4068.0,3237,3,5921.0,5921.0,0.7957227138643068
edf45,24,English,sentence_audio,active,s_artiste_artiste_drew_picture,4068.0,831,3,7254.0,7254.0,0.2042772861356932
edf45,25,English,sentence_audio,passive,o_tree_girl_plant_tree,4396.0,1944,1,6136.0,6136.0,0.4422202001819836
edf45,25,English,sentence_audio,passive,s_girl_girl_plant_tree,4396.0,1700,2,8532.0,8532.0,0.3867151956323931
edf45,26,English,sentence_audio,passive,o_frisbee_child_throw_frisbee,4255.0,1442,1,5696.0,5696.0,0.33889541715628674
edf45,26,English,sentence_audio,passive,s_child_child_throw_frisbee,4255.0,2266,3,5532.0,5532.0,0.5325499412455934
edf45,27,English,sentence_audio,passive,o_vase_boy_broke_vase,4685.0,4323,2,6061.0,6061.0,0.9227321237993596
edf45,27,English,sentence_audio,passive,s_boy_boy_broke_vase,4685.0,362,2,9534.0,9534.0,0.07726787620064034
edf45,28,English,sentence_audio,passive_dropped_agent,o_box_man_pushed_box,4331.0,2209,4,5984.0,5984.0,0.5100438697760332
edf45,28,English,sentence_audio,passive_dropped_agent,s_man_man_pushed_box,4331.0,1756,3,5730.0,5730.0,0.4054490879704456
edf45,29,English,sentence_audio,passive_dropped_agent,o_shrub_man_cut_shrub,4371.0,2926,3,6050.0,6050.0,0.6694120338595287
edf45,29,English,sentence_audio,passive_dropped_agent,s_man_man_cut_shrub,4371.0,837,3,5791.0,5791.0,0.19148936170212766
edf45,3,,free_viewing,,o_shrub_man_cut_shrub,4556.0,2411,2,1102.0,1102.0,0.5291922739244952
edf45,3,,free_viewing,,s_man_man_cut_shrub,4556.0,2145,2,827.0,827.0,0.4708077260755048
