participant_id,trial_id,TRIAL_INDEX,sentence,voice_id,image_id,stim_id,total_trial_duration,mean_fixation_duration,total_trial_fixations,trial_start_time,trial_end_time,trial_duration
edf24,edf24_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4467,297.8,15,879,5870,4991
edf24,edf24_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4663,466.3,10,948,5941,4993
edf24,edf24_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,4658,388.1666666666667,12,1118,6110,4992
edf24,edf24_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4856,809.3333333333334,6,912,5904,4992
edf24,edf24_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4775,530.5555555555555,9,898,5891,4993
edf24,edf24_19,19,exp_images/sentences/noagent_child_tabla.jpg,PNA,IMG_11,STIM_101,4872,974.4,5,5285,10277,4992
edf24,edf24_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4910,1227.5,4,727,5719,4992
edf24,edf24_20,20,exp_images/sentences/noagent_boy_door.jpg,PNA,IMG_10,STIM_100,4163,520.375,8,6168,11085,4917
edf24,edf24_21,21,exp_images/sentences/noagent_boy_bucket.jpg,PNA,IMG_09,STIM_99,4834,1208.5,4,5791,10783,4992
edf24,edf24_22,22,exp_images/sentences/Fed-dog.jpg,ACT,IMG_16,STIM_16,4599,418.09090909090907,11,6152,11145,4993
edf24,edf24_23,23,exp_images/sentences/Washed-scooter.jpg,ACT,IMG_14,STIM_14,4566,351.2307692307692,13,6181,11173,4992
edf24,edf24_24,24,exp_images/sentences/Painting.jpg,ACT,IMG_07,STIM_07,4738,473.8,10,5947,10939,4992
edf24,edf24_25,25,exp_images/sentences/Sapling-passive.jpg,PWA,IMG_03,STIM_21,4846,692.2857142857143,7,6048,11040,4992
edf24,edf24_26,26,exp_images/sentences/Frisbee-passive.jpg,PWA,IMG_12,STIM_30,4729,525.4444444444445,9,5620,10611,4991
edf24,edf24_27,27,exp_images/sentences/Vase-passive.jpg,PWA,IMG_08,STIM_26,4908,1227.0,4,5282,10274,4992
edf24,edf24_28,28,exp_images/sentences/Pushed-box-woa.jpg,PNA,IMG_05,STIM_41,4787,531.8888888888889,9,5351,10344,4993
edf24,edf24_29,29,exp_images/sentences/Shrub-woa.jpg,PNA,IMG_04,STIM_40,4913,982.6,5,5733,10726,4993
edf24,edf24_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4960,2480.0,2,1138,6130,4992
edf24,edf24_30,30,exp_images/sentences/Window-woa.jpg,PNA,IMG_02,STIM_38,4569,380.75,12,5586,10579,4993
edf24,edf24_31,31,exp_images/sentences/active_dog_hole.jpg,ACT,IMG_13,STIM_67,4716,524.0,9,6033,11025,4992
edf24,edf24_32,32,exp_images/sentences/active_boy_vegetables.jpg,ACT,IMG_18,STIM_72,4893,978.6,5,6061,11052,4991
edf24,edf24_33,33,exp_images/sentences/active_girl_cake.jpg,ACT,IMG_15,STIM_69,4937,1234.25,4,5825,10818,4993
edf24,edf24_34,34,exp_images/sentences/passive_woman_clothes.jpg,PWA,IMG_06,STIM_78,4779,531.0,9,6013,11006,4993
edf24,edf24_35,35,exp_images/sentences/passive_women_letter.jpg,PWA,IMG_17,STIM_89,4755,679.2857142857143,7,5755,10746,4991
edf24,edf24_36,36,exp_images/sentences/passive_girl_lamp.jpg,PWA,IMG_01,STIM_73,4710,428.1818181818182,11,5252,10244,4992
edf24,edf24_4,4,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4665,518.3333333333334,9,955,5946,4991
edf24,edf24_5,5,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,4764,680.5714285714286,7,762,5754,4992
edf24,edf24_6,6,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,4726,525.1111111111111,9,850,5842,4992
edf24,edf24_7,7,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,4731,591.375,8,648,5639,4991
edf24,edf24_8,8,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4814,687.7142857142857,7,1048,6040,4992
edf24,edf24_9,9,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4838,806.3333333333334,6,927,5919,4992
edf25,edf25_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,4115,216.57894736842104,19,722,5713,4991
edf25,edf25_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,3872,215.11111111111111,18,993,5985,4992
edf25,edf25_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,3958,247.375,16,674,5666,4992
edf25,edf25_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4360,311.42857142857144,14,990,5976,4986
edf25,edf25_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,3778,236.125,16,1028,6020,4992
edf25,edf25_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,3134,208.93333333333334,15,734,5576,4842
edf25,edf25_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,3966,264.4,15,984,5960,4976
edf25,edf25_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4020,236.47058823529412,17,892,5884,4992
edf25,edf25_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,3960,232.94117647058823,17,695,5687,4992
edf25,edf25_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,3676,282.7692307692308,13,1168,5900,4732
edf25,edf25_19,19,exp_images/sentences/Letter.jpg,ACT,IMG_17,STIM_17,4310,287.3333333333333,15,5952,10944,4992
edf25,edf25_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,3555,209.11764705882354,17,1131,5948,4817
edf25,edf25_20,20,exp_images/sentences/Bucket.jpg,ACT,IMG_09,STIM_09,4043,252.6875,16,5827,10820,4993
edf25,edf25_21,21,exp_images/sentences/Folded-clothes.jpg,ACT,IMG_06,STIM_06,3887,259.1333333333333,15,5740,10731,4991
edf25,edf25_22,22,exp_images/sentences/Closed-door-passive.jpg,PWA,IMG_10,STIM_28,4271,328.53846153846155,13,5777,10760,4983
edf25,edf25_23,23,exp_images/sentences/Lamp-passive.jpg,PWA,IMG_01,STIM_19,3871,227.7058823529412,17,5429,10402,4973
edf25,edf25_24,24,exp_images/sentences/Washed-scooter-passive.jpg,PWA,IMG_14,STIM_32,3781,270.07142857142856,14,5665,10656,4991
edf25,edf25_25,25,exp_images/sentences/Pushed-box-woa.jpg,PNA,IMG_05,STIM_41,3995,307.3076923076923,13,5447,10440,4993
edf25,edf25_26,26,exp_images/sentences/Sapling-woa.jpg,PNA,IMG_03,STIM_39,3829,255.26666666666668,15,5668,10651,4983
edf25,edf25_27,27,exp_images/sentences/Shrub-woa.jpg,PNA,IMG_04,STIM_40,3634,259.57142857142856,14,5578,10562,4984
edf25,edf25_28,28,exp_images/sentences/active_dog_hole.jpg,ACT,IMG_13,STIM_67,3326,195.64705882352942,17,5672,10412,4740
edf25,edf25_29,29,exp_images/sentences/active_child_frisbee.jpg,ACT,IMG_12,STIM_66,3950,246.875,16,6146,11114,4968
edf25,edf25_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,3737,233.5625,16,1004,5997,4993
edf25,edf25_30,30,exp_images/sentences/active_child_tabla.jpg,ACT,IMG_11,STIM_65,3862,227.1764705882353,17,5533,10525,4992
edf25,edf25_31,31,exp_images/sentences/passive_artist_picture.jpg,PWA,IMG_07,STIM_79,3666,215.64705882352942,17,5632,10498,4866
edf25,edf25_32,32,exp_images/sentences/passive_girl_cake.jpg,PWA,IMG_15,STIM_87,3838,225.76470588235293,17,5705,10697,4992
edf25,edf25_33,33,exp_images/sentences/passive_girl_window.jpg,PWA,IMG_02,STIM_74,3859,275.64285714285717,14,5838,10749,4911
edf25,edf25_34,34,exp_images/sentences/noagent_girl_dog.jpg,PNA,IMG_16,STIM_106,3900,243.75,16,5531,10523,4992
edf25,edf25_35,35,exp_images/sentences/noagent_boy_vegetables.jpg,PNA,IMG_18,STIM_108,3850,256.6666666666667,15,5690,10570,4880
edf25,edf25_36,36,exp_images/sentences/noagent_boy_vase.jpg,PNA,IMG_08,STIM_98,4081,510.125,8,6101,11094,4993
edf25,edf25_4,4,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,4194,262.125,16,1087,6079,4992
edf25,edf25_5,5,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,3572,188.0,19,652,5644,4992
edf25,edf25_6,6,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,3681,245.4,15,1106,5969,4863
edf25,edf25_7,7,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,3898,243.625,16,913,5905,4992
edf25,edf25_8,8,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,3425,190.27777777777777,18,892,5663,4771
edf25,edf25_9,9,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,3966,264.4,15,1116,5958,4842
edf26,edf26_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4647,309.8,15,825,5820,4995
edf26,edf26_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,4583,327.35714285714283,14,789,5780,4991
edf26,edf26_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,4435,233.42105263157896,19,729,5722,4993
edf26,edf26_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,4317,253.94117647058823,17,897,5860,4963
edf26,edf26_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4727,429.72727272727275,11,958,5949,4991
edf26,edf26_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4488,345.2307692307692,13,1095,6087,4992
edf26,edf26_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4330,333.0769230769231,13,855,5847,4992
edf26,edf26_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,4429,260.52941176470586,17,773,5766,4993
edf26,edf26_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4874,974.8,5,722,5714,4992
edf26,edf26_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4463,278.9375,16,1077,6070,4993
edf26,edf26_19,19,exp_images/sentences/Letter-passive.jpg,PWA,IMG_17,STIM_35,4692,469.2,10,5990,10982,4992
edf26,edf26_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,4537,302.46666666666664,15,869,5862,4993
edf26,edf26_20,20,exp_images/sentences/Bucket-passive.jpg,PWA,IMG_09,STIM_27,4498,281.125,16,5407,10401,4994
edf26,edf26_21,21,exp_images/sentences/Folded-clothes-passive.jpg,PWA,IMG_06,STIM_24,4521,301.4,15,5435,10428,4993
edf26,edf26_22,22,exp_images/sentences/Closed-door-woa.jpg,PNA,IMG_10,STIM_46,4777,530.7777777777778,9,5547,10540,4993
edf26,edf26_23,23,exp_images/sentences/Lamp-woa.jpg,PNA,IMG_01,STIM_37,4513,282.0625,16,5447,10440,4993
edf26,edf26_24,24,exp_images/sentences/Washed-scooter-woa.jpg,PNA,IMG_14,STIM_50,4606,307.06666666666666,15,6183,11175,4992
edf26,edf26_25,25,exp_images/sentences/active_man_box.jpg,ACT,IMG_05,STIM_59,4522,238.0,19,5216,10208,4992
edf26,edf26_26,26,exp_images/sentences/active_girl_sapling.jpg,ACT,IMG_03,STIM_57,2354,73.5625,32,5714,10122,4408
edf26,edf26_27,27,exp_images/sentences/active_man_shrub.jpg,ACT,IMG_04,STIM_58,3614,133.85185185185185,27,5444,10406,4962
edf26,edf26_28,28,exp_images/sentences/passive_dog_hole.jpg,PWA,IMG_13,STIM_85,164,164.0,1,5914,6076,162
edf26,edf26_29,29,exp_images/sentences/passive_child_frisbee.jpg,PWA,IMG_12,STIM_84,4200,300.0,14,5749,10741,4992
edf26,edf26_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,4474,298.26666666666665,15,653,5645,4992
edf26,edf26_30,30,exp_images/sentences/passive_child_tabla.jpg,PWA,IMG_11,STIM_83,4354,272.125,16,5558,10550,4992
edf26,edf26_31,31,exp_images/sentences/noagent_artist_picture.jpg,PNA,IMG_07,STIM_97,4338,228.31578947368422,19,6014,10918,4904
edf26,edf26_32,32,exp_images/sentences/noagent_girl_cake.jpg,PNA,IMG_15,STIM_105,4559,303.93333333333334,15,5667,10660,4993
edf26,edf26_33,33,exp_images/sentences/noagent_girl_window.jpg,PNA,IMG_02,STIM_92,4504,281.5,16,6052,11044,4992
edf26,edf26_34,34,exp_images/sentences/Fed-dog.jpg,ACT,IMG_16,STIM_16,4456,278.5,16,5245,10237,4992
edf26,edf26_35,35,exp_images/sentences/Veg.jpg,ACT,IMG_18,STIM_18,4641,515.6666666666666,9,5899,10866,4967
edf26,edf26_36,36,exp_images/sentences/Vase.jpg,ACT,IMG_08,STIM_08,4648,332.0,14,5661,10653,4992
edf26,edf26_4,4,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,4348,228.8421052631579,19,1110,6102,4992
edf26,edf26_5,5,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4346,241.44444444444446,18,722,5682,4960
edf26,edf26_6,6,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4494,264.3529411764706,17,943,5935,4992
edf26,edf26_7,7,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,4518,282.375,16,805,5797,4992
edf26,edf26_8,8,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4526,301.73333333333335,15,940,5932,4992
edf26,edf26_9,9,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,4653,332.35714285714283,14,1096,6089,4993
edf27,edf27_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,4756,528.4444444444445,9,749,5741,4992
edf27,edf27_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4741,474.1,10,808,5801,4993
edf27,edf27_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4179,464.3333333333333,9,743,5736,4993
edf27,edf27_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,4684,585.5,8,821,5813,4992
edf27,edf27_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4762,595.25,8,808,5800,4992
edf27,edf27_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,4838,691.1428571428571,7,1022,6014,4992
edf27,edf27_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4700,391.6666666666667,12,1065,6057,4992
edf27,edf27_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4902,1225.5,4,847,5839,4992
edf27,edf27_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4461,557.625,8,1004,5997,4993
edf27,edf27_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,4483,498.1111111111111,9,1067,6060,4993
edf27,edf27_19,19,exp_images/sentences/Letter-woa.jpg,PNA,IMG_17,STIM_53,4566,326.14285714285717,14,5894,10886,4992
edf27,edf27_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,4587,382.25,12,806,5799,4993
edf27,edf27_20,20,exp_images/sentences/Bucket-woa.jpg,PNA,IMG_09,STIM_45,4889,977.8,5,5351,10344,4993
edf27,edf27_21,21,exp_images/sentences/Folded-clothes-woa.jpg,PNA,IMG_06,STIM_42,4633,421.1818181818182,11,5637,10630,4993
edf27,edf27_22,22,exp_images/sentences/active_boy_door.jpg,ACT,IMG_10,STIM_64,4850,606.25,8,5469,10461,4992
edf27,edf27_23,23,exp_images/sentences/active_girl_lamp.jpg,ACT,IMG_01,STIM_55,4777,682.4285714285714,7,5539,10532,4993
edf27,edf27_24,24,exp_images/sentences/active_driver_scooter.jpg,ACT,IMG_14,STIM_68,4335,333.46153846153845,13,5650,10615,4965
edf27,edf27_25,25,exp_images/sentences/passive_man_box.jpg,PWA,IMG_05,STIM_77,4773,596.625,8,6120,11113,4993
edf27,edf27_26,26,exp_images/sentences/passive_girl_sapling.jpg,PWA,IMG_03,STIM_75,4341,333.9230769230769,13,5536,10529,4993
edf27,edf27_27,27,exp_images/sentences/passive_man_shrub.jpg,PWA,IMG_04,STIM_76,4279,534.875,8,5342,10333,4991
edf27,edf27_28,28,exp_images/sentences/noagent_dog_hole.jpg,PNA,IMG_13,STIM_103,4372,364.3333333333333,12,5807,10799,4992
edf27,edf27_29,29,exp_images/sentences/noagent_child_frisbee.jpg,PNA,IMG_12,STIM_102,4679,467.9,10,5649,10642,4993
edf27,edf27_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,4620,420.0,11,760,5752,4992
edf27,edf27_30,30,exp_images/sentences/noagent_child_tabla.jpg,PNA,IMG_11,STIM_101,4613,384.4166666666667,12,6001,10992,4991
edf27,edf27_31,31,exp_images/sentences/Painting.jpg,ACT,IMG_07,STIM_07,4759,679.8571428571429,7,5890,10859,4969
edf27,edf27_32,32,exp_images/sentences/Cake.jpg,ACT,IMG_15,STIM_15,4289,476.55555555555554,9,5705,10460,4755
edf27,edf27_33,33,exp_images/sentences/Window.jpg,ACT,IMG_02,STIM_02,4304,358.6666666666667,12,5556,10516,4960
edf27,edf27_34,34,exp_images/sentences/Fed-dog-passive.jpg,PWA,IMG_16,STIM_34,4601,575.125,8,5395,10388,4993
edf27,edf27_35,35,exp_images/sentences/Veg-passive.jpg,PWA,IMG_18,STIM_36,4039,192.33333333333334,21,5830,10823,4993
edf27,edf27_36,36,exp_images/sentences/Vase-passive.jpg,PWA,IMG_08,STIM_26,4300,537.5,8,5435,10427,4992
edf27,edf27_4,4,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4668,518.6666666666666,9,1132,6056,4924
edf27,edf27_5,5,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4761,529.0,9,926,5919,4993
edf27,edf27_6,6,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4807,801.1666666666666,6,909,5880,4971
edf27,edf27_7,7,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,4744,527.1111111111111,9,886,5878,4992
edf27,edf27_8,8,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,4472,406.54545454545456,11,1098,5956,4858
edf27,edf27_9,9,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,4286,476.22222222222223,9,1141,6133,4992
edf28,edf28_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4487,280.4375,16,852,5847,4995
edf28,edf28_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4687,360.53846153846155,13,825,5816,4991
edf28,edf28_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,4020,309.2307692307692,13,755,5747,4992
edf28,edf28_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4391,337.7692307692308,13,717,5710,4993
edf28,edf28_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,3856,226.8235294117647,17,918,5902,4984
edf28,edf28_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4305,358.75,12,745,5578,4833
edf28,edf28_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,4529,503.22222222222223,9,875,5770,4895
edf28,edf28_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,4049,253.0625,16,896,5889,4993
edf28,edf28_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,3926,327.1666666666667,12,858,5850,4992
edf28,edf28_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,3313,184.05555555555554,18,1182,5787,4605
edf28,edf28_19,19,exp_images/sentences/active_women_letter.jpg,ACT,IMG_17,STIM_71,4312,359.3333333333333,12,5941,10931,4990
edf28,edf28_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4632,463.2,10,683,5675,4992
edf28,edf28_20,20,exp_images/sentences/active_boy_bucket.jpg,ACT,IMG_09,STIM_63,4462,343.2307692307692,13,5577,10569,4992
edf28,edf28_21,21,exp_images/sentences/active_woman_clothes.jpg,ACT,IMG_06,STIM_60,4687,426.09090909090907,11,5293,10286,4993
edf28,edf28_22,22,exp_images/sentences/passive_boy_door.jpg,PWA,IMG_10,STIM_82,4606,575.75,8,5581,10573,4992
edf28,edf28_23,23,exp_images/sentences/passive_girl_lamp.jpg,PWA,IMG_01,STIM_73,4785,531.6666666666666,9,5547,10518,4971
edf28,edf28_24,24,exp_images/sentences/passive_driver_scooter.jpg,PWA,IMG_14,STIM_86,4124,274.93333333333334,15,5354,10346,4992
edf28,edf28_25,25,exp_images/sentences/noagent_man_box.jpg,PNA,IMG_05,STIM_95,4662,358.61538461538464,13,6149,11141,4992
edf28,edf28_26,26,exp_images/sentences/noagent_girl_sapling.jpg,PNA,IMG_03,STIM_93,4666,424.1818181818182,11,5204,10182,4978
edf28,edf28_27,27,exp_images/sentences/noagent_man_shrub.jpg,PNA,IMG_04,STIM_94,4612,354.7692307692308,13,5177,10169,4992
edf28,edf28_28,28,exp_images/sentences/Dog-dug.jpg,ACT,IMG_13,STIM_13,3119,155.95,20,6141,11028,4887
edf28,edf28_29,29,exp_images/sentences/Frisbee.jpg,ACT,IMG_12,STIM_12,4179,245.8235294117647,17,5905,10856,4951
edf28,edf28_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,4446,317.57142857142856,14,682,5674,4992
edf28,edf28_30,30,exp_images/sentences/Tabla.jpg,ACT,IMG_11,STIM_11,4644,387.0,12,6180,11152,4972
edf28,edf28_31,31,exp_images/sentences/Painting-passive.jpg,PWA,IMG_07,STIM_25,3995,210.26315789473685,19,5516,10175,4659
edf28,edf28_32,32,exp_images/sentences/Cake-passive.jpg,PWA,IMG_15,STIM_33,4406,367.1666666666667,12,5579,10571,4992
edf28,edf28_33,33,exp_images/sentences/Window-passive.jpg,PWA,IMG_02,STIM_20,4224,281.6,15,6098,11064,4966
edf28,edf28_34,34,exp_images/sentences/Fed-dog-woa.jpg,PNA,IMG_16,STIM_52,4746,474.6,10,5460,10452,4992
edf28,edf28_35,35,exp_images/sentences/Veg-woa.jpg,PNA,IMG_18,STIM_54,3609,138.80769230769232,26,5544,10535,4991
edf28,edf28_36,36,exp_images/sentences/Vase-woa.jpg,PNA,IMG_08,STIM_44,4436,246.44444444444446,18,5544,10532,4988
edf28,edf28_4,4,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,3551,142.04,25,821,5814,4993
edf28,edf28_5,5,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4531,348.53846153846155,13,1214,6051,4837
edf28,edf28_6,6,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,4485,407.72727272727275,11,664,5657,4993
edf28,edf28_7,7,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,3983,306.38461538461536,13,704,5697,4993
edf28,edf28_8,8,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,3877,215.38888888888889,18,652,5645,4993
edf28,edf28_9,9,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4346,362.1666666666667,12,1021,6013,4992
edf29,edf29_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4583,381.9166666666667,12,761,5734,4973
edf29,edf29_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4719,429.0,11,891,5884,4993
edf29,edf29_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4597,353.61538461538464,13,923,5916,4993
edf29,edf29_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4662,388.5,12,1002,5994,4992
edf29,edf29_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,4637,386.4166666666667,12,883,5876,4993
edf29,edf29_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,4366,272.875,16,787,5781,4994
edf29,edf29_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4675,467.5,10,785,5776,4991
edf29,edf29_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,4665,424.09090909090907,11,686,5679,4993
edf29,edf29_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4693,426.6363636363636,11,767,5760,4993
edf29,edf29_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4507,281.6875,16,919,5912,4993
edf29,edf29_19,19,exp_images/sentences/passive_women_letter.jpg,PWA,IMG_17,STIM_89,4425,402.27272727272725,11,5701,10694,4993
edf29,edf29_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,4741,526.7777777777778,9,858,5849,4991
edf29,edf29_20,20,exp_images/sentences/passive_boy_bucket.jpg,PWA,IMG_09,STIM_81,4647,331.92857142857144,14,5781,10774,4993
edf29,edf29_21,21,exp_images/sentences/passive_woman_clothes.jpg,PWA,IMG_06,STIM_78,4802,960.4,5,5854,10822,4968
edf29,edf29_22,22,exp_images/sentences/noagent_boy_door.jpg,PNA,IMG_10,STIM_100,4493,449.3,10,5659,10652,4993
edf29,edf29_23,23,exp_images/sentences/noagent_girl_lamp.jpg,PNA,IMG_01,STIM_91,4698,391.5,12,5937,10929,4992
edf29,edf29_24,24,exp_images/sentences/noagent_driver_scooter.jpg,PNA,IMG_14,STIM_104,4482,344.7692307692308,13,5249,10241,4992
edf29,edf29_25,25,exp_images/sentences/Pushed-box.jpg,ACT,IMG_05,STIM_05,4629,356.0769230769231,13,5386,10379,4993
edf29,edf29_26,26,exp_images/sentences/Sapling.jpg,ACT,IMG_03,STIM_03,4700,470.0,10,5330,10322,4992
edf29,edf29_27,27,exp_images/sentences/Shrub.jpg,ACT,IMG_04,STIM_04,4543,302.8666666666667,15,5843,10836,4993
edf29,edf29_28,28,exp_images/sentences/Dog-dug-passive.jpg,PWA,IMG_13,STIM_31,4649,357.61538461538464,13,5913,10906,4993
edf29,edf29_29,29,exp_images/sentences/Frisbee-passive.jpg,PWA,IMG_12,STIM_30,4627,385.5833333333333,12,5839,10832,4993
edf29,edf29_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4719,589.875,8,1079,6072,4993
