participant_id,trial_id,language,session_type,sentence_type,trial_length_ms,total_interest_area_dwell_time,total_interest_area_entry_count,min_time_to_first_fixation,interest_area_dwell_time_normalized
edf23,35,English,sentence_audio,active,3365.0,2407,4,5797.0,0.7153046062407132
edf23,36,English,sentence_audio,active,4383.0,4323,10,5398.0,0.9863107460643394
edf23,4,,free_viewing,,4571.0,3877,8,1194.0,0.8481732662437104
edf23,5,,free_viewing,,4046.0,3778,9,742.0,0.9337617399901137
edf23,6,,free_viewing,,4549.0,4268,3,1294.0,0.9382281820180259
edf23,7,,free_viewing,,4712.0,4712,4,1078.0,1.0
edf23,8,,free_viewing,,4056.0,3520,4,979.0,0.8678500986193294
edf23,9,,free_viewing,,4398.0,4398,7,644.0,1.0
edf24,1,,free_viewing,,4792.0,4336,5,994.0,0.9048414023372288
edf24,10,,free_viewing,,4844.0,4844,3,1122.0,1.0
edf24,11,,free_viewing,,4803.0,3158,4,1280.0,0.6575057255881741
edf24,12,,free_viewing,,4788.0,4788,3,909.0,1.0
edf24,13,,free_viewing,,4664.0,4664,5,734.0,1.0
edf24,14,,free_viewing,,4467.0,4467,5,879.0,1.0
edf24,15,,free_viewing,,4663.0,4403,4,1242.0,0.9442419043534206
edf24,16,,free_viewing,,4658.0,4510,4,1118.0,0.9682267067410906
edf24,17,,free_viewing,,4856.0,4506,2,912.0,0.9279242174629324
edf24,18,,free_viewing,,4775.0,4775,5,898.0,1.0
edf24,19,English,sentence_audio,passive_dropped_agent,4872.0,4611,2,5582.0,0.9464285714285714
edf24,2,,free_viewing,,4910.0,4449,2,1020.0,0.9061099796334012
edf24,20,English,sentence_audio,passive_dropped_agent,4163.0,4163,1,6168.0,1.0
edf24,21,English,sentence_audio,passive_dropped_agent,4834.0,2206,3,5791.0,0.4563508481588746
edf24,22,Punjabi,sentence_audio,active,4599.0,4189,3,6612.0,0.9108501848227876
edf24,23,Punjabi,sentence_audio,active,4566.0,4566,3,6181.0,1.0
edf24,24,Punjabi,sentence_audio,active,4738.0,4244,2,5947.0,0.8957365977205572
edf24,25,Punjabi,sentence_audio,passive,4846.0,4348,2,6048.0,0.8972348328518366
edf24,26,Punjabi,sentence_audio,passive,4729.0,4429,3,5620.0,0.9365616409388877
edf24,27,Punjabi,sentence_audio,passive,4908.0,3958,1,5282.0,0.8064384678076609
edf24,28,Punjabi,sentence_audio,passive_dropped_agent,4787.0,3612,2,5724.0,0.7545435554627115
edf24,29,Punjabi,sentence_audio,passive_dropped_agent,4913.0,4913,3,5733.0,1.0
edf24,3,,free_viewing,,4960.0,4960,2,1138.0,1.0
edf24,30,Punjabi,sentence_audio,passive_dropped_agent,4569.0,4227,7,5586.0,0.9251477347340775
edf24,31,English,sentence_audio,active,4716.0,4329,4,6212.0,0.9179389312977099
edf24,32,English,sentence_audio,active,4893.0,4749,2,6061.0,0.970570202329859
edf24,33,English,sentence_audio,active,4937.0,4731,2,5825.0,0.9582742556208224
edf24,34,English,sentence_audio,passive,4779.0,4522,3,6300.0,0.9462230592174095
edf24,35,English,sentence_audio,passive,4755.0,3303,2,5755.0,0.6946372239747634
edf24,36,English,sentence_audio,passive,4710.0,4434,4,5252.0,0.9414012738853503
edf24,4,,free_viewing,,4665.0,4665,3,955.0,1.0
edf24,5,,free_viewing,,4764.0,4764,3,762.0,1.0
edf24,6,,free_viewing,,4726.0,3996,5,850.0,0.845535336436733
edf24,7,,free_viewing,,4731.0,4061,3,1038.0,0.8583808919890087
edf24,8,,free_viewing,,4814.0,4814,3,1048.0,1.0
edf24,9,,free_viewing,,4838.0,4838,3,927.0,1.0
edf25,1,,free_viewing,,4115.0,2908,6,722.0,0.7066828675577157
edf25,10,,free_viewing,,3872.0,2808,5,993.0,0.7252066115702479
edf25,11,,free_viewing,,3958.0,3958,5,674.0,1.0
edf25,12,,free_viewing,,4360.0,4360,11,990.0,1.0
edf25,13,,free_viewing,,3778.0,1308,5,1028.0,0.3462149285336157
edf25,14,,free_viewing,,3134.0,1364,4,734.0,0.43522654754307594
edf25,15,,free_viewing,,3966.0,3056,8,984.0,0.7705496722138174
edf25,16,,free_viewing,,4020.0,3400,7,1190.0,0.845771144278607
edf25,17,,free_viewing,,3960.0,3192,10,695.0,0.806060606060606
edf25,18,,free_viewing,,3676.0,3176,6,1168.0,0.8639825897714908
edf25,19,Punjabi,sentence_audio,active,4310.0,4072,11,5952.0,0.9447795823665893
edf25,2,,free_viewing,,3555.0,1979,6,1131.0,0.5566807313642756
edf25,20,Punjabi,sentence_audio,active,4043.0,3376,3,6008.0,0.8350234974029186
edf25,21,Punjabi,sentence_audio,active,3887.0,3613,7,5918.0,0.9295086184718292
edf25,22,Punjabi,sentence_audio,passive,4271.0,4271,9,5777.0,1.0
edf25,23,Punjabi,sentence_audio,passive,3871.0,3651,8,5429.0,0.9431671402738311
edf25,24,Punjabi,sentence_audio,passive,3781.0,3659,3,5665.0,0.9677334038614124
edf25,25,Punjabi,sentence_audio,passive_dropped_agent,3995.0,3773,8,5447.0,0.9444305381727159
edf25,26,Punjabi,sentence_audio,passive_dropped_agent,3829.0,2715,9,5856.0,0.7090624183860016
edf25,27,Punjabi,sentence_audio,passive_dropped_agent,3634.0,3390,3,5578.0,0.9328563566318107
edf25,28,English,sentence_audio,active,3326.0,1188,5,5672.0,0.3571858087793145
edf25,29,English,sentence_audio,active,3950.0,3420,11,6378.0,0.8658227848101265
edf25,3,,free_viewing,,3737.0,1751,8,1004.0,0.46855766657746856
edf25,30,English,sentence_audio,active,3862.0,1899,5,5533.0,0.49171413775245987
edf25,31,English,sentence_audio,passive,3666.0,3666,9,5632.0,1.0
edf25,32,English,sentence_audio,passive,3838.0,2071,7,6124.0,0.5396039603960396
edf25,33,English,sentence_audio,passive,3859.0,3657,11,5838.0,0.9476548328582535
edf25,34,English,sentence_audio,passive_dropped_agent,3900.0,1972,7,5531.0,0.5056410256410256
edf25,35,English,sentence_audio,passive_dropped_agent,3850.0,3654,8,5922.0,0.9490909090909091
edf25,36,English,sentence_audio,passive_dropped_agent,4081.0,4081,3,6101.0,1.0
edf25,4,,free_viewing,,4194.0,3331,5,1087.0,0.7942298521697664
edf25,5,,free_viewing,,3572.0,3314,9,652.0,0.9277715565509519
edf25,6,,free_viewing,,3681.0,2791,6,1366.0,0.7582178755772888
edf25,7,,free_viewing,,3898.0,3575,3,1268.0,0.9171369933299128
edf25,8,,free_viewing,,3425.0,3425,11,892.0,1.0
edf25,9,,free_viewing,,3966.0,3600,6,1116.0,0.9077155824508321
edf26,1,,free_viewing,,4647.0,4105,7,825.0,0.8833656122229395
edf26,10,,free_viewing,,4583.0,3874,7,1038.0,0.8452978398428976
edf26,11,,free_viewing,,4435.0,4435,5,729.0,1.0
edf26,12,,free_viewing,,4317.0,3539,7,897.0,0.8197822561964327
edf26,13,,free_viewing,,4727.0,4727,4,958.0,1.0
edf26,14,,free_viewing,,4488.0,4161,4,1446.0,0.9271390374331551
edf26,15,,free_viewing,,4330.0,4330,5,855.0,1.0
edf26,16,,free_viewing,,4429.0,4261,5,773.0,0.96206818694965
edf26,17,,free_viewing,,4874.0,4874,5,722.0,1.0
edf26,18,,free_viewing,,4463.0,4463,3,1077.0,1.0
edf26,19,Punjabi,sentence_audio,passive,4692.0,4322,7,5990.0,0.9211423699914748
edf26,2,,free_viewing,,4537.0,4306,4,1132.0,0.9490852986554992
edf26,20,Punjabi,sentence_audio,passive,4498.0,4126,7,5407.0,0.9172965762561138
edf26,21,Punjabi,sentence_audio,passive,4521.0,4381,4,5435.0,0.969033399690334
edf26,22,Punjabi,sentence_audio,passive_dropped_agent,4777.0,4777,5,5547.0,1.0
edf26,23,Punjabi,sentence_audio,passive_dropped_agent,4513.0,4513,6,5447.0,1.0
edf26,24,Punjabi,sentence_audio,passive_dropped_agent,4606.0,4564,3,6183.0,0.9908814589665653
edf26,25,English,sentence_audio,active,4522.0,4358,7,5216.0,0.9637328615656789
edf26,26,English,sentence_audio,active,2354.0,60,1,8302.0,0.025488530161427356
edf26,27,English,sentence_audio,active,3614.0,2322,5,5444.0,0.6425013835085778
edf26,28,English,sentence_audio,passive,164.0,0,0,,0.0
edf26,29,English,sentence_audio,passive,4200.0,3499,10,6006.0,0.8330952380952381
edf26,3,,free_viewing,,4474.0,3416,4,653.0,0.7635225748770675
edf26,30,English,sentence_audio,passive,4354.0,3906,10,5786.0,0.8971061093247589
edf26,31,English,sentence_audio,passive_dropped_agent,4338.0,4338,3,6014.0,1.0
edf26,32,English,sentence_audio,passive_dropped_agent,4559.0,3861,8,5667.0,0.8468962491774512
edf26,33,English,sentence_audio,passive_dropped_agent,4504.0,4180,4,6052.0,0.9280639431616341
edf26,34,Punjabi,sentence_audio,active,4456.0,3217,7,5245.0,0.7219479353680431
edf26,35,Punjabi,sentence_audio,active,4641.0,4240,5,6112.0,0.9135962077138547
edf26,36,Punjabi,sentence_audio,active,4648.0,4648,3,5661.0,1.0
edf26,4,,free_viewing,,4348.0,4050,4,1110.0,0.9314627414903404
edf26,5,,free_viewing,,4346.0,2760,6,906.0,0.6350667280257708
edf26,6,,free_viewing,,4494.0,4494,4,943.0,1.0
edf26,7,,free_viewing,,4518.0,3116,4,805.0,0.6896857016378929
edf26,8,,free_viewing,,4526.0,3084,4,1164.0,0.6813963764913831
edf26,9,,free_viewing,,4653.0,4085,7,1096.0,0.8779282183537502
edf27,1,,free_viewing,,4756.0,4756,4,749.0,1.0
edf27,10,,free_viewing,,4741.0,4741,4,808.0,1.0
edf27,11,,free_viewing,,4179.0,2150,4,998.0,0.5144771476429768
edf27,12,,free_viewing,,4684.0,4145,5,1086.0,0.8849274124679761
edf27,13,,free_viewing,,4762.0,4762,4,808.0,1.0
edf27,14,,free_viewing,,4838.0,4838,3,1022.0,1.0
edf27,15,,free_viewing,,4700.0,3916,7,1065.0,0.8331914893617022
edf27,16,,free_viewing,,4902.0,4902,2,847.0,1.0
edf27,17,,free_viewing,,4461.0,3130,3,1292.0,0.7016364043936337
edf27,18,,free_viewing,,4483.0,4483,5,1067.0,1.0
edf27,19,Punjabi,sentence_audio,passive_dropped_agent,4566.0,4566,7,5894.0,1.0
edf27,2,,free_viewing,,4587.0,4061,6,806.0,0.8853281011554393
edf27,20,Punjabi,sentence_audio,passive_dropped_agent,4889.0,4889,3,5351.0,1.0
edf27,21,Punjabi,sentence_audio,passive_dropped_agent,4633.0,4633,5,5637.0,1.0
edf27,22,English,sentence_audio,active,4850.0,4850,3,5469.0,1.0
edf27,23,English,sentence_audio,active,4777.0,4777,6,5539.0,1.0
edf27,24,English,sentence_audio,active,4335.0,4335,6,5650.0,1.0
edf27,25,English,sentence_audio,passive,4773.0,4773,6,6120.0,1.0
edf27,26,English,sentence_audio,passive,4341.0,4341,4,5536.0,1.0
edf27,27,English,sentence_audio,passive,4279.0,3843,4,5342.0,0.898107034353821
edf27,28,English,sentence_audio,passive_dropped_agent,4372.0,3999,3,6276.0,0.9146843549862763
edf27,29,English,sentence_audio,passive_dropped_agent,4679.0,3547,5,5649.0,0.7580679632400086
edf27,3,,free_viewing,,4620.0,4620,7,760.0,1.0
edf27,30,English,sentence_audio,passive_dropped_agent,4613.0,4358,5,6300.0,0.944721439410362
edf27,31,Punjabi,sentence_audio,active,4759.0,4759,4,5890.0,1.0
edf27,32,Punjabi,sentence_audio,active,4289.0,4191,2,5705.0,0.9771508510142224
edf27,33,Punjabi,sentence_audio,active,4304.0,3914,4,5788.0,0.9093866171003717
edf27,34,Punjabi,sentence_audio,passive,4601.0,1392,5,5656.0,0.30254292545098893
edf27,35,Punjabi,sentence_audio,passive,4039.0,3971,5,5830.0,0.9831641495419658
edf27,36,Punjabi,sentence_audio,passive,4300.0,4300,3,5435.0,1.0
edf27,4,,free_viewing,,4668.0,3980,5,1376.0,0.8526135389888603
edf27,5,,free_viewing,,4761.0,4672,3,926.0,0.9813064482251628
edf27,6,,free_viewing,,4807.0,4807,2,909.0,1.0
edf27,7,,free_viewing,,4744.0,4744,5,886.0,1.0
edf27,8,,free_viewing,,4472.0,4472,4,1098.0,1.0
edf27,9,,free_viewing,,4286.0,4033,4,1426.0,0.9409706019598694
edf28,1,,free_viewing,,4487.0,4305,5,852.0,0.9594383775351014
edf28,10,,free_viewing,,4687.0,4687,2,825.0,1.0
edf28,11,,free_viewing,,4020.0,4020,1,755.0,1.0
edf28,12,,free_viewing,,4391.0,4391,3,717.0,1.0
edf28,13,,free_viewing,,3856.0,3856,7,918.0,1.0
edf28,14,,free_viewing,,4305.0,2968,5,1254.0,0.6894308943089431
edf28,15,,free_viewing,,4529.0,4320,3,942.0,0.9538529476705675
edf28,16,,free_viewing,,4049.0,3775,11,896.0,0.9323289701160781
edf28,17,,free_viewing,,3926.0,2352,6,1404.0,0.5990830361691288
edf28,18,,free_viewing,,3313.0,2944,8,1182.0,0.8886205855719891
edf28,19,English,sentence_audio,active,4312.0,3724,4,6656.0,0.8636363636363636
edf28,2,,free_viewing,,4632.0,4050,5,683.0,0.8743523316062176
edf28,20,English,sentence_audio,active,4462.0,4462,4,5577.0,1.0
edf28,21,English,sentence_audio,active,4687.0,4363,4,5293.0,0.9308726264134841
edf28,22,English,sentence_audio,passive,4606.0,4606,1,5581.0,1.0
edf28,23,English,sentence_audio,passive,4785.0,4785,2,5547.0,1.0
edf28,24,English,sentence_audio,passive,4124.0,4124,2,5354.0,1.0
edf28,25,English,sentence_audio,passive_dropped_agent,4662.0,4662,7,6149.0,1.0
edf28,26,English,sentence_audio,passive_dropped_agent,4666.0,4666,2,5204.0,1.0
edf28,27,English,sentence_audio,passive_dropped_agent,4612.0,4612,4,5177.0,1.0
edf28,28,Punjabi,sentence_audio,active,3119.0,1951,5,6141.0,0.6255210003206155
edf28,29,Punjabi,sentence_audio,active,4179.0,3199,8,5905.0,0.7654941373534339
edf28,3,,free_viewing,,4446.0,4446,7,682.0,1.0
edf28,30,Punjabi,sentence_audio,active,4644.0,3778,4,6432.0,0.8135228251507322
edf28,31,Punjabi,sentence_audio,passive,3995.0,3737,4,5516.0,0.9354192740926157
edf28,32,Punjabi,sentence_audio,passive,4406.0,4055,5,5876.0,0.9203359055832955
edf28,33,Punjabi,sentence_audio,passive,4224.0,2870,7,6532.0,0.6794507575757576
edf28,34,Punjabi,sentence_audio,passive_dropped_agent,4746.0,4268,2,5460.0,0.899283607248209
edf28,35,Punjabi,sentence_audio,passive_dropped_agent,3609.0,2335,4,5788.0,0.6469936270435024
edf28,36,Punjabi,sentence_audio,passive_dropped_agent,4436.0,3902,5,5544.0,0.8796212804328224
edf28,4,,free_viewing,,3551.0,847,4,821.0,0.23852435933539848
edf28,5,,free_viewing,,4531.0,2923,5,1214.0,0.6451114544250717
edf28,6,,free_viewing,,4485.0,4051,6,664.0,0.9032329988851728
edf28,7,,free_viewing,,3983.0,3247,6,704.0,0.8152146623148381
edf28,8,,free_viewing,,3877.0,3877,5,652.0,1.0
edf28,9,,free_viewing,,4346.0,3735,3,1344.0,0.859410952600092
edf29,1,,free_viewing,,4583.0,4373,5,761.0,0.9541784857080515
edf29,10,,free_viewing,,4719.0,4719,3,891.0,1.0
edf29,11,,free_viewing,,4597.0,4211,5,923.0,0.9160321949097238
edf29,12,,free_viewing,,4662.0,4662,6,1002.0,1.0
edf29,13,,free_viewing,,4637.0,4251,4,883.0,0.9167565236144058
edf29,14,,free_viewing,,4366.0,3987,4,787.0,0.9131928538708199
edf29,15,,free_viewing,,4675.0,4675,5,785.0,1.0
edf29,16,,free_viewing,,4665.0,4665,3,686.0,1.0
edf29,17,,free_viewing,,4693.0,4281,3,767.0,0.9122096739825272
edf29,18,,free_viewing,,4507.0,3357,4,919.0,0.7448413578877302
edf29,19,English,sentence_audio,passive,4425.0,4425,4,5701.0,1.0
edf29,2,,free_viewing,,4741.0,3421,3,858.0,0.7215777262180975
edf29,20,English,sentence_audio,passive,4647.0,4647,3,5781.0,1.0
edf29,21,English,sentence_audio,passive,4802.0,4802,3,5854.0,1.0
edf29,22,English,sentence_audio,passive_dropped_agent,4493.0,4493,4,5659.0,1.0
edf29,23,English,sentence_audio,passive_dropped_agent,4698.0,4493,2,6176.0,0.9563644103873989
edf29,24,English,sentence_audio,passive_dropped_agent,4482.0,3457,4,5249.0,0.7713074520303436
edf29,25,Punjabi,sentence_audio,active,4629.0,3253,4,5386.0,0.7027435731259452
edf29,26,Punjabi,sentence_audio,active,4700.0,4700,5,5330.0,1.0
edf29,27,Punjabi,sentence_audio,active,4543.0,4543,5,5843.0,1.0
edf29,28,Punjabi,sentence_audio,passive,4649.0,4215,3,5913.0,0.906646590664659
edf29,29,Punjabi,sentence_audio,passive,4627.0,3455,4,5839.0,0.7467041279446726
edf29,3,,free_viewing,,4719.0,4719,3,1079.0,1.0
edf29,30,Punjabi,sentence_audio,passive,4621.0,2508,2,5836.0,0.5427396667388011
edf29,31,Punjabi,sentence_audio,passive_dropped_agent,4273.0,3743,3,6364.0,0.8759653639129418
edf29,32,Punjabi,sentence_audio,passive_dropped_agent,3892.0,3392,4,6206.0,0.8715313463514902
edf29,33,Punjabi,sentence_audio,passive_dropped_agent,4794.0,4794,4,5565.0,1.0
edf29,34,English,sentence_audio,active,4720.0,3813,4,5974.0,0.8078389830508474
edf29,35,English,sentence_audio,active,4678.0,4284,4,5385.0,0.9157759726378795
edf29,36,English,sentence_audio,active,4658.0,4418,6,5704.0,0.948475740661228
edf29,4,,free_viewing,,4573.0,4573,4,890.0,1.0
edf29,5,,free_viewing,,4659.0,2977,5,1286.0,0.638978321528225
edf29,6,,free_viewing,,4699.0,4510,4,1310.0,0.9597786763141094
edf29,7,,free_viewing,,4648.0,4648,3,776.0,1.0
edf29,8,,free_viewing,,4570.0,3135,3,1122.0,0.6859956236323851
edf29,9,,free_viewing,,4535.0,2987,5,683.0,0.6586549062844542
edf30,1,,free_viewing,,4741.0,4741,6,829.0,1.0
edf30,10,,free_viewing,,4221.0,4221,3,822.0,1.0
edf30,11,,free_viewing,,4707.0,4707,5,785.0,1.0
edf30,12,,free_viewing,,4290.0,4290,7,1028.0,1.0
edf30,13,,free_viewing,,4232.0,3892,6,963.0,0.9196597353497165
edf30,14,,free_viewing,,4458.0,4458,11,960.0,1.0
edf30,15,,free_viewing,,4471.0,4471,6,734.0,1.0
edf30,16,,free_viewing,,4382.0,2696,4,1306.0,0.6152441807393884
edf30,17,,free_viewing,,4255.0,4099,9,740.0,0.963337250293772
edf30,18,,free_viewing,,4490.0,4332,3,1322.0,0.9648106904231626
edf30,19,English,sentence_audio,passive_dropped_agent,4226.0,4226,2,5297.0,1.0
edf30,2,,free_viewing,,4278.0,4278,9,795.0,1.0
edf30,20,English,sentence_audio,passive_dropped_agent,4633.0,4453,4,5692.0,0.9611482840492122
edf30,21,English,sentence_audio,passive_dropped_agent,4080.0,3802,3,5660.0,0.9318627450980392
edf30,22,Punjabi,sentence_audio,active,4156.0,4156,11,5472.0,1.0
edf30,23,Punjabi,sentence_audio,active,4150.0,4150,7,5242.0,1.0
edf30,24,Punjabi,sentence_audio,active,4324.0,4146,8,5554.0,0.9588344125809436
edf30,25,Punjabi,sentence_audio,passive,4247.0,4031,5,5877.0,0.9491405698139863
edf30,26,Punjabi,sentence_audio,passive,4215.0,4095,7,5930.0,0.9715302491103203
edf30,27,Punjabi,sentence_audio,passive,4335.0,4335,2,5656.0,1.0
edf30,28,Punjabi,sentence_audio,passive_dropped_agent,4471.0,3805,4,6095.0,0.8510400357861776
edf30,29,Punjabi,sentence_audio,passive_dropped_agent,4447.0,4284,8,6074.0,0.9633460760062964
edf30,3,,free_viewing,,4819.0,4819,1,1137.0,1.0
edf30,30,Punjabi,sentence_audio,passive_dropped_agent,4136.0,2890,4,5848.0,0.6987427466150871
edf30,31,English,sentence_audio,active,4378.0,4378,6,6040.0,1.0
edf30,32,English,sentence_audio,active,4657.0,4657,5,5782.0,1.0
edf30,33,English,sentence_audio,active,4365.0,3673,6,6006.0,0.8414662084765178
edf30,34,English,sentence_audio,passive,4388.0,2776,5,5864.0,0.6326344576116681
edf30,35,English,sentence_audio,passive,4401.0,4261,3,6108.0,0.9681890479436491
edf30,36,English,sentence_audio,passive,4650.0,4650,3,5679.0,1.0
edf30,4,,free_viewing,,4140.0,3260,4,691.0,0.7874396135265701
edf30,5,,free_viewing,,4601.0,4299,5,1127.0,0.9343620951966963
edf30,6,,free_viewing,,4222.0,4222,4,1054.0,1.0
edf30,7,,free_viewing,,4719.0,4719,5,859.0,1.0
edf30,8,,free_viewing,,4572.0,4322,8,1178.0,0.9453193350831146
edf30,9,,free_viewing,,4326.0,2694,3,1140.0,0.6227461858529819
edf31,1,,free_viewing,,4657.0,4657,4,906.0,1.0
edf31,10,,free_viewing,,4301.0,3110,5,1490.0,0.7230876540339456
edf31,11,,free_viewing,,3919.0,3919,3,1014.0,1.0
edf31,12,,free_viewing,,4456.0,4108,4,1030.0,0.921903052064632
edf31,13,,free_viewing,,4612.0,3767,4,983.0,0.8167823070251518
edf31,14,,free_viewing,,4371.0,4371,3,960.0,1.0
edf31,15,,free_viewing,,4408.0,4408,3,1078.0,1.0
edf31,16,,free_viewing,,4472.0,4472,7,1090.0,1.0
edf31,17,,free_viewing,,4484.0,4224,5,686.0,0.9420160570918823
edf31,18,,free_viewing,,4319.0,4319,3,1033.0,1.0
edf31,19,Punjabi,sentence_audio,active,4744.0,4744,1,5589.0,1.0
edf31,2,,free_viewing,,4588.0,4588,3,963.0,1.0
edf31,20,Punjabi,sentence_audio,active,4402.0,4402,3,5265.0,1.0
edf31,21,Punjabi,sentence_audio,active,3755.0,3755,5,5430.0,1.0
edf31,22,Punjabi,sentence_audio,passive,4614.0,4614,1,5838.0,1.0
edf31,23,Punjabi,sentence_audio,passive,4266.0,4196,7,5782.0,0.9835911861228317
edf31,24,Punjabi,sentence_audio,passive,4643.0,4643,5,5228.0,1.0
edf31,25,Punjabi,sentence_audio,passive_dropped_agent,4637.0,4637,6,6169.0,1.0
edf31,26,Punjabi,sentence_audio,passive_dropped_agent,4307.0,2886,2,5778.0,0.6700719758532622
edf31,27,Punjabi,sentence_audio,passive_dropped_agent,4712.0,4712,3,5690.0,1.0
edf31,28,English,sentence_audio,active,4697.0,4123,3,5533.0,0.8777943368107303
edf31,29,English,sentence_audio,active,4457.0,4148,2,6158.0,0.9306708548350908
edf31,3,,free_viewing,,4586.0,3262,4,754.0,0.7112952464020933
edf31,30,English,sentence_audio,active,4249.0,3739,6,5472.0,0.8799717580607201
edf31,31,English,sentence_audio,passive,4951.0,4951,2,5362.0,1.0
edf31,32,English,sentence_audio,passive,4475.0,3781,6,5353.0,0.8449162011173185
edf31,33,English,sentence_audio,passive,4169.0,4169,3,5733.0,1.0
edf31,34,English,sentence_audio,passive_dropped_agent,3741.0,1987,4,5719.0,0.5311414060411654
edf31,35,English,sentence_audio,passive_dropped_agent,4319.0,4150,5,5534.0,0.9608705718916416
edf31,36,English,sentence_audio,passive_dropped_agent,4316.0,4316,5,6063.0,1.0
edf31,4,,free_viewing,,4510.0,3341,4,815.0,0.7407982261640799
edf31,5,,free_viewing,,4368.0,4368,3,777.0,1.0
edf31,6,,free_viewing,,4472.0,4076,4,1032.0,0.9114490161001789
edf31,7,,free_viewing,,4349.0,4349,4,1013.0,1.0
edf31,8,,free_viewing,,4313.0,4313,3,727.0,1.0
edf31,9,,free_viewing,,4368.0,3138,4,1234.0,0.7184065934065934
edf32,1,,free_viewing,,4652.0,4199,5,701.0,0.9026225279449699
edf32,10,,free_viewing,,4623.0,2078,5,1310.0,0.44949167207441054
edf32,11,,free_viewing,,4464.0,4272,2,1292.0,0.956989247311828
edf32,12,,free_viewing,,4639.0,3579,4,1252.0,0.7715024789825393
edf32,13,,free_viewing,,4771.0,4771,6,686.0,1.0
edf32,14,,free_viewing,,4242.0,2906,8,1230.0,0.6850542197076851
