participant_id,source_file,data_file,eye_reported,eye_tracked,grouping_variables,ia_area,ia_average_fix_pupil_size,ia_bottom,ia_dwell_time,ia_dwell_time_pct,ia_dynamic,ia_end_time,ia_first_fixation_duration,ia_first_fixation_index,ia_first_fixation_previous_fix_ia,ia_first_fixation_previous_iareas,ia_first_fixation_run_index,ia_first_fixation_time,ia_first_fixation_visited_ia_count,ia_first_fixation_x,ia_first_fixation_y,ia_first_fix_progressive,ia_first_run_dwell_time,ia_first_run_end_time,ia_first_run_fixation_pct,ia_first_run_fixation_count,ia_first_run_landing_position,ia_first_run_launch_site,ia_first_run_launch_x,ia_first_run_launch_y,ia_first_run_start_time,ia_first_saccade_amplitude,ia_first_saccade_angle,ia_first_saccade_end_time,ia_first_saccade_index,ia_first_saccade_start_time,ia_fixation_pct,ia_fixation_count,ia_fsa_count_2,ia_fsa_count_3,ia_fsa_count_1,ia_fsa_duration_2,ia_fsa_duration_3,ia_fsa_duration_1,ia_group,ia_id,ia_instances_count,ia_label,ia_last_fixation_duration,ia_last_fixation_run,ia_last_fixation_time,ia_last_fixation_x,ia_last_fixation_y,ia_last_run_dwell_time,ia_last_run_end_time,ia_last_run_fixation_pct,ia_last_run_fixation_count,ia_last_run_landing_position,ia_last_run_launch_site,ia_last_run_launch_x,ia_last_run_launch_y,ia_last_run_start_time,ia_last_saccade_amplitude,ia_last_saccade_angle,ia_last_saccade_end_time,ia_last_saccade_index,ia_last_saccade_start_time,ia_left,ia_legal,ia_legal_immediate,ia_max_fix_pupil_size,ia_min_fix_pupil_size,ia_points,ia_regression_in,ia_regression_in_count,ia_regression_out,ia_regression_out_count,ia_regression_out_full,ia_regression_out_full_count,ia_regression_path_duration,ia_right,ia_run_count,ia_second_fixation_duration,ia_second_fixation_run,ia_second_fixation_time,ia_second_fixation_x,ia_second_fixation_y,ia_second_run_dwell_time,ia_second_run_end_time,ia_second_run_fixation_pct,ia_second_run_fixation_count,ia_second_run_landing_position,ia_second_run_launch_site,ia_second_run_launch_x,ia_second_run_launch_y,ia_second_run_start_time,ia_selective_regression_path_duration,ia_skip,ia_spillover,ia_start_time,ia_third_fixation_duration,ia_third_fixation_run,ia_third_fixation_time,ia_third_fixation_x,ia_third_fixation_y,ia_third_run_dwell_time,ia_third_run_end_time,ia_third_run_fixation_pct,ia_third_run_fixation_count,ia_third_run_landing_position,ia_third_run_launch_site,ia_third_run_launch_x,ia_third_run_launch_y,ia_third_run_start_time,ia_top,ia_type,interest_area_fixation_sequence,ip_end_event_matched,ip_end_time,ip_index,ip_label,ip_start_event_matched,ip_start_time,recording_session_label,reporting_method,sampling_rate,time_scale,trial_dwell_time,trial_fixation_count,trial_ia_count,trial_index,trial_label,trial_start_time,trial_total_visited_ia_count,audio,exp_id,image,image_id,language,s1_crosshair_onset_time,s1_crosshair_s_onset_time,s1_image_onset_time,s1_sentence_onset_time,sentence,session_var,stim_id,stimulus_file,tr1_crosshair_onset_time,tr1_image_onset_time,voice_id,session_type,sentence_type,trial_id
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,135978.0,439.67,498.0,2532,0.5359,False,,364.0,6.0,,[3],3.0,3132.0,1.0,868.9,396.5,0.0,2532.0,5800.0,0.5455,6.0,220.9,-164.4,812.4,640.7,3132.0,4.05,77.28,3130.0,5.0,3094.0,0.5455,6,5,0.0,,2168,0.0,,,2,,s_girl_girl_baked_cake,404.0,1.0,5396.0,857.3,492.8,2532.0,5800.0,0.5455,6.0,220.9,-164.4,812.4,640.7,3132.0,1.97,-6.33,5394.0,10.0,5368.0,648.0,0,0,485.0,404.0,,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,994.0,1,212.0,1.0,3512.0,859.5,353.1,,,,,,,,,,2532.0,1,,,512.0,1.0,3750.0,770.2,338.9,,,,,,,,,,105.0,RECTANGLE,"[3, 0, 2]",True,2370212,1,all_images,True,2365219,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4725.0,11,2,6,Trial: 6,2364412,2,,,exp_images/images/girl_baked_cake.jpg,IMG_15,,,,,,,free_view,,,69718.0,70364.0,,free_viewing,,6
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,54720.0,495.0,708.0,1121,0.2372,False,,373.0,1.0,,,1.0,807.0,0.0,959.4,547.9,1.0,1121.0,1970.0,0.2727,3.0,88.4,,,,807.0,,,,,,0.2727,3,0,2.0,,0,748.0,,,3,,o_cake_girl_baked_cake,456.0,1.0,1516.0,1017.1,623.5,1121.0,1970.0,0.2727,3.0,88.4,,,,807.0,0.98,-19.15,1514.0,2.0,1494.0,871.0,0,0,499.0,490.0,,0.0,0.0,0.0,0.0,0.0,0.0,3653.0,1156.0,1,292.0,1.0,1202.0,966.8,615.8,,,,,,,,,,1121.0,0,,,456.0,1.0,1516.0,1017.1,623.5,,,,,,,,,,516.0,RECTANGLE,"[3, 0, 2]",True,2370212,1,all_images,True,2365219,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4725.0,11,2,6,Trial: 6,2364412,2,,,exp_images/images/girl_baked_cake.jpg,IMG_15,,,,,,,free_view,,,69718.0,70364.0,,free_viewing,,6
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,115830.0,448.12,874.0,2705,0.6018,False,,289.0,1.0,,,1.0,823.0,0.0,958.7,547.4,1.0,1545.0,2476.0,0.3846,5.0,216.7,,,,823.0,,,,,,0.6154,8,6,1.0,,2108,148.0,,,2,,o_clothes_woman_folded_clothes,562.0,2.0,5254.0,819.7,705.7,1160.0,5816.0,0.2308,3.0,85.4,-344.5,1086.5,308.0,4596.0,1.41,153.16,5252.0,12.0,5226.0,742.0,1,1,475.0,412.0,,1.0,1.0,0.0,0.0,0.0,0.0,1545.0,1072.0,2,254.0,1.0,1144.0,891.8,662.5,1160.0,5816.0,0.2308,3.0,85.4,-344.5,1086.5,308.0,4596.0,1545.0,0,148.0,,222.0,1.0,1428.0,919.4,783.1,,,,,,,,,,523.0,RECTANGLE,"[2, 3, 2]",True,2379836,1,all_images,True,2374843,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4495.0,13,2,7,Trial: 7,2374020,2,,,exp_images/images/women_fold_clothes.jpg,IMG_06,,,,,,,free_view,,,79325.0,79988.0,,free_viewing,,7
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,138567.71,426.2,505.0,1790,0.3982,False,,148.0,6.0,2.0,[2],2.0,2512.0,1.0,954.6,484.6,1.0,1790.0,4412.0,0.3846,5.0,151.45,-69.55,872.7,642.2,2512.0,3.04,54.79,2510.0,5.0,2478.0,0.3846,5,1,4.0,,308,1642.0,,,3,,s_woman_woman_folded_clothes,74.0,1.0,4340.0,1086.5,308.0,1790.0,4412.0,0.3846,5.0,151.45,-69.55,872.7,642.2,2512.0,1.74,12.26,4338.0,9.0,4316.0,803.0,1,1,448.0,393.0,,0.0,0.0,1.0,1.0,1.0,1.0,2950.0,1173.0,1,336.0,1.0,2690.0,981.0,349.5,,,,,,,,,,1790.0,0,,,344.0,1.0,3054.0,977.7,450.4,,,,,,,,,,131.0,RECTANGLE,"[2, 3, 2]",True,2379836,1,all_images,True,2374843,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4495.0,13,2,7,Trial: 7,2374020,2,,,exp_images/images/women_fold_clothes.jpg,IMG_06,,,,,,,free_view,,,79325.0,79988.0,,free_viewing,,7
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,177285.0,436.33,924.0,1990,0.4351,False,,408.0,6.0,3.0,[3],3.0,2482.0,1.0,907.9,436.8,0.0,1704.0,4302.0,0.3333,5.0,224.9,-382.0,1065.0,398.1,2482.0,2.86,-166.68,2480.0,5.0,2448.0,0.4,6,4,1.0,,1296,292.0,,,2,,s_girl_girl_opened_window,286.0,2.0,5656.0,869.8,491.6,286.0,5942.0,0.0667,1.0,186.8,-387.3,1070.3,768.1,5656.0,5.57,125.15,5654.0,14.0,5614.0,683.0,0,0,457.0,422.0,,1.0,2.0,0.0,0.0,0.0,0.0,1704.0,948.0,2,260.0,1.0,2916.0,820.5,355.7,286.0,5942.0,0.0667,1.0,186.8,-387.3,1070.3,768.1,5656.0,1704.0,1,,,268.0,1.0,3216.0,853.0,650.0,,,,,,,,,,255.0,RECTANGLE,"[0, 3, 2, 3, 2]",True,2389584,1,all_images,True,2384592,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4574.0,15,2,8,Trial: 8,2383642,2,,,exp_images/images/girl_opened_window.jpg,IMG_02,,,,,,,free_view,,,88943.0,89737.0,,free_viewing,,8
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,196425.0,417.25,896.0,2314,0.5059,False,,246.0,2.0,,,2.0,1252.0,0.0,1183.5,518.5,1.0,1130.0,2446.0,0.2667,4.0,180.5,48.3,954.7,550.4,1252.0,3.47,7.2,1250.0,1.0,1220.0,0.5333,8,2,6.0,,694,1776.0,,,3,,o_window_girl_opened_window,272.0,2.0,5342.0,1070.3,768.1,1184.0,5612.0,0.2667,4.0,138.5,168.6,834.4,743.3,4348.0,3.44,170.41,5340.0,13.0,5310.0,1003.0,0,0,447.0,391.0,,0.0,0.0,1.0,2.0,1.0,2.0,4304.0,1294.0,2,312.0,1.0,1518.0,1233.2,521.6,1184.0,5612.0,0.2667,4.0,138.5,168.6,834.4,743.3,4348.0,2314.0,0,,,222.0,1.0,1858.0,1116.9,406.2,,,,,,,,,,221.0,RECTANGLE,"[0, 3, 2, 3, 2]",True,2389584,1,all_images,True,2384592,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4574.0,15,2,8,Trial: 8,2383642,2,,,exp_images/images/girl_opened_window.jpg,IMG_02,,,,,,,free_view,,,88943.0,89737.0,,free_viewing,,8
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,104496.0,448.0,440.0,912,0.1941,False,,148.0,6.0,3.0,[3],3.0,2684.0,1.0,960.0,395.1,0.0,912.0,3616.0,0.1818,2.0,121.0,46.4,792.6,614.6,2684.0,4.84,51.91,2682.0,5.0,2636.0,0.1818,2,1,1.0,,764,224.0,,,2,,s_child_child_play_tabla,764.0,1.0,2854.0,983.3,334.0,912.0,3616.0,0.1818,2.0,121.0,46.4,792.6,614.6,2684.0,0.93,50.83,2852.0,6.0,2832.0,839.0,0,0,459.0,437.0,,1.0,1.0,0.0,0.0,0.0,0.0,912.0,1175.0,1,764.0,1.0,2854.0,983.3,334.0,,,,,,,,,,912.0,1,,,,,,,,,,,,,,,,,129.0,RECTANGLE,"[0, 3, 2, 3]",True,2399277,1,all_images,True,2394285,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4698.0,11,2,9,Trial: 9,2393394,2,,,exp_images/images/child_play_tabla.jpg,IMG_11,,,,,,,free_view,,,98699.0,99430.0,,free_viewing,,9
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,177100.0,459.25,1001.0,3533,0.752,False,,186.0,2.0,,,2.0,1176.0,0.0,775.2,595.7,1.0,1396.0,2634.0,0.3636,4.0,232.2,-380.1,923.1,529.4,1176.0,2.84,-156.17,1174.0,1.0,1144.0,0.7273,8,1,6.0,,148,3123.0,,,3,,o_tabla_child_play_tabla,983.0,2.0,4900.0,805.2,753.4,2137.0,5883.0,0.3636,4.0,186.5,-440.3,983.3,334.0,3660.0,1.39,80.89,4898.0,10.0,4876.0,543.0,0,0,491.0,427.0,,0.0,0.0,1.0,1.0,1.0,1.0,4445.0,893.0,2,474.0,1.0,1386.0,690.9,579.4,2137.0,5883.0,0.3636,4.0,186.5,-440.3,983.3,334.0,3660.0,3533.0,0,,,452.0,1.0,1878.0,728.3,568.4,,,,,,,,,,495.0,RECTANGLE,"[0, 3, 2, 3]",True,2399277,1,all_images,True,2394285,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4698.0,11,2,9,Trial: 9,2393394,2,,,exp_images/images/child_play_tabla.jpg,IMG_11,,,,,,,free_view,,,98699.0,99430.0,,free_viewing,,9
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,291819.0,454.43,945.0,1900,0.4153,False,,394.0,2.0,3.0,[3],2.0,1412.0,1.0,781.7,412.8,0.0,636.0,2070.0,0.1333,2.0,279.7,-454.0,956.0,526.7,1412.0,3.13,149.51,1410.0,1.0,1380.0,0.4667,7,5,2.0,,1332,746.0,,,2,,o_shrub_man_cut_shrub,216.0,2.0,3672.0,668.6,758.6,1264.0,3886.0,0.3333,5.0,225.4,-473.5,975.5,261.7,2526.0,1.43,139.48,3670.0,8.0,3648.0,502.0,0,0,473.0,423.0,,1.0,2.0,0.0,0.0,0.0,0.0,636.0,909.0,2,242.0,1.0,1830.0,705.4,385.8,1264.0,3886.0,0.3333,5.0,225.4,-473.5,975.5,261.7,2526.0,636.0,1,,,174.0,2.0,2526.0,727.4,734.4,,,,,,,,,,228.0,RECTANGLE,"[3, 2, 3, 2, 3]",True,2409193,1,all_images,True,2404200,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4575.0,15,2,10,Trial: 10,2403068,2,,,exp_images/images/man_cut_shrub.jpg,IMG_04,,,,,,,free_view,,,108368.0,109345.0,,free_viewing,,10
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,358092.0,426.88,962.0,2675,0.5847,False,,248.0,1.0,,,1.0,1132.0,0.0,956.0,526.7,1.0,248.0,1378.0,0.0667,1.0,33.0,,,,1132.0,,,,,,0.5333,8,2,5.0,,568,1681.0,,,3,,s_man_man_cut_shrub,387.0,3.0,5738.0,1020.5,456.4,2065.0,6125.0,0.4,6.0,4.8,254.4,668.6,758.6,3926.0,2.12,153.41,5736.0,14.0,5710.0,923.0,0,0,455.0,404.0,,0.0,0.0,1.0,2.0,1.0,2.0,4575.0,1364.0,3,362.0,2.0,2110.0,975.5,261.7,362.0,2470.0,0.0667,1.0,52.5,217.6,705.4,385.8,2110.0,2675.0,0,,,384.0,3.0,3926.0,927.8,683.3,2065.0,6125.0,0.4,6.0,4.8,254.4,668.6,758.6,3926.0,150.0,RECTANGLE,"[3, 2, 3, 2, 3]",True,2409193,1,all_images,True,2404200,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4575.0,15,2,10,Trial: 10,2403068,2,,,exp_images/images/man_cut_shrub.jpg,IMG_04,,,,,,,free_view,,,108368.0,109345.0,,free_viewing,,10
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,137246.0,443.56,,2750,0.6145,False,,186.0,2.0,3.0,[3],2.0,1390.0,1.0,713.7,537.1,0.0,2406.0,4084.0,0.5333,8.0,179.7,-430.7,964.7,545.3,1390.0,4.1,178.2,1388.0,1.0,1354.0,0.6,9,7,1.0,,2220,226.0,,,2,,o_tree_girl_plant_tree,344.0,2.0,5204.0,862.0,707.9,344.0,5546.0,0.0667,1.0,328.0,-519.7,1053.7,625.4,5204.0,3.49,-157.18,5202.0,12.0,5168.0,,0,0,467.0,409.0,"537.0,375.0 747.0,386.0 929.0,702.0 799.0,835.0 551.0,835.0 534.0,377.0 ",1.0,2.0,0.0,0.0,0.0,0.0,2406.0,,2,236.0,1.0,1616.0,713.1,760.2,344.0,5546.0,0.0667,1.0,328.0,-519.7,1053.7,625.4,5204.0,2406.0,1,,,182.0,1.0,1876.0,809.8,746.8,,,,,,,,,,,FREEHAND,"[3, 2, 0, 3, 2, 3]",True,2419101,1,all_images,True,2414108,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4475.0,15,2,11,Trial: 11,2413006,2,,,exp_images/images/girl_plant_tree.jpg,IMG_03,,,,,,,free_view,,,118307.0,119254.0,,free_viewing,,11
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,127012.5,444.75,,1067,0.2384,False,,252.0,1.0,,,1.0,1102.0,0.0,964.7,545.3,1.0,252.0,1352.0,0.0667,1.0,169.7,,,,1102.0,,,,,,0.2667,4,2,1.0,,530,259.0,,,3,,s_girl_girl_plant_tree,259.0,3.0,5836.0,951.3,455.9,485.0,6095.0,0.1333,2.0,207.8,-67.0,862.0,707.9,5590.0,0.8,158.92,5834.0,14.0,5816.0,,0,0,467.0,422.0,"795.0,366.0 1032.0,696.0 1287.0,593.0 1003.0,168.0 795.0,362.0 ",0.0,0.0,1.0,2.0,1.0,2.0,3817.0,,3,330.0,2.0,4838.0,1053.7,625.4,330.0,5166.0,0.0667,1.0,258.7,-121.7,916.7,856.9,4838.0,1067.0,0,,,226.0,3.0,5590.0,1002.8,477.5,485.0,6095.0,0.1333,2.0,207.8,-67.0,862.0,707.9,5590.0,,FREEHAND,"[3, 2, 0, 3, 2, 3]",True,2419101,1,all_images,True,2414108,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4475.0,15,2,11,Trial: 11,2413006,2,,,exp_images/images/girl_plant_tree.jpg,IMG_03,,,,,,,free_view,,,118307.0,119254.0,,free_viewing,,11
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,103522.0,439.33,659.0,1788,0.3839,False,,182.0,1.0,,,1.0,1052.0,0.0,972.2,554.1,1.0,338.0,1412.0,0.1667,2.0,518.2,,,,1052.0,,,,,,0.5,6,4,2.0,,1416,850.0,,,2,,s_dog_dog_dug_hole,506.0,2.0,3398.0,510.6,548.2,1450.0,3902.0,0.3333,4.0,405.6,-489.5,943.5,719.1,2370.0,0.69,36.16,3396.0,8.0,3380.0,454.0,1,1,474.0,402.0,,1.0,1.0,0.0,0.0,0.0,0.0,338.0,996.0,2,156.0,1.0,1258.0,876.8,586.6,1450.0,3902.0,0.3333,4.0,405.6,-489.5,943.5,719.1,2370.0,338.0,0,412.0,,190.0,2.0,2370.0,859.6,600.9,,,,,,,,,,468.0,RECTANGLE,"[2, 3, 2, 3, 0]",True,2428947,1,all_images,True,2423954,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4657.0,12,2,12,Trial: 12,2422902,2,,,exp_images/images/dog_dug_hole.jpg,IMG_13,,,,,,,free_view,,,128207.0,129100.0,,free_viewing,,12
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,98746.0,416.8,889.0,1448,0.3109,False,,412.0,3.0,2.0,[2],2.0,1452.0,1.0,1123.7,737.4,1.0,844.0,2342.0,0.25,3.0,239.7,7.2,876.8,586.6,1452.0,5.05,-31.0,1450.0,2.0,1414.0,0.4167,5,1,3.0,,190,598.0,,,3,,o_hole_dog_dug_hole,166.0,2.0,4436.0,891.3,784.1,604.0,4600.0,0.1667,2.0,235.8,373.4,510.6,548.2,3962.0,3.95,-169.73,4434.0,10.0,4400.0,884.0,1,1,451.0,361.0,,0.0,0.0,1.0,1.0,1.0,1.0,2898.0,1393.0,2,186.0,1.0,1882.0,1132.2,790.0,604.0,4600.0,0.1667,2.0,235.8,373.4,510.6,548.2,3962.0,1448.0,0,,,246.0,1.0,2098.0,943.5,719.1,,,,,,,,,,695.0,RECTANGLE,"[2, 3, 2, 3, 0]",True,2428947,1,all_images,True,2423954,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4657.0,12,2,12,Trial: 12,2422902,2,,,exp_images/images/dog_dug_hole.jpg,IMG_13,,,,,,,free_view,,,128207.0,129100.0,,free_viewing,,12
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,131575.0,466.25,659.0,1142,0.2531,False,,168.0,9.0,3.0,[3],4.0,4024.0,1.0,823.1,453.9,0.0,816.0,4900.0,0.2143,3.0,210.1,-506.3,1119.3,813.4,4024.0,8.01,128.47,4022.0,8.0,3966.0,0.2857,4,2,0.0,,648,0.0,,,2,,s_girl_girl_fed_dog,326.0,2.0,5486.0,828.4,621.4,326.0,5812.0,0.0714,1.0,215.4,-63.4,676.4,870.2,5486.0,4.7,55.29,5484.0,13.0,5448.0,613.0,0,0,509.0,438.0,,1.0,1.0,0.0,0.0,0.0,0.0,1142.0,890.0,2,464.0,1.0,4216.0,793.7,380.1,326.0,5812.0,0.0714,1.0,215.4,-63.4,676.4,870.2,5486.0,1142.0,1,,,184.0,1.0,4718.0,718.2,551.1,,,,,,,,,,184.0,RECTANGLE,"[3, 0, 3, 2, 0, 2]",True,2438570,1,all_images,True,2433578,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4512.0,14,2,13,Trial: 13,2432758,2,,,exp_images/images/girl_fed_dog.jpg,IMG_16,,,,,,,free_view,,,138061.0,138724.0,,free_viewing,,13
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,75046.5,425.5,,1580,0.3502,False,,236.0,1.0,,,1.0,820.0,0.0,957.6,542.6,1.0,962.0,1832.0,0.2143,3.0,94.6,,,,820.0,,,,,,0.4286,6,1,4.0,,168,1122.0,,,3,,o_dog_girl_fed_dog,112.0,2.0,3854.0,1119.3,813.4,618.0,3964.0,0.2143,3.0,157.7,-83.3,946.3,853.1,3296.0,1.04,-162.41,3852.0,7.0,3832.0,,0,0,436.0,416.0,"962.0,513.0 863.0,769.0 1008.0,801.0 1191.0,883.0 1290.0,780.0 962.0,511.0 ",0.0,0.0,1.0,1.0,1.0,1.0,2722.0,,2,166.0,1.0,1080.0,977.0,630.8,618.0,3964.0,0.2143,3.0,157.7,-83.3,946.3,853.1,3296.0,1580.0,0,,,560.0,1.0,1274.0,969.9,733.7,,,,,,,,,,,FREEHAND,"[3, 0, 3, 2, 0, 2]",True,2438570,1,all_images,True,2433578,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4512.0,14,2,13,Trial: 13,2432758,2,,,exp_images/images/girl_fed_dog.jpg,IMG_16,,,,,,,free_view,,,138061.0,138724.0,,free_viewing,,13
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,99081.0,395.0,562.0,712,0.1526,False,,346.0,9.0,,[3],3.0,4118.0,1.0,719.1,415.7,0.0,712.0,4860.0,0.1538,2.0,180.1,-303.9,842.9,586.1,4118.0,2.99,127.34,4116.0,8.0,4088.0,0.1538,2,1,1.0,,366,168.0,,,2,,s_boy_boy_broke_vase,366.0,1.0,4496.0,687.1,533.4,712.0,4860.0,0.1538,2.0,180.1,-303.9,842.9,586.1,4118.0,2.31,-104.47,4494.0,9.0,4464.0,539.0,0,0,397.0,393.0,,0.0,0.0,0.0,0.0,0.0,0.0,712.0,842.0,1,366.0,1.0,4496.0,687.1,533.4,,,,,,,,,,712.0,1,,,,,,,,,,,,,,,,,235.0,RECTANGLE,"[3, 0, 2, 3]",True,2448125,1,all_images,True,2443132,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4665.0,13,2,14,Trial: 14,2442368,2,,,exp_images/images/boy_broke_vase.jpg,IMG_08,,,,,,,free_view,,,147670.0,148278.0,,free_viewing,,14
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,133227.0,426.6,662.0,3517,0.7539,False,,16.0,1.0,,,1.0,764.0,0.0,920.1,532.4,1.0,2716.0,3610.0,0.5385,7.0,73.1,,,,764.0,,,,,,0.7692,10,0,8.0,,0,3333.0,,,3,,o_vase_boy_broke_vase,75.0,2.0,5682.0,959.1,528.4,801.0,5757.0,0.2308,3.0,59.4,159.9,687.1,533.4,4898.0,1.56,107.84,5680.0,12.0,5656.0,847.0,0,0,481.0,366.0,,0.0,0.0,0.0,0.0,0.0,0.0,4229.0,1186.0,2,336.0,1.0,796.0,957.6,533.5,801.0,5757.0,0.2308,3.0,59.4,159.9,687.1,533.4,4898.0,3517.0,0,,,606.0,1.0,1160.0,934.5,413.1,,,,,,,,,,269.0,RECTANGLE,"[3, 0, 2, 3]",True,2448125,1,all_images,True,2443132,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4665.0,13,2,14,Trial: 14,2442368,2,,,exp_images/images/boy_broke_vase.jpg,IMG_08,,,,,,,free_view,,,147670.0,148278.0,,free_viewing,,14
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,176730.0,437.0,551.0,268,0.0569,False,,268.0,1.0,,,1.0,718.0,0.0,949.5,522.1,1.0,268.0,984.0,0.1,1.0,175.5,,,,718.0,,,,,,0.1,1,1,,0.0,204,,0.0,,1,,s_boy_boy_cut_vegetables,268.0,1.0,718.0,949.5,522.1,268.0,984.0,0.1,1.0,175.5,,,,718.0,,,,,,774.0,1,1,437.0,437.0,,0.0,0.0,0.0,0.0,0.0,0.0,268.0,1185.0,1,,,,,,,,,,,,,,,268.0,0,204.0,,,,,,,,,,,,,,,,121.0,RECTANGLE,"[1, 2]",True,2457644,1,all_images,True,2452652,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4714.0,10,2,15,Trial: 15,2451934,2,,,exp_images/images/boy_cut_vegetables.jpg,IMG_18,,,,,,,free_view,,,157240.0,157798.0,,free_viewing,,15
edf01,interest_area_edf01_2025_04_08_13_47.xls,edf01_2025_04_08_13_47.EDF,RIGHT,Binocular,RECORDING_SESSION,162792.0,421.44,976.0,4446,0.9431,False,,204.0,2.0,1.0,[1],2.0,1024.0,1.0,886.0,795.7,1.0,4446.0,5710.0,0.9,9.0,158.0,-221.5,949.5,522.1,1024.0,4.74,-105.76,1022.0,1.0,986.0,0.9,9,8,,0.0,4242,,0.0,,2,,o_veg_boy_cut_vegetables,164.0,1.0,5546.0,866.3,858.3,4446.0,5710.0,0.9,9.0,158.0,-221.5,949.5,522.1,1024.0,2.1,159.54,5544.0,9.0,5518.0,728.0,1,1,437.0,403.0,,0.0,0.0,0.0,0.0,0.0,0.0,4446.0,1232.0,1,314.0,1.0,1252.0,933.5,852.1,,,,,,,,,,4446.0,0,,,1124.0,1.0,1592.0,1047.8,879.4,,,,,,,,,,653.0,RECTANGLE,"[1, 2]",True,2457644,1,all_images,True,2452652,edf01_2025_04_08_13_47,Fixations,500.0,Trial Relative,4714.0,10,2,15,Trial: 15,2451934,2,,,exp_images/images/boy_cut_vegetables.jpg,IMG_18,,,,,,,free_view,,,157240.0,157798.0,,free_viewing,,15
