participant_id,image_id,baseline_fixation_trial_length_ms,baseline_fixation_total_fixation_duration,baseline_fixation_mean_fixation_duration,baseline_fixation_fixation_count,baseline_fixation_mean_fixation_x,baseline_fixation_mean_fixation_y,baseline_interest_area_trial_length_ms,baseline_interest_area_total_interest_area_dwell_time,baseline_interest_area_total_interest_area_entry_count,baseline_interest_area_min_time_to_first_fixation,baseline_interest_area_interest_area_dwell_time_normalized,baseline_saccade_trial_length_ms,baseline_saccade_mean_saccade_amplitude,baseline_saccade_saccade_count,baseline_saccade_mean_saccade_velocity,baseline_saccade_mean_saccade_duration,baseline_saccade_saccade_rate
edf22,IMG_02,5739.0,3707.0,308.9166666666667,12.0,985.3166666666666,373.1,4544.0,7501,12,1063.0,1.6507482394366195,6055.0,3.123333333333333,24.0,91.125,58.91666666666666,3.963666391412057
edf22,IMG_03,5743.0,4109.0,241.70588235294116,17.0,865.0058823529413,553.135294117647,4656.0,8436,9,751.0,1.8118556701030928,6037.0,2.778888888888889,27.0,79.967037037037,30.962962962962962,4.472420076196786
edf22,IMG_04,5957.0,4229.0,528.625,8.0,758.4375,432.13749999999993,4506.0,8496,6,965.0,1.885486018641811,5957.0,1.9357894736842105,19.0,89.10263157894737,57.47368421052632,3.1895249286553637
edf22,IMG_05,5831.0,4415.0,294.3333333333333,15.0,978.6866666666664,365.18666666666667,4708.0,8416,11,706.0,1.7875955819881053,5831.0,1.946521739130435,23.0,65.59956521739132,26.43478260869565,3.944434916823872
edf22,IMG_06,5681.0,4109.0,273.93333333333334,15.0,927.9666666666666,346.0200000000001,4466.0,8697,8,689.0,1.947380206000896,6067.0,2.072758620689656,29.0,73.52931034482759,43.6551724137931,4.779957145211801
edf22,IMG_07,5715.0,4210.0,221.578947368421,19.0,876.2052631578946,452.50526315789483,4338.0,6028,16,814.0,1.3895804518211157,5715.0,2.7758536585365863,41.0,81.17926829268295,39.121951219512205,7.174103237095364
edf22,IMG_08,5831.0,4153.0,244.29411764705884,17.0,904.2882352941174,534.3411764705882,4780.0,8481,12,838.0,1.7742677824267783,5883.0,1.5967999999999998,25.0,58.8316,29.04,4.249532551419344
edf22,IMG_09,6054.0,4672.0,1557.333333333333,3.0,951.5333333333333,477.33333333333326,4909.0,8637,11,917.0,1.7594214707679772,6054.0,2.3710526315789466,19.0,83.96631578947367,43.68421052631579,3.1384208787578465
edf22,IMG_10,6138.0,3916.0,279.7142857142857,14.0,863.9142857142857,484.6285714285714,4695.0,8697,11,921.0,1.8523961661341848,6138.0,2.1930769230769243,26.0,68.67807692307693,42.384615384615394,4.235907461713913
edf22,IMG_11,6134.0,2818.0,140.9,20.0,302.44000000000005,828.3800000000001,4718.0,5176,3,856.0,1.0970750317931326,6134.0,1.433125,32.0,66.174375,76.8125,5.2168242582327995
edf22,IMG_12,6101.0,4309.0,269.3125,16.0,998.5437499999997,479.63125,4760.0,7254,7,661.0,1.523949579831933,6101.0,1.9385714285714288,28.0,66.62214285714285,25.214285714285715,4.5894115718734625
edf22,IMG_13,5996.0,4344.0,394.9090909090909,11.0,889.1636363636363,652.6181818181818,4691.0,8156,6,738.0,1.7386484758047325,5996.0,2.571818181818182,22.0,83.42636363636362,40.54545454545455,3.669112741827885
edf22,IMG_14,5963.0,4394.0,488.22222222222223,9.0,813.6444444444444,230.48888888888888,4765.0,8818,5,971.0,1.8505771248688352,5963.0,2.4029411764705886,17.0,74.71235294117648,28.588235294117645,2.85091396947845
edf22,IMG_15,5795.0,3845.0,1281.6666666666667,3.0,876.4666666666667,386.06666666666666,4934.0,6818,5,799.0,1.3818402918524524,5956.0,2.46,13.0,74.76846153846154,32.615384615384606,2.182672934855608
edf22,IMG_16,5710.0,4050.0,213.15789473684208,19.0,823.0526315789474,701.078947368421,4710.0,7244,11,874.0,1.5380042462845012,5795.0,1.6345161290322578,31.0,59.79903225806451,36.516129032258064,5.349439171699742
edf22,IMG_17,5726.0,3770.0,377.0,10.0,845.2700000000002,380.73,4457.0,7307,7,1160.0,1.6394435719093559,5913.0,2.1592307692307697,26.0,87.74576923076923,79.30769230769229,4.3970911550820215
edf22,IMG_18,6039.0,3417.0,227.8,15.0,915.36,518.96,4437.0,7447,9,1260.0,1.6783862970475547,6039.0,3.1927272727272733,22.0,96.30409090909092,95.36363636363636,3.642987249544627
edf23,IMG_01,5734.0,3788.0,210.44444444444446,18.0,985.6888888888888,479.25555555555565,4046.0,3778,9,742.0,0.9337617399901136,5734.0,3.4794444444444435,18.0,126.335,52.555555555555564,3.1391698639693058
edf23,IMG_02,6100.0,4388.0,292.53333333333336,15.0,904.1733333333333,491.4066666666667,4549.0,4268,3,1294.0,0.938228182018026,6100.0,2.242666666666666,15.0,68.57533333333335,29.6,2.459016393442623
edf23,IMG_03,5953.0,4171.0,297.92857142857144,14.0,781.3000000000002,568.5642857142857,4469.0,3991,8,960.0,0.8930409487581115,5953.0,4.053571428571429,14.0,100.11142857142856,37.42857142857143,2.3517554174365864
edf23,IMG_04,6029.0,4133.0,275.53333333333336,15.0,750.1733333333333,489.6066666666666,4191.0,3577,5,1036.0,0.8534955857790504,6029.0,3.1046666666666662,15.0,86.00466666666668,53.46666666666667,2.487974788522143
edf23,IMG_05,5697.0,3957.0,263.8,15.0,1226.0733333333333,426.9933333333333,4143.0,3221,7,930.0,0.7774559497948347,5697.0,3.32625,16.0,80.305,55.375,2.8084956994909605
edf23,IMG_06,6081.0,4043.0,237.82352941176467,17.0,942.9176470588237,536.3294117647059,4294.0,4294,11,1089.0,1.0,6081.0,3.0147058823529416,17.0,81.39647058823529,41.058823529411775,2.7955928301266235
edf23,IMG_07,5636.0,4172.0,231.77777777777774,18.0,950.2499999999997,466.5944444444445,4398.0,4398,7,644.0,1.0,5636.0,3.2605555555555554,18.0,85.32999999999998,33.0,3.1937544357700496
edf23,IMG_08,6040.0,4474.0,447.4,10.0,786.48,458.08,4691.0,4339,6,1047.0,0.924962694521424,6040.0,2.51,10.0,77.74000000000002,30.2,1.6556291390728477
edf23,IMG_09,5678.0,4040.0,404.0,10.0,913.93,434.94,4575.0,4433,4,685.0,0.9689617486338796,5678.0,1.338181818181818,11.0,52.23909090909091,39.63636363636363,1.9373018668545263
edf23,IMG_10,6070.0,4558.0,455.8,10.0,812.63,562.6,4712.0,4712,4,1078.0,1.0,6070.0,1.998,10.0,65.74199999999999,28.0,1.6474464579901154
edf23,IMG_11,5865.0,4117.0,294.07142857142856,14.0,918.4,487.25,4390.0,3508,6,1340.0,0.7990888382687927,5865.0,3.261428571428571,14.0,82.20642857142856,43.0,2.387041773231032
edf23,IMG_12,5971.0,3881.0,258.73333333333335,15.0,1069.7933333333335,541.1,4056.0,3520,4,979.0,0.8678500986193294,5971.0,3.103333333333333,15.0,144.13133333333334,62.4,2.512142019762184
edf23,IMG_13,5970.0,4406.0,314.7142857142857,14.0,909.3642857142858,675.7071428571429,4536.0,3476,6,978.0,0.7663139329805997,5970.0,3.050714285714286,14.0,83.23357142857144,32.57142857142857,2.3450586264656623
edf23,IMG_14,5792.0,4390.0,399.09090909090907,11.0,971.5727272727272,512.9181818181819,4426.0,4210,4,800.0,0.9511974694984184,5792.0,2.999090909090909,11.0,107.5081818181818,51.45454545454545,1.8991712707182318
edf23,IMG_15,5955.0,4365.0,311.7857142857143,14.0,902.7214285714284,468.9428571428571,4571.0,3877,8,1194.0,0.8481732662437104,5955.0,2.546428571428572,14.0,76.79214285714284,30.142857142857146,2.3509655751469354
edf23,IMG_16,5854.0,4212.0,280.8,15.0,867.4333333333334,612.8133333333333,4434.0,3080,6,1110.0,0.6946323861073522,5854.0,3.4799999999999995,16.0,151.420625,35.75,2.7331738981892717
edf23,IMG_17,5719.0,4488.0,561.0,8.0,1008.55,615.3375,4685.0,4282,6,954.0,0.9139807897545358,5719.0,4.15,8.0,101.9825,38.5,1.3988459520895258
edf23,IMG_18,5986.0,4526.0,502.88888888888886,9.0,947.6666666666665,689.4333333333333,4763.0,4763,4,993.0,1.0,5986.0,2.0022222222222217,9.0,67.29888888888888,25.555555555555557,1.5035081857667891
edf24,IMG_01,5946.0,4408.0,551.0,8.0,985.7375,461.2875,4665.0,4665,3,955.0,1.0,5946.0,4.57125,8.0,102.495,40.75,1.3454423141607803
edf24,IMG_02,5726.0,4506.0,409.6363636363636,11.0,1175.7272727272725,437.39090909090913,4664.0,4664,5,734.0,1.0,5726.0,2.421818181818181,11.0,75.60454545454544,29.818181818181817,1.921061823262312
edf24,IMG_03,5901.0,4571.0,653.0,7.0,863.3142857142857,550.9714285714286,4788.0,4788,3,909.0,1.0,5901.0,2.3914285714285715,7.0,69.00857142857143,29.142857142857146,1.1862396204033214
edf24,IMG_04,5919.0,4623.0,924.6,5.0,982.1,356.2600000000001,4838.0,4838,3,927.0,1.0,5919.0,2.658,5.0,77.32600000000001,30.8,0.8447372867038352
edf24,IMG_05,5985.0,4408.0,734.6666666666665,6.0,1032.1166666666666,354.18333333333334,4792.0,4336,5,994.0,0.9048414023372288,5985.0,2.467142857142857,7.0,80.65285714285712,28.285714285714285,1.1695906432748535
edf24,IMG_06,5941.0,4403.0,489.22222222222223,9.0,974.9888888888887,555.4888888888888,4663.0,4403,4,1242.0,0.9442419043534206,5941.0,2.91,9.0,74.09777777777778,36.66666666666666,1.5148964820737252
edf24,IMG_07,5870.0,4228.0,302.0,14.0,1015.6857142857143,375.81428571428575,4467.0,4467,5,879.0,1.0,5870.0,3.721428571428572,14.0,95.345,37.42857142857143,2.385008517887564
edf24,IMG_08,5891.0,4573.0,571.625,8.0,923.6625,417.35,4775.0,4775,5,898.0,1.0,5891.0,2.05875,8.0,71.535,27.25,1.35800373451027
edf24,IMG_09,5762.0,4322.0,617.4285714285714,7.0,1034.557142857143,449.75714285714287,4803.0,3158,4,1280.0,0.6575057255881741,5762.0,1.8928571428571428,7.0,68.86142857142858,27.142857142857146,1.2148559527941687
edf24,IMG_10,5904.0,4700.0,940.0,5.0,1001.28,392.78,4856.0,4506,2,912.0,0.9279242174629324,5904.0,2.138,5.0,74.71600000000002,27.2,0.8468834688346883
edf24,IMG_11,5639.0,4447.0,635.2857142857142,7.0,979.4285714285713,448.64285714285705,4731.0,4061,3,1038.0,0.8583808919890087,5639.0,3.844285714285714,7.0,94.04857142857144,37.142857142857146,1.241354850150736
edf24,IMG_12,6040.0,4628.0,771.3333333333335,6.0,1038.05,277.6666666666667,4814.0,4814,3,1048.0,1.0,6040.0,2.6933333333333334,6.0,73.65166666666667,29.66666666666667,0.9933774834437086
edf24,IMG_13,6114.0,4672.0,934.4,5.0,1000.02,601.62,4844.0,4844,3,1122.0,1.0,6114.0,2.43,5.0,68.71000000000001,29.6,0.8177952240758914
edf24,IMG_14,6110.0,4476.0,406.9090909090909,11.0,968.1181818181816,343.92727272727274,4658.0,4510,4,1118.0,0.9682267067410906,6110.0,2.4781818181818185,11.0,75.78545454545456,30.363636363636363,1.8003273322422255
edf24,IMG_15,6130.0,4670.0,4670.0,1.0,903.1,339.0,4960.0,4960,2,1138.0,1.0,6130.0,2.98,1.0,95.11,32.0,0.1631321370309951
edf24,IMG_16,5719.0,4637.0,1545.666666666667,3.0,938.3666666666667,674.8000000000002,4910.0,4449,2,1020.0,0.9061099796334012,5719.0,2.083333333333333,3.0,71.56,27.33333333333333,0.5245672320335723
edf24,IMG_17,5842.0,4366.0,545.75,8.0,1077.075,460.025,4726.0,3996,5,850.0,0.8455353364367328,5842.0,2.6375,8.0,74.97749999999998,33.25,1.3693940431359124
edf24,IMG_18,5754.0,4498.0,749.6666666666665,6.0,1048.1333333333334,558.4833333333332,4764.0,4764,3,762.0,1.0,5754.0,4.14,6.0,101.65000000000002,38.0,1.042752867570386
edf25,IMG_01,6010.0,3776.0,269.7142857142857,14.0,772.742857142857,587.3642857142858,3966.0,3600,6,1116.0,0.907715582450832,6010.0,4.3362500000000015,16.0,167.79937500000003,72.125,2.6622296173044933
edf25,IMG_02,5663.0,3193.0,187.82352941176467,17.0,923.8294117647059,522.035294117647,3425.0,3425,11,892.0,1.0,5663.0,3.210555555555555,18.0,206.66722222222225,88.22222222222223,3.1785272823591733
edf25,IMG_03,5713.0,3859.0,214.38888888888889,18.0,810.0666666666667,605.7722222222222,4115.0,2908,6,722.0,0.7066828675577157,5713.0,2.9183333333333343,18.0,128.02999999999997,48.66666666666666,3.1507089095046386
edf25,IMG_04,5905.0,3575.0,238.33333333333331,15.0,788.7600000000001,588.3333333333334,3898.0,3575,3,1268.0,0.9171369933299128,5905.0,2.3866666666666667,15.0,189.18666666666667,72.93333333333334,2.540220152413209
edf25,IMG_05,6079.0,4049.0,269.93333333333334,15.0,1042.3533333333337,558.9266666666666,4194.0,3331,5,1087.0,0.7942298521697664,6079.0,2.2846666666666677,15.0,142.68333333333334,53.2,2.4675111037999677
edf25,IMG_06,6061.0,3448.0,287.3333333333333,12.0,980.6083333333332,652.9333333333333,3676.0,3176,6,1168.0,0.8639825897714908,6061.0,2.838571428571428,14.0,211.94714285714284,102.28571428571428,2.309849859759116
edf25,IMG_07,5983.0,4212.0,324.0,13.0,895.5692307692308,504.3846153846155,4360.0,4360,11,990.0,1.0,5983.0,3.1942857142857144,14.0,116.92499999999998,46.57142857142857,2.3399632291492565
edf25,IMG_08,5997.0,3625.0,241.66666666666663,15.0,824.9400000000003,603.7133333333334,3737.0,1751,8,1004.0,0.4685576665774686,5997.0,2.298666666666667,15.0,197.2,83.73333333333333,2.5012506253126565
edf25,IMG_09,5726.0,2894.0,206.7142857142857,14.0,1316.6785714285713,495.36428571428576,3134.0,1364,4,734.0,0.435226547543076,5726.0,7.411333333333332,15.0,206.39866666666663,125.06666666666666,2.619629758994062
edf25,IMG_10,5884.0,3892.0,243.25,16.0,877.2750000000002,532.33125,4020.0,3400,7,1190.0,0.8457711442786071,5884.0,2.4475,16.0,117.04624999999996,60.75,2.7192386131883066
edf25,IMG_11,5985.0,3813.0,224.29411764705884,17.0,814.0647058823531,657.3823529411766,3872.0,2808,5,993.0,0.7252066115702479,5985.0,2.377058823529412,17.0,142.71352941176468,65.88235294117646,2.840434419381788
edf25,IMG_12,5976.0,3920.0,280.0,14.0,1031.442857142857,472.16428571428565,3966.0,3056,8,984.0,0.7705496722138174,5976.0,4.126,15.0,154.618,69.6,2.5100401606425704
edf25,IMG_13,6123.0,3388.0,211.75,16.0,969.975,812.6375,3555.0,1979,6,1131.0,0.5566807313642756,6123.0,3.7482352941176473,17.0,214.34176470588238,85.6470588235294,2.7764167891556424
edf25,IMG_14,5666.0,3780.0,252.0,15.0,962.7000000000003,506.2,3958.0,3958,5,674.0,1.0,5666.0,2.9066666666666667,15.0,176.33466666666664,68.93333333333334,2.647370278856336
edf25,IMG_15,5687.0,3729.0,233.0625,16.0,856.4562500000002,531.6875,3960.0,3192,10,695.0,0.8060606060606059,5687.0,2.1225,16.0,110.97625,64.5,2.8134341480569716
edf25,IMG_16,6020.0,3734.0,248.9333333333333,15.0,1356.3866666666665,650.2999999999997,3778.0,1308,5,1028.0,0.3462149285336157,6020.0,11.028666666666668,15.0,193.56,80.93333333333334,2.491694352159469
edf25,IMG_17,5969.0,3445.0,246.07142857142856,14.0,889.1857142857143,547.5357142857142,3681.0,2791,6,1366.0,0.7582178755772888,5969.0,1.4226666666666663,15.0,175.98066666666665,89.86666666666666,2.5129837493717537
edf25,IMG_18,5644.0,3350.0,186.11111111111111,18.0,900.2666666666668,703.2777777777777,3572.0,3314,9,652.0,0.927771556550952,5644.0,3.37,18.0,230.9261111111111,78.8888888888889,3.1892274982282074
edf26,IMG_01,5935.0,4323.0,270.1875,16.0,824.575,552.3499999999998,4494.0,4494,4,943.0,1.0,5935.0,2.5249999999999995,16.0,77.38062500000002,31.125,2.695871946082561
edf26,IMG_02,6102.0,4118.0,228.77777777777774,18.0,1155.6888888888886,554.0499999999998,4348.0,4050,4,1110.0,0.9314627414903404,6102.0,3.0927777777777767,18.0,84.43055555555556,35.77777777777778,2.949852507374631
edf26,IMG_03,5889.0,3994.0,249.625,16.0,831.13125,529.7375,4317.0,3539,7,897.0,0.8197822561964327,5889.0,3.4264705882352944,17.0,83.43882352941176,40.8235294117647,2.8867379860757345
edf26,IMG_04,6087.0,4161.0,346.75,12.0,819.725,508.0333333333333,4488.0,4161,4,1446.0,0.9271390374331552,6087.0,3.020833333333333,12.0,142.46416666666667,42.0,1.971414489896501
edf26,IMG_05,5722.0,4278.0,237.66666666666663,18.0,1107.4833333333333,410.24444444444435,4435.0,4435,5,729.0,1.0,5722.0,1.8183333333333327,18.0,89.82833333333332,31.0,3.145753233135267
edf26,IMG_06,5949.0,4447.0,444.7,10.0,972.35,504.25000000000017,4727.0,4727,4,958.0,1.0,5949.0,1.611,10.0,54.761,26.4,1.6809547823163558
edf26,IMG_07,6070.0,4236.0,282.4,15.0,951.44,358.7466666666666,4463.0,4463,3,1077.0,1.0,6070.0,2.1886666666666668,15.0,99.14333333333332,35.333333333333336,2.4711696869851734
edf26,IMG_08,5847.0,4099.0,341.5833333333333,12.0,832.125,460.66666666666674,4330.0,4330,5,855.0,1.0,5847.0,2.7100000000000004,12.0,85.59416666666667,55.16666666666666,2.052334530528476
edf26,IMG_09,5766.0,3872.0,242.0,16.0,948.2374999999997,459.94375,4429.0,4261,5,773.0,0.96206818694965,5766.0,1.9093750000000005,16.0,102.980625,35.25,2.7748872702046476
edf26,IMG_10,5820.0,4388.0,313.42857142857144,14.0,885.1357142857145,477.61428571428576,4647.0,4105,7,825.0,0.8833656122229395,5820.0,1.5714285714285712,14.0,60.01499999999999,24.857142857142854,2.405498281786941
edf26,IMG_11,5780.0,4370.0,336.15384615384613,13.0,853.7153846153847,481.6923076923077,4583.0,3874,7,1038.0,0.8452978398428976,5780.0,3.1623076923076923,13.0,88.51076923076923,31.384615384615387,2.2491349480968856
edf26,IMG_12,5932.0,4330.0,309.2857142857143,14.0,960.7642857142856,501.19999999999993,4526.0,3084,4,1164.0,0.6813963764913831,5932.0,3.0085714285714285,14.0,80.26357142857144,33.285714285714285,2.360080917060013
edf26,IMG_13,5797.0,4371.0,291.4,15.0,946.8733333333334,718.6866666666667,4518.0,3116,4,805.0,0.6896857016378929,5797.0,3.1460000000000004,15.0,86.40333333333334,31.6,2.587545282042436
edf26,IMG_14,5645.0,4181.0,298.64285714285717,14.0,873.5571428571428,565.1857142857143,4474.0,3416,4,653.0,0.7635225748770675,5645.0,3.9042857142857135,14.0,93.33285714285715,37.0,2.4800708591674048
edf26,IMG_15,5714.0,4722.0,1180.5,4.0,904.25,484.55,4874.0,4874,5,722.0,1.0,5714.0,1.96,4.0,63.895,29.5,0.7000350017500875
edf26,IMG_16,5713.0,4202.0,247.17647058823533,17.0,863.7764705882353,671.1882352941177,4346.0,2760,6,906.0,0.6350667280257708,5713.0,3.56,18.0,94.66944444444445,36.888888888888886,3.1507089095046386
edf26,IMG_17,6089.0,4323.0,332.53846153846155,13.0,957.607692307692,521.8769230769229,4653.0,4085,7,1096.0,0.8779282183537502,6089.0,1.7007692307692308,13.0,63.67923076923078,26.153846153846153,2.134997536541304
edf26,IMG_18,5862.0,4306.0,307.57142857142856,14.0,976.3642857142858,719.0214285714285,4537.0,4306,4,1132.0,0.9490852986554992,5862.0,3.157142857142857,14.0,89.60571428571428,32.57142857142857,2.388263391334016
edf27,IMG_01,5800.0,4540.0,648.5714285714286,7.0,736.1857142857143,521.2142857142857,4762.0,4762,4,808.0,1.0,5800.0,3.2099999999999995,7.0,83.16571428571429,32.857142857142854,1.206896551724138
edf27,IMG_02,6133.0,4033.0,504.125,8.0,954.025,451.6625,4286.0,4033,4,1426.0,0.9409706019598694,6133.0,2.76,8.0,206.4375,88.25,1.3044187184086091
edf27,IMG_03,5799.0,4369.0,397.1818181818182,11.0,879.7363636363636,637.0363636363636,4587.0,4061,6,806.0,0.8853281011554393,5799.0,3.805454545454545,11.0,95.43818181818185,36.90909090909091,1.896878772202104
edf27,IMG_04,5901.0,4586.0,917.2,5.0,725.72,652.4200000000002,4807.0,4807,2,909.0,1.0,5901.0,3.405,6.0,86.31666666666666,34.0,1.0167768174885612
edf27,IMG_05,5752.0,4384.0,438.4,10.0,1007.12,454.17,4620.0,4620,7,760.0,1.0,5752.0,3.919,10.0,103.654,37.2,1.7385257301808068
edf27,IMG_06,5839.0,4553.0,1517.666666666667,3.0,927.7666666666668,423.7,4902.0,4902,2,847.0,1.0,5839.0,2.8899999999999992,3.0,78.16333333333333,30.0,0.5137866072957697
edf27,IMG_07,6057.0,4455.0,405.0,11.0,888.6909090909088,310.46363636363634,4700.0,3916,7,1065.0,0.8331914893617022,6057.0,1.9545454545454544,11.0,66.79272727272728,26.54545454545455,1.816080567937923
edf27,IMG_08,5801.0,4333.0,481.4444444444445,9.0,909.3555555555556,488.4444444444445,4741.0,4741,4,808.0,1.0,5801.0,2.1166666666666663,9.0,67.05000000000001,28.0,1.5514566454059644
edf27,IMG_09,6014.0,4618.0,769.6666666666665,6.0,927.0333333333333,440.16666666666663,4838.0,4838,3,1022.0,1.0,6014.0,1.9733333333333332,6.0,69.56166666666665,25.66666666666667,0.9976720984369803
edf27,IMG_10,5919.0,4519.0,564.875,8.0,945.5125,561.4,4761.0,4672,3,926.0,0.9813064482251628,5919.0,2.3775000000000004,8.0,78.57499999999997,29.0,1.3515796587261362
edf27,IMG_11,5813.0,4451.0,635.8571428571429,7.0,884.8714285714287,461.2285714285714,4684.0,4145,5,1086.0,0.8849274124679761,5813.0,5.207142857142856,7.0,111.66857142857144,44.0,1.2041974883880957
edf27,IMG_12,5736.0,3954.0,494.25,8.0,934.2625,365.4875,4179.0,2150,4,998.0,0.5144771476429768,5736.0,3.39375,8.0,137.4475,101.75,1.3947001394700143
edf27,IMG_13,5878.0,4542.0,567.75,8.0,942.725,682.325,4744.0,4744,5,886.0,1.0,5878.0,2.8125,8.0,85.86625000000002,31.0,1.3610071452875128
edf27,IMG_14,6090.0,4218.0,421.8,10.0,853.8099999999997,335.12,4472.0,4472,4,1098.0,1.0,6090.0,2.1870000000000003,10.0,94.62363636363638,49.09090909090909,1.6420361247947457
edf27,IMG_15,5997.0,4191.0,598.7142857142858,7.0,875.0571428571429,463.8428571428572,4461.0,3130,3,1292.0,0.7016364043936337,5997.0,2.0357142857142856,7.0,157.74428571428572,76.0,1.167250291812573
edf27,IMG_16,6124.0,4452.0,556.5,8.0,877.4375,617.6625,4668.0,3980,5,1376.0,0.8526135389888603,6124.0,3.6088888888888895,9.0,88.4922222222222,38.0,1.4696276943174396
edf27,IMG_17,6060.0,4188.0,523.5,8.0,916.4625,493.42500000000007,4483.0,4483,5,1067.0,1.0,6060.0,3.0175,8.0,118.50375,63.75,1.32013201320132
edf27,IMG_18,5741.0,4621.0,577.625,8.0,923.7875,723.9499999999998,4756.0,4756,4,749.0,1.0,5741.0,3.26375,8.0,86.195,29.5,1.3934854554955582
edf28,IMG_01,5645.0,3831.0,225.35294117647058,17.0,889.0294117647059,431.92941176470595,3877.0,3877,5,652.0,1.0,5645.0,2.4670588235294115,17.0,153.92647058823528,65.64705882352939,3.0115146147032776
edf28,IMG_02,5889.0,3831.0,255.4,15.0,1030.0,357.41333333333336,4049.0,3775,11,896.0,0.932328970116078,5889.0,3.114,15.0,141.14399999999995,62.93333333333333,2.5471217524197654
edf28,IMG_03,5674.0,3866.0,297.38461538461536,13.0,864.1769230769229,517.4538461538461,4446.0,4446,7,682.0,1.0,5674.0,3.5815384615384613,13.0,85.09076923076921,42.0,2.2911526260133943
edf28,IMG_04,5816.0,4414.0,367.83333333333326,12.0,811.7083333333335,573.4833333333332,4687.0,4687,2,825.0,1.0,5816.0,1.5708333333333335,12.0,58.93416666666667,25.33333333333333,2.0632737276478683
edf28,IMG_05,5657.0,4259.0,425.9,10.0,1052.6799999999996,373.99,4485.0,4051,6,664.0,0.9032329988851728,5657.0,2.365,10.0,144.94899999999998,50.8,1.7677214071062402
edf28,IMG_06,5737.0,3818.0,347.09090909090907,11.0,961.118181818182,450.6363636363636,4305.0,2968,5,1254.0,0.6894308943089431,5737.0,3.8675,12.0,216.01166666666668,58.83333333333334,2.0916855499389926
edf28,IMG_07,5847.0,4281.0,285.4,15.0,987.0666666666667,370.7066666666667,4487.0,4305,5,852.0,0.9594383775351014,5847.0,3.277333333333333,15.0,89.75733333333332,33.86666666666667,2.5654181631605955
edf28,IMG_08,5710.0,4106.0,342.1666666666667,12.0,967.3333333333335,509.275,4391.0,4391,3,717.0,1.0,5710.0,1.0725,12.0,113.08416666666666,50.16666666666666,2.1015761821366024
edf28,IMG_09,5867.0,4490.0,561.25,8.0,928.3125,426.2625000000001,4529.0,4320,3,942.0,0.9538529476705676,5867.0,2.855555555555556,9.0,326.63666666666666,53.555555555555564,1.534003749786944
edf28,IMG_10,5697.0,3739.0,311.5833333333333,12.0,961.5583333333333,403.31666666666666,3983.0,3247,6,704.0,0.8152146623148381,5697.0,1.3358333333333332,12.0,241.61166666666668,84.16666666666667,2.10637177461822
edf28,IMG_11,5850.0,3838.0,348.90909090909093,11.0,846.5272727272728,463.5,3926.0,2352,6,1404.0,0.5990830361691288,5850.0,3.5845454545454536,11.0,195.0018181818182,96.9090909090909,1.8803418803418803
edf28,IMG_12,6013.0,4067.0,369.7272727272728,11.0,1020.6272727272728,364.20909090909083,4346.0,3735,3,1344.0,0.859410952600092,6013.0,3.4318181818181817,11.0,87.1490909090909,58.72727272727273,1.8293696989855317
edf28,IMG_13,5814.0,3360.0,140.0,24.0,1036.445833333333,664.7291666666666,3551.0,847,4,821.0,0.2385243593353985,5814.0,2.297916666666667,24.0,131.07708333333332,60.08333333333334,4.12796697626419
edf28,IMG_14,5911.0,3612.0,225.75,16.0,942.9,420.43750000000006,3856.0,3856,7,918.0,1.0,5911.0,2.6952941176470584,17.0,98.38411764705882,68.0,2.875993909659956
edf28,IMG_15,5675.0,4099.0,455.4444444444445,9.0,917.8777777777775,484.5666666666667,4632.0,4050,5,683.0,0.8743523316062176,5675.0,1.653333333333333,9.0,173.1266666666667,40.0,1.5859030837004406
edf28,IMG_16,6051.0,4355.0,362.91666666666674,12.0,926.4083333333333,681.3916666666668,4531.0,2923,5,1214.0,0.6451114544250717,6051.0,1.649230769230769,13.0,122.84846153846155,44.153846153846146,2.1484052222773093
edf28,IMG_17,5747.0,3583.0,298.5833333333333,12.0,1023.6416666666668,439.23333333333335,4020.0,4020,1,755.0,1.0,5747.0,1.261666666666667,12.0,115.39083333333332,81.0,2.088045937010614
edf28,IMG_18,5787.0,3049.0,179.3529411764706,17.0,941.7352941176473,538.6235294117648,3313.0,2944,8,1182.0,0.8886205855719891,5787.0,2.998333333333333,18.0,117.67777777777776,97.66666666666669,3.1104199066874028
edf29,IMG_01,5916.0,4374.0,364.5,12.0,974.8666666666667,526.8583333333332,4597.0,4211,5,923.0,0.9160321949097238,5916.0,2.7783333333333333,12.0,82.2516666666667,33.0,2.028397565922921
edf29,IMG_02,6092.0,4510.0,501.11111111111114,9.0,1055.8555555555556,428.13333333333327,4699.0,4510,4,1310.0,0.9597786763141094,6092.0,2.5133333333333336,9.0,78.0311111111111,32.666666666666664,1.4773473407747868
edf29,IMG_03,5849.0,4539.0,567.375,8.0,889.8499999999998,543.9875000000002,4741.0,3421,3,858.0,0.7215777262180975,5849.0,2.7425,8.0,81.99125000000002,31.25,1.367755171824243
edf29,IMG_04,6072.0,4476.0,639.4285714285714,7.0,986.9142857142856,515.8285714285714,4719.0,4719,3,1079.0,1.0,6072.0,3.5028571428571427,7.0,90.06999999999998,39.142857142857146,1.152832674571805
edf29,IMG_05,5676.0,4340.0,310.0,14.0,939.3857142857142,486.03571428571416,4535.0,2987,5,683.0,0.6586549062844542,5676.0,2.9857142857142853,14.0,80.39928571428571,32.714285714285715,2.466525722339676
